id,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,conversation_id,reply_settings,author_id,referenced_tweets,in_reply_to_user_id,entities,attachments,geo
1520991394353065984,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:41.000Z,"Wordle (ES)  #116 3/6

⬜🟩⬜🟩🟨
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/EP5PSCtKL5",Twitter for iPhone,1520991394353065984,everyone,577769082,,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/EP5PSCtKL5', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520991388866912256,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:40.000Z,"Wordle 317 5/6

⬛⬛⬛⬛⬛
🟩⬛🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,1520991388866912256,everyone,823288895752339457,,,,,
1520991372672598016,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:36.000Z,"Wordle 316 5/6

🟩🟨🟨⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520991372672598016,everyone,1031985653456617472,,,,,
1520991369585905665,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:35.000Z,"Wordle 317 5/6

⬜🟨⬜⬜🟨
🟨🟨⬜⬜🟨
🟨🟨🟩⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",Twitter for Android,1486900735870894081,everyone,137370830,"[{'type': 'replied_to', 'id': '1520203666049093633'}]",137370830,,,
1520991367979175936,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:35.000Z,"Wordle 317 4/6

🟨⬜⬜⬜🟩
⬜⬜⬜⬜🟨
🟩⬜🟩⬜🟩
🟩🟩🟩🟩🟩

Al fin!",Twitter for iPad,1520991367979175936,everyone,37095346,,,,,
1520991361486446592,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:33.000Z,"Wordle 317 5/6

⬛⬛⬛⬛🟨
🟨⬛⬛🟩⬛
🟨⬛🟨🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩 

Framed #52
🎥 🟩 ⬛ ⬛ ⬛ ⬛ ⬛

https://t.co/v5JjwSOrTX 

Daily Quordle 98
6️⃣7️⃣
5️⃣8️⃣
https://t.co/E1eIAECwzr",Twitter for iPhone,1520991361486446592,everyone,144403914,,,"{'urls': [{'start': 74, 'end': 97, 'url': 'https://t.co/v5JjwSOrTX', 'expanded_url': 'https://framed.wtf', 'display_url': 'framed.wtf'}, {'start': 131, 'end': 154, 'url': 'https://t.co/E1eIAECwzr', 'expanded_url': 'http://quordle.com', 'display_url': 'quordle.com'}]}",,
1520991358378549249,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:33.000Z,"Wordle 317 5/6

🟨🟨⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,1520991358378549249,everyone,92866943,,,,,
1520991337138593794,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:28.000Z,"Wordle 317 4/6

🟩⬜⬜⬜🟨
🟩⬜⬜🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPad,1520991337138593794,everyone,405792344,,,,,
1520991335821369344,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:27.000Z,"Wordle 317 5/6

🟩🟩⬛🟩⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520991335821369344,everyone,1411919963527413768,,,,,
1520991328859004928,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:26.000Z,"Wordle 317 4/6

🟩⬛🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520991328859004928,everyone,23544395,,,,,
1520991326552178689,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:25.000Z,"Wordle 317 3/6

🟩⬛🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,1520991326552178689,everyone,248500268,,,,,
1520991325486735360,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:25.000Z,"Wordle 317 3/6

🟨🟨⬜🟨⬜
⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,1520991325486735360,everyone,406161648,,,,,
1520991304443994113,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:20.000Z,"Wordle 317 5/6

🟩⬛⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩sheesh",Twitter for iPhone,1520991304443994113,everyone,3352327954,,,,,
1520991290602803201,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:16.000Z,"Wordle (ES)  #116 4/6

⬜⬜⬜🟨⬜
⬜🟩⬜⬜🟨
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩

https://t.co/QbkeAafG2G",Twitter Web App,1520991290602803201,everyone,107853561,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/QbkeAafG2G', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520991290300719104,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:16.000Z,"Wordle 317 5/6

⬜⬜⬜🟨⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,1520991290300719104,everyone,1018463039107026944,,,,,
1520991282327339009,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:15.000Z,"Wordle 317 5/6

⬛⬛⬛⬛🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,1520991282327339009,everyone,1645110450,,,,,{'place_id': '00c39537733fa112'}
1520991280670650371,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:14.000Z,"Wordle 317 4/6

⬜⬜🟩⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter Web App,1520991280670650371,everyone,266321194,,,,,
1520991269509545985,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:11.000Z,"Wordle 317 4/6

🟨⬜⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1520991269509545985,everyone,187333061,,,,,
1520991265940254720,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:11.000Z,"Wordle 317 5/6

⬜🟨⬜⬜⬜
🟩⬜🟨⬜⬜
🟩🟨⬜🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",Twitter for Android,1520991265940254720,everyone,1274497127348084739,,,,,
1520991261557207046,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040666972', 'name': 'The New York Times'}}]",en,2022-05-02T04:59:10.000Z,"Wordle 317 5/6

am i a joke to the ny times? 

🟩⬛⬛⬛⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520991261557207046,everyone,2823285422,,,,,
1520991237406351360,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:04.000Z,"ok

Wordle 317 5/6

🟩⬛⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1482178251523076103,everyone,36217454,"[{'type': 'replied_to', 'id': '1520638129279217665'}]",36217454,,,
1520991234025742342,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:03.000Z,"Wordle 317 4/6*

⬜⬜⬜⬜⬜
🟨⬜🟨⬜🟩
🟨⬜⬜🟨🟩
🟩🟩🟩🟩🟩

“Splendid” 😒 https://t.co/s9zQ8RrOsO",Twitter for iPhone,1520991234025742342,everyone,311024860,"[{'type': 'quoted', 'id': '1520916359529607173'}]",,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/s9zQ8RrOsO', 'expanded_url': 'https://twitter.com/diandrajuania/status/1520916359529607173', 'display_url': 'twitter.com/diandrajuania/…'}]}",,
1520991224735453184,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:59:01.000Z,"@AaronWendel @JDayErrday Fuuuuuuck you no shot 

Wordle 316 5/6

⬛🟨⬛⬛⬛
⬛⬛🟨🟨⬛
🟨🟩⬛🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520637366062534657,everyone,956757888,"[{'type': 'replied_to', 'id': '1520982411126865921'}]",311924985,"{'mentions': [{'start': 0, 'end': 12, 'username': 'AaronWendel', 'id': '311924985'}, {'start': 13, 'end': 24, 'username': 'JDayErrday', 'id': '25442309'}]}",,
1520991216837566465,False,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-02T04:58:59.000Z,"@brisilla1977 Wordle (ES)  #116 5/6

⬜⬜🟨⬜⬜
⬜🟨🟨⬜🟨
⬜🟩⬜🟩🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/ioiyPKPK3n
Mátame camión la palabrita que no la veía...",Twitter Web App,1498899489985384457,everyone,380183821,"[{'type': 'replied_to', 'id': '1520650495395876865'}]",397626495,"{'urls': [{'start': 68, 'end': 91, 'url': 'https://t.co/ioiyPKPK3n', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'brisilla1977', 'id': '397626495'}]}",,
1520991214925131776,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:58:58.000Z,"Wordle 317 5/6

🟩⬛⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,1520991214925131776,everyone,1229027760443740161,,,,,
1520991195345960962,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",und,2022-05-02T04:58:54.000Z,"https://t.co/1obFxs2t3p 🇩🇪 455 6/6

⬜🟨⬜⬜⬜
⬜⬜⬜⬜🟨
🟨⬜⬜🟩⬜
⬜⬜⬜🟩🟩
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩

by @dewordle #wordle",Twitter for iPhone,1520991195345960962,everyone,338225814,,,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1obFxs2t3p', 'expanded_url': 'http://6mal5.com', 'display_url': '6mal5.com'}], 'hashtags': [{'start': 86, 'end': 93, 'tag': 'wordle'}], 'mentions': [{'start': 76, 'end': 85, 'username': 'dewordle', 'id': '1482411529152741376'}]}",,
1520991192606990336,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:58:53.000Z,"Wordle 316 5/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520991192606990336,everyone,883353047996485632,,,,,
1520991182372978688,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:58:51.000Z,"Wordle 317 4/6

🟩⬛⬛🟨⬛
⬛🟨🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,1520991182372978688,everyone,149097128,,,,,
1520991179466285058,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:58:50.000Z,"@Joel_10_10 Wordle (ES)  #116 5/6

🟨⬜🟨🟨⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩

https://t.co/xBN1JrX5xf",Twitter for Android,1520875458216271875,everyone,938490009228926977,"[{'type': 'replied_to', 'id': '1520875458216271875'}]",2884432582,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/xBN1JrX5xf', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'Joel_10_10', 'id': '2884432582'}]}",,
1520991175771054080,False,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",de,2022-05-02T04:58:49.000Z,"@uniederer Tut man manchmal aus Verzweiflung... Dieses Wort hätte ich für einen Helvetismus gehalten. Aber offenbar kennt man es in D auch... 

Wördl 317 3/6 🔥1

🟩⬜⬜🟨⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/BbFXE0DnA6",Twitter for Android,1490550927815843841,everyone,103243791,"[{'type': 'replied_to', 'id': '1520989989911289858'}]",2462786292,"{'urls': [{'start': 181, 'end': 204, 'url': 'https://t.co/BbFXE0DnA6', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'uniederer', 'id': '2462786292'}]}",,
1520991173736910851,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-02T04:58:49.000Z,"Ni un poquito
Wordle (ES)  #116 5/6

🟩🟨⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/wgCX85lrXf",Twitter for Android,1520991173736910851,everyone,129900398,,,"{'urls': [{'start': 68, 'end': 91, 'url': 'https://t.co/wgCX85lrXf', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520991173342638080,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:58:49.000Z,"Wordle 317 5/6

🟩🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩🙄",Twitter for iPhone,1520991173342638080,everyone,1171678935417065472,,,,,
1520991167374106624,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:58:47.000Z,"Wordle 317 3/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,1520991167374106624,everyone,1143612634182377473,,,,,
1520991159518081024,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:58:45.000Z,"Wordle 317 6/6*

⬜⬜🟨⬜⬜
⬜🟨⬜🟩🟨
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,1520991159518081024,everyone,24681762,,,,,
1520991140396343297,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:58:41.000Z,"Wordle (ES)  #116 5/6

⬜🟨🟨⬜⬜
⬜⬜🟨🟨🟨
⬜🟩⬜🟩🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/zWlbkwa58n",Twitter for Android,1520991140396343297,everyone,290668874,,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/zWlbkwa58n', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520991133425356801,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:58:39.000Z,"Wordle 317 4/6

⬜⬜⬜⬜⬜
🟨⬜⬜⬜🟩
⬜🟨⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1520991133425356801,everyone,970993154,,,,,
1520991128257974273,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:58:38.000Z,"Wordle 317 5/6

🟨🟨⬛⬛⬛
🟨🟨⬛🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520991128257974273,everyone,157262830,,,,,
1520991124542074881,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:58:37.000Z,"Wordle 317 5/6

⬛⬛🟩⬛⬛
⬛⬛⬛⬛⬛
⬛⬛🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520991124542074881,everyone,1242178568517570562,,,,,
1520991123925352449,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:58:37.000Z,"Wordle 317 4/6

⬛⬛🟨🟨⬛
🟩⬛🟩⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520991123925352449,everyone,1351965181,,,,,
1520991122666971142,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T04:58:36.000Z,"Wordle 317 5/6

⬛⬛⬛⬛🟨
⬛🟨⬛🟨⬛
🟩⬛🟩🟩🟨
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,1520991122666971142,everyone,1097675456285790208,,,,,{'place_id': '7142eb97ae21e839'}
