id,conversation_id,lang,possibly_sensitive,reply_settings,text,public_metrics,author_id,context_annotations,created_at,source,entities,geo,referenced_tweets,in_reply_to_user_id,attachments
1521071339842453504,1521071339842453504,en,False,everyone,"Wordle 317 3/6

🟨🟨⬜⬜⬜
🟩⬜⬜🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",166377595,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:17:22.000Z,Twitter for iPad,,,,,
1521071334096318464,1521071334096318464,en,False,everyone,"Wordle 317 3/6

⬛⬛⬛🟨⬛
🟩⬛🟩⬛🟨
🟩🟩🟩🟩🟩

A good start.

#Wordle317 #DailyWordleClub","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",14703552,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:17:20.000Z,Twitter for iPhone,"{'hashtags': [{'start': 50, 'end': 60, 'tag': 'Wordle317'}, {'start': 61, 'end': 77, 'tag': 'DailyWordleClub'}]}",,,,
1521071317675479045,1521071317675479045,en,False,everyone,"Wordle 317 4/6

⬜⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩

Moving on. . .","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",168516871,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:17:16.000Z,Twitter for iPhone,,,,,
1521071290794323968,1521071290794323968,en,False,everyone,"Wordle 317 4/6

🟨⬜⬜🟩🟨
⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",202351793,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:17:10.000Z,Twitter for Android,,,,,
1521071285102682113,1521071285102682113,und,False,everyone,"Wordle 317 4/6

🟩⬜⬜🟨⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

درج 🥰","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3292665120,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:17:09.000Z,Twitter for iPhone,,,,,
1521071275426205696,1521071275426205696,en,False,everyone,"OHMYGOD WHAT A COINCIDENCE 
Wordle 317 5/6

⬛🟨⬛⬛⬛
⬛🟨⬛⬛⬛
⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3309436682,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:17:06.000Z,Twitter for iPhone,,,,,
1521071274675650560,1521071274675650560,en,False,everyone,"Wordle (ES)  #116 4/6

⬜⬜🟨⬜⬜
🟨⬜⬜🟩🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/kWbFdxf7p6","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",960116168374800384,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:17:06.000Z,Twitter for Android,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/kWbFdxf7p6', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521071274621308928,1521071274621308928,ja,False,everyone,"RT @sumsanblog: Wordle 269 4/6

⬜⬜⬜🟩🟨
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩
そろそろ寝ます✨

今日も一日お疲れ様でした🤗

おやすみなさい😴💤

＃ブログ仲間
＃ブログ
#英語学習
#wordle269","{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1446693994067468295,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:17:06.000Z,Twitter for Android,"{'mentions': [{'start': 3, 'end': 14, 'username': 'sumsanblog', 'id': '1481603556088041474'}], 'hashtags': [{'start': 92, 'end': 98, 'tag': 'ブログ仲間'}, {'start': 99, 'end': 103, 'tag': 'ブログ'}, {'start': 104, 'end': 109, 'tag': '英語学習'}, {'start': 110, 'end': 120, 'tag': 'wordle269'}]}",,"[{'type': 'retweeted', 'id': '1503727455533936641'}]",,
1521071273199259649,1521071273199259649,en,False,everyone,"Wordle 317 6/6

⬜⬜⬜⬜⬜
⬜⬜🟩⬜🟨
🟨⬜🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",296197819,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:17:06.000Z,Twitter for iPhone,,,,,
1521071265540415494,1521068450441007104,en,False,everyone,"@bobledrew Wordle 317 3/6

🟩⬜⬜⬜⬜
🟩🟨⬜🟨⬜
🟩🟩🟩🟩🟩😜","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",13699242,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:17:04.000Z,Twitter Web App,"{'mentions': [{'start': 0, 'end': 10, 'username': 'bobledrew', 'id': '787266'}]}",,"[{'type': 'replied_to', 'id': '1521068450441007104'}]",787266,
1521071264756125696,1497562680495951876,en,False,everyone,"Wordle 317 6/6

⬛⬛⬛⬛🟨
🟨⬛⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟨🟩🟨🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",792312463,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:17:04.000Z,Twitter for iPhone,,,"[{'type': 'replied_to', 'id': '1520802113139494913'}]",792312463,
1521071258892439553,1521071258892439553,en,False,everyone,"Wordle 317 4/6

⬜🟨⬜🟨⬜
🟨🟨⬜⬜🟨
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",188916573,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:17:02.000Z,Twitter for Android,,,,,
1521071257969643520,1521071257969643520,en,False,everyone,"Wordle 317 5/6

🟨⬛⬛⬛🟨
⬛🟨🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",22065817,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:17:02.000Z,Twitter for iPhone,,,,,
1521071250583564288,1521071250583564288,en,False,everyone,"Wordle 317 3/6

🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",291286964,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:17:00.000Z,Twitter for iPhone,,,,,
1521071240844349441,1521071240844349441,en,False,everyone,"Wordle 317 4/6

⬜🟨⬜🟨⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1424801473729290241,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:58.000Z,Twitter for iPad,,,,,
1521071236561866754,1521071236561866754,en,False,everyone,"Wordle 317 5/6*

⬛⬛⬛⬛⬛
🟨⬛⬛⬛⬛
🟩⬛⬛⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩

#Wordle317","{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",19003,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:57.000Z,TweetDeck,"{'hashtags': [{'start': 48, 'end': 58, 'tag': 'Wordle317'}]}",,,,
1521071236163416064,1521071236163416064,ja,False,everyone,"Wordle 317 3/6

🟨🟨⬜⬜⬜
⬜🟨🟨🟨🟩
🟩🟩🟩🟩🟩

なるほど！しゃ！","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",253859623,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:57.000Z,Twitter for iPhone,,,,,
1521071222943285248,1521071222943285248,en,False,everyone,"Wordle 317 6/6

🟨⬜⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

😌","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",308215299,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:54.000Z,Twitter for iPhone,,,,,
1521071214714028032,1521071214714028032,en,False,everyone,"Wordle 317 4/6

⬛⬛⬛🟨⬛
🟨⬛⬛⬛🟨
🟩⬛🟩⬛🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",132924250,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:52.000Z,Twitter for iPhone,,,,,
1521071213052936192,1521071213052936192,es,False,everyone,"Wordle (ES)  #116 4/6

🟨⬜🟨🟨⬜
🟩⬜🟨⬜🟨
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/vROOzlPlwL 

Buena hora para ir despertando @Zuriur10","{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",260946327,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:51.000Z,Twitter Web App,"{'mentions': [{'start': 105, 'end': 114, 'username': 'Zuriur10', 'id': '177193833'}], 'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/vROOzlPlwL', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521071211786166272,1521071211786166272,en,False,everyone,"Wordle (ES)  #116 6/6

⬜🟨⬜⬜⬜
🟨⬜⬜⬜🟨
⬜🟨🟨⬜⬜
⬜⬜🟩⬜🟨
🟩⬜⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/U021YiNtpU","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2469887844,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:51.000Z,Twitter for Android,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/U021YiNtpU', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521071207289745410,1521071207289745410,en,False,everyone,"Wordle 317 2/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",142817614,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:50.000Z,Twitter for iPhone,,,,,
1521071205780008961,1521071205780008961,en,False,everyone,"Wordle 317 4/6

🟩⬛⬛⬛⬛
🟩🟨⬛⬛⬛
🟩⬛🟩⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",71800677,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:50.000Z,Twitter for iPhone,,,,,
1521071200595632128,1521071200595632128,en,False,everyone,"Wordle 317 5/6

⬛⬛🟨⬛🟨
🟩⬛⬛🟩🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

nerdlegame 103 4/6

⬛🟪⬛⬛🟪⬛🟪⬛
🟪⬛🟩🟪⬛🟩🟩⬛
🟩🟩🟩🟪🟪🟩🟪🟪
🟩🟩🟩🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",599857567,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:49.000Z,Twitter for Android,,,,,
1521071190252609542,1521071190252609542,en,False,everyone,"Wordle 317 4/6

⬜⬜⬜⬜⬜
⬜🟨⬜⬜🟩
🟩⬜⬜🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1292237552720715779,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:46.000Z,Twitter for iPhone,,,,,
1521071186037252096,1521071186037252096,en,False,everyone,"Wordle 317 3/6

🟩⬛🟩⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2435063976,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:45.000Z,Twitter for Android,,,,,
1521071179926487040,1521071179926487040,en,False,everyone,"Wordle 317 4/6

⬛⬛⬛⬛⬛
🟩⬛🟩⬛⬛
🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",291947320,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:44.000Z,Twitter for iPhone,,,,,
1521071175333724160,1521071175333724160,en,False,everyone,"Wordle 317 3/6

⬜🟨⬜⬜🟩
⬜⬜🟩🟨🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",118664322,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:42.000Z,Twitter for Android,,,,,
1521071168538746880,1521071168538746880,en,False,everyone,"Wordle Tildes #63 5/6

⬜🟩⬜⬜⬜🟩
⬜🟩⬜⬜⬜🟩
⬜🟩⬜🟨⬜🟩
⬜🟨⬜⬜⬜⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/6jMvbXG7DR","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1225898387582660609,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:41.000Z,Twitter for Android,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/6jMvbXG7DR', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521071162146660352,1521071162146660352,en,False,everyone,"Wordle 317 5/6

🟩🟩⬛🟩⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",524488950,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:39.000Z,Twitter for Android,,,,,
1521071151220498433,1521071151220498433,en,False,everyone,"Wordle 317 3/6

🟨🟨⬛⬛⬛
⬛🟨🟨⬛🟩
🟩🟩🟩🟩🟩

🤓","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",491574217,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:37.000Z,Twitter for iPhone,,,,,
1521071150176124928,1521071150176124928,en,False,everyone,"Wordle 317 3/6*

🟩⬛⬛🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩#Wordle317 #goodstarttomonday","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",34708039,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:36.000Z,Twitter for iPhone,"{'hashtags': [{'start': 34, 'end': 44, 'tag': 'Wordle317'}, {'start': 45, 'end': 63, 'tag': 'goodstarttomonday'}]}",,,,
1521071148506783746,1521071148506783746,en,False,everyone,"Wordle 317 6/6

⬜⬜⬜⬜🟨
⬜🟨🟩⬜⬜
🟩⬜🟩🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",983315099355140097,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:36.000Z,Twitter for iPhone,,,,,
1521071148141711361,1521071148141711361,en,False,everyone,"Wordle 317 6/6

⬜⬜⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

what the fuck man","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",706839111181713408,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:36.000Z,Twitter for iPhone,,,,,
1521071126230847488,1521071126230847488,en,False,everyone,"Wordle 317 6/6

🟨⬜⬜⬜🟨
⬜🟨🟩🟨⬜
🟩⬜🟩🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1408182142513946624,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:31.000Z,Twitter for Android,,,,,
1521071126193274880,1521071126193274880,en,False,everyone,"Wordle 317 6/6

🟨⬛⬛⬛🟨
🟩🟨⬛⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3079217935,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:31.000Z,Twitter for iPhone,,,,,
1521071124830126080,1521071124830126080,in,False,everyone,"2.5.22
Katapat 100 3/6. Cerdik.
⬛⬛⬛⬛🟨
🟨⬛⬛🟩⬛
🟩🟩🟩🟩🟩

Wordle 317 5/6
⬛🟨⬛🟨🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",27181454,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:30.000Z,Twitter for Android,,,,,
1521071122804092933,1491378977621311494,en,False,everyone,"Wordle 317 3/6

⬜⬜⬜⬜⬜
🟨⬜🟨⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",172879839,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:30.000Z,Twitter for iPhone,,,"[{'type': 'replied_to', 'id': '1520708213007650817'}]",172879839,
1521071120094580737,1521071120094580737,en,False,everyone,"Phew!

Wordle 317 6/6

⬜⬜⬜🟨🟨
🟨🟨⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",316659746,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:29.000Z,Twitter for Android,,,,,
1521071114935492610,1521071114935492610,en,False,everyone,"Wordle 317 3/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",477006469,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:28.000Z,Twitter for iPhone,,,,,
1521071111257182208,1521071111257182208,en,False,everyone,"Wordle 317 3/6

🟩⬛⬛🟨⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩🟩
On a roll … 😎","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51877499,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:27.000Z,Twitter for iPad,,,,,
1521071105406124032,1521071105406124032,en,False,everyone,"Wordle 317 6/6

🟩🟨⬛🟩⬛
🟩⬛🟩🟩⬛
🟩⬛🟩🟩⬛
🟩⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",846564062825762816,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:26.000Z,Twitter for iPhone,,,,,
1521071092173099009,1521071092173099009,en,False,everyone,"Wordle 317 2/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",759892851538878464,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:16:23.000Z,Twitter for Android,,,,,
