id,created_at,reply_settings,conversation_id,possibly_sensitive,text,source,public_metrics,context_annotations,author_id,lang,entities,geo,referenced_tweets,in_reply_to_user_id,attachments
1522281117692350466,2022-05-05T18:24:35.000Z,everyone,1522281117692350466,False,"Hate days like this.
Wordle 320 6/6

🟨⬜🟨🟨⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",17992299,en,,,,,
1522281102869549056,2022-05-05T18:24:32.000Z,everyone,1522281102869549056,False,"Wordle 320 6/6

⬛⬛🟨🟩⬛
⬛⬛⬛⬛🟨
⬛🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",15031327,en,,,,,
1522281098620850177,2022-05-05T18:24:31.000Z,everyone,1522281098620850177,False,"Wordle 320 5/6

🟨⬜🟨⬜🟨
⬜🟨🟨🟨⬜
🟩⬜⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",16093351,en,,,,,
1522281092635521024,2022-05-05T18:24:29.000Z,following,1494454507891474433,False,"Katla 106 4/6

⬜️⬜️⬜️⬜️⬜️
⬜️⬜️⬜️🟩⬜️
⬜️⬜️⬜️🟩🟩
🟩🟩🟩🟩🟩
Trik untuk menarik perhatian dan mengelabuhi lawan main

Wordle 321 3/6

⬜🟩⬜⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩
Lencana",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",316970505,in,,,"[{'type': 'replied_to', 'id': '1522070787099824128'}]",316970505,
1522281081247985664,2022-05-05T18:24:27.000Z,everyone,1522281081247985664,False,"This one had me stumped! #ThinkingTooHard

Wordle 320 X/6

⬜⬜⬜⬜🟨
⬜🟨🟨⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2159553456,en,"{'hashtags': [{'start': 25, 'end': 41, 'tag': 'ThinkingTooHard'}]}",,,,
1522281071001608193,2022-05-05T18:24:24.000Z,everyone,1522281071001608193,False,"#Wordle 321 3/6

🟩⬜🟨🟨🟨nice!
🟩🟨🟨🟨⬜🤔🤔
🟩🟩🟩🟩🟩😄",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",559713763,en,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,,,
1522281067679727616,2022-05-05T18:24:23.000Z,everyone,1522281067679727616,False,"Wordle 321 3/6

🟨⬛🟨⬛🟩
🟨⬛🟨🟨🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1064684837947101184,en,,,,,
1522281065955667969,2022-05-05T18:24:23.000Z,everyone,1522281065955667969,False,"Trial and error there
Wordle 320 6/6

⬛⬛🟨⬛⬛
⬛🟨🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",441875594,en,,,,,
1522281053796192256,2022-05-05T18:24:20.000Z,everyone,1522281053796192256,False,"Not sure what this means, but here's one of my first attempts at this mysterious game: 
Wordle 320 3/6

🟩⬜🟨⬜⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1007300516051734528,en,,,,,
1522281053058375680,2022-05-05T18:24:20.000Z,everyone,1499423215881691136,False,"Wordle 321 5/6

🟨⬛🟨🟨⬛
⬛🟨🟩🟨⬛
⬛🟩🟩🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPad,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1460648989851009024,en,,,"[{'type': 'replied_to', 'id': '1521890199889797121'}]",1460648989851009024,
1522281045520965632,2022-05-05T18:24:18.000Z,everyone,1522281045520965632,False,"Wordle 320 5/6

⬛⬛⬛⬛🟨
⬛🟨⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",818318944205492226,en,,,,,
1522281035639279619,2022-05-05T18:24:16.000Z,everyone,1486710453891915777,False,"Wordle 320 X/6*

⬛🟨⬛🟨⬛
🟨🟨⬛⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩

this is the first one I’ve ever not gotten",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1053659890865094657,en,,,"[{'type': 'replied_to', 'id': '1521778218583351296'}]",1053659890865094657,
1522281029553295360,2022-05-05T18:24:14.000Z,everyone,1522281029553295360,False,"Wordle 320 4/6

Had to pull off what I’d like to call a ‘sacrifice fly’ or two to be able to do this. 

⬛🟨⬛⬛🟨
⬛⬛⬛⬛🟨
⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1458673975110905856,en,,,,,
1522281024213770241,2022-05-05T18:24:13.000Z,everyone,1522281024213770241,False,"Wordle 320 X/6

⬛🟨⬛⬛🟨
⬛🟨🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
#fail #seriously ?! 😳🥴🤡☠️",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",61225028,en,"{'hashtags': [{'start': 52, 'end': 57, 'tag': 'fail'}, {'start': 58, 'end': 68, 'tag': 'seriously'}]}",,,,
1522281017763155968,2022-05-05T18:24:11.000Z,everyone,1522281017763155968,False,"Wordle 320 X/6

⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩

🫠",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",110250321,en,,,,,
1522281008426594310,2022-05-05T18:24:09.000Z,everyone,1522281008426594310,False,"Wordle (ES)  #119 6/6

🟨🟨⬜🟨⬜
⬜🟨🟩⬜🟨
⬜🟩⬜🟨⬜
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/4vApVd4QLt justito",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",119068011,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/4vApVd4QLt', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522280989401223168,2022-05-05T18:24:05.000Z,everyone,1522280989401223168,False,"Wordle 320 X/6 Oh come one with that word!

⬜⬜🟨⬜⬜
⬜🟨🟨⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",18594718,en,,,,,
1522280988402880512,2022-05-05T18:24:04.000Z,everyone,1522280988402880512,False,"Wordle 320 3/6

🟨⬜⬜🟩⬜
⬜⬜🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1058418847,en,,,,,
1522280986662391811,2022-05-05T18:24:04.000Z,everyone,1522280986662391811,False,"Wordle (ES)  #119 6/6

🟨⬛⬛🟨⬛
⬛🟨🟩⬛🟨
🟨⬛🟩🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/1zR50u1FFp",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1310057005596504065,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/1zR50u1FFp', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522280980492525568,2022-05-05T18:24:03.000Z,everyone,1522280980492525568,False,"Wordle 320 6/6*

⬛⬛🟨⬛⬛
🟨⬛🟨🟨⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",878885272741695488,en,,,,,
1522280970250076168,2022-05-05T18:24:00.000Z,everyone,1522280970250076168,False,"Wordle 320 4/6

⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩

😂😂😂😂😂",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",764534704322129920,en,,,,,
1522280944618860544,2022-05-05T18:23:54.000Z,everyone,1522280944618860544,False,"Well that sucks 

Wordle 320 X/6

⬛🟨⬛⬛🟨
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",161161255,en,,,,,
1522280930748076035,2022-05-05T18:23:51.000Z,everyone,1522280930748076035,False,"Wordle (ES)  #119 4/6

⬜🟩⬜⬜🟩
⬜🟩🟨⬜🟩
⬜🟩⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/3UFE0vuKto",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",187784772,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/3UFE0vuKto', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522280927262494720,2022-05-05T18:23:50.000Z,everyone,1522280927262494720,False,"Wordle 320 4/6

⬜⬜⬜🟩⬜
⬜⬜🟨🟨⬜
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2880167737,en,,,,,
1522280909755633666,2022-05-05T18:23:46.000Z,everyone,1522280909755633666,False,"Wordle 320 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1302064009831686145,en,,,,,
1522280903778521089,2022-05-05T18:23:44.000Z,everyone,1522280903778521089,False,"ポケモンWordle 3/10

⬛⬛⬛⬛⬛
⬛🟨🟨⬛🟩
🟩🟩🟩🟩🟩

https://t.co/llsf0MMKPG
 #ポケモンWordle",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",1437740238068084737,ja,"{'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/llsf0MMKPG', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1522280901165559808,2022-05-05T18:23:44.000Z,everyone,1522280901165559808,False,"Wordle 320 5/6

🟨⬜🟨⬜⬜
⬜⬜🟨🟨🟨
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",55713464,en,,,,,
1522280867418148865,2022-05-05T18:23:36.000Z,everyone,1522280867418148865,False,"wordle 320 6/6

⬛🟨⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",980148866270953472,en,,,,,
1522280863152721921,2022-05-05T18:23:35.000Z,everyone,1522280863152721921,False,"Wordle (ES)  #119 4/6

🟨⬜⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/1D9fJfAqFU",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",788170208968052736,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/1D9fJfAqFU', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522280861751980032,2022-05-05T18:23:34.000Z,everyone,1522280861751980032,False,"Wordle 321 5/6

⬛⬛🟨🟨⬛
⬛🟨🟨⬛⬛
🟨⬛⬛⬛🟩
🟨🟨⬛🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1153259333687238661,en,,,,,
1522280855527329792,2022-05-05T18:23:33.000Z,everyone,1509663036734382080,False,"@stclairandy @slrevare @JasonGillman76 @marksaccaro @danielleu Wordle 320 6/6

⬜🟨⬜⬜🟨
🟩🟨⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2540813311,en,"{'mentions': [{'start': 0, 'end': 12, 'username': 'stclairandy', 'id': '51569670'}, {'start': 13, 'end': 22, 'username': 'slrevare', 'id': '24384194'}, {'start': 23, 'end': 38, 'username': 'JasonGillman76', 'id': '854537353624522753'}, {'start': 39, 'end': 51, 'username': 'marksaccaro', 'id': '19755018'}, {'start': 52, 'end': 62, 'username': 'danielleu', 'id': '61913'}]}",,"[{'type': 'replied_to', 'id': '1522021831976177667'}]",51569670,
1522280844207206400,2022-05-05T18:23:30.000Z,everyone,1522280844207206400,False,"Wordle 321 6/6

⬜⬜🟨⬜⬜
⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟩
⬜🟩⬜⬜🟩
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1479323105852260354,en,,,,,
1522280831439486976,2022-05-05T18:23:27.000Z,everyone,1522229980297678850,False,"@MattMc_Cauley @Jones_Face @Easy_Breezy18 Wordle 320 6/6

⬛⬛⬛⬛⬛
⬛🟩🟨⬛⬛
⬛🟩⬛🟨⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩 not my day. Cmon hammers",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",252209063,en,"{'mentions': [{'start': 0, 'end': 14, 'username': 'MattMc_Cauley', 'id': '318858281'}, {'start': 15, 'end': 26, 'username': 'Jones_Face', 'id': '172889823'}, {'start': 27, 'end': 41, 'username': 'Easy_Breezy18', 'id': '257251774'}]}",,"[{'type': 'replied_to', 'id': '1522247194811715587'}]",318858281,
1522280828985827328,2022-05-05T18:23:26.000Z,everyone,1522280828985827328,False,"Wordle 320 5/6

⬜🟨⬜⬜⬜
🟨⬜⬜⬜🟨
🟩⬜🟨⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",746440346217877504,en,,,,,
1522280826280419328,2022-05-05T18:23:26.000Z,everyone,1522280826280419328,False,"Wordle 320 4/6

🟨🟨⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",22400230,en,,,,,
1522280805246324736,2022-05-05T18:23:21.000Z,everyone,1481330225661489152,False,"Wordle 321 4/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2695701548,en,,,"[{'type': 'replied_to', 'id': '1521882663816433664'}]",2695701548,
1522280805044789249,2022-05-05T18:23:21.000Z,everyone,1522280805044789249,False,"Wordle 320 X/6*

⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
I want my wordle money back",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",15863444,en,,,,,
1522280790725623808,2022-05-05T18:23:17.000Z,everyone,1522280790725623808,False,"Wordle 321 5/6

⬜⬜🟨⬜🟩
⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
🟨🟨⬜⬜⬜
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",257943237,en,,,,,
1522280788200509441,2022-05-05T18:23:17.000Z,everyone,1520024354129653760,False,"Wordle 320 3/6

⬛🟩⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPad,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",121933567,en,,,"[{'type': 'replied_to', 'id': '1521827082220756992'}]",121933567,
1522280773520269312,2022-05-05T18:23:13.000Z,everyone,1522280773520269312,False,"Wordle 320 6/6

⬛⬛⬛🟩⬛
⬛⬛⬛⬛🟨
🟩🟨⬛⬛🟨
🟩🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩
I barely got that",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1478265225119887360,en,,,,,
