id,context_annotations,lang,reply_settings,source,possibly_sensitive,created_at,public_metrics,text,author_id,conversation_id,referenced_tweets,in_reply_to_user_id,entities,geo,attachments
1520531971549671425,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:34:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 6/6

⬛🟩⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟩🟨⬛⬛
⬛🟩🟨🟨🟨
🟩🟩🟨🟨🟩
🟩🟩🟩🟩🟩",201134157,1520531971549671425,,,,,
1520531966902566912,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:34:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 X/6

🟨⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟨🟨⬛
⬛🟩⬛🟨🟨
🟨⬛⬛⬛⬛
🟩🟩🟩⬛🟩",89443984,1520531966902566912,,,,,
1520531961819045888,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,everyone,Twitter for iPad,False,2022-04-30T22:34:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 3/6

⬜⬜🟩🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

運としか。",581555417,1520531961819045888,,,,,
1520531949307244544,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-04-30T22:34:01.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛🟩⬛⬛⬛
⬛⬛⬛⬛🟨
⬛⬛⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",244643806,1500734387507404800,"[{'type': 'replied_to', 'id': '1520531432841818112'}]",244643806,,,
1520531947679793165,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Tweetbot for iΟS,False,2022-04-30T22:34:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",62309729,1520531947679793165,,,,,
1520531934719344640,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,everyone,Twitter for Android,False,2022-04-30T22:33:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬜⬜🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩

これは完全に戦略ミス",3233783952,1520531934719344640,,,,,
1520531932303757312,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPad,False,2022-04-30T22:33:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","Well that was annoying after yesterday’s triumph …

Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1456071062672736260,1520531932303757312,,,,,
1520531924166529032,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-04-30T22:33:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Tildes #61 6/6

⬜⬜⬜⬜⬜🟨
⬜⬜🟨⬜⬜🟨
🟩🟨⬜⬜🟨⬜
🟩⬜⬜⬜🟨⬜
🟨⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/5cq5SUCnys",198425364,1520531924166529032,,,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/5cq5SUCnys', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,
1520531917380403200,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",und,everyone,twitcle plus,False,2022-04-30T22:33:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#한글 #워들 #Korean #Wordle https://t.co/77PGaxokfh 190 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜⬜🟩🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",488388126,1520531917380403200,,,"{'hashtags': [{'start': 0, 'end': 3, 'tag': '한글'}, {'start': 4, 'end': 7, 'tag': '워들'}, {'start': 8, 'end': 15, 'tag': 'Korean'}, {'start': 16, 'end': 23, 'tag': 'Wordle'}], 'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/77PGaxokfh', 'expanded_url': 'http://k-wordle.com', 'display_url': 'k-wordle.com'}]}",,
1520531916948406272,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:33:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","Wordle 316 5/6

🟨🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟩⬛🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1420192579782512641,1520531916948406272,,,,,
1520531891132465153,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPad,False,2022-04-30T22:33:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛🟨⬛⬛
⬛⬛⬛🟨⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",5678922,1520531891132465153,,,,,
1520531887927832578,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:33:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 6/6

⬛🟨🟨⬛⬛
⬛🟨🟨⬛⬛
⬛⬛🟨🟨⬛
⬛🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩

Lost my streak by clearing my history 😭",20378901,1520531887927832578,,,,,
1520531887856488449,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:33:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

🟨⬜⬜⬜⬜
🟨⬜🟨⬜⬜
⬜⬜🟨🟨⬜
⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩lucky guess",25349704,1520531887856488449,,,,,
1520531887533756416,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,everyone,Twitter for iPhone,False,2022-04-30T22:33:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛
🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩

緑が全然出なかったw 手を進めるために入れた単語でビンゴするパターン。むずかしめ",113537117,1520531887533756416,,,,,
1520531885222666240,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:33:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 316 5/6

⬛🟩⬛⬛⬛
⬛🟨⬛⬛⬛
⬛⬛🟨⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",3241052125,1520531885222666240,,,,,
1520531883582320640,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-04-30T22:33:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 4/6

⬜🟩⬜🟨⬜
🟨🟩⬜🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",18005840,1520531883582320640,,,,,
1520531874820636672,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:33:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 4/6

🟩⬛🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛🟨
🟩🟩🟩🟩🟩",16535438,1520531874820636672,,,,,
1520531869971922948,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-04-30T22:33:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@DrTimony Dude. 
Wordle 315 5/6

⬜🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",19897497,1520531869971922948,,118111651,"{'mentions': [{'start': 0, 'end': 9, 'username': 'DrTimony', 'id': '118111651'}]}",,
1520531868885876736,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:33:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

🟨⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟨⬛⬛⬛
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩",117016471,1520531868885876736,,,,,
1520531862753579010,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:33:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

🟨⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛⬛🟨⬛⬛
⬛🟨🟨⬛⬛
🟨🟨🟨🟨⬛
🟩🟩🟩🟩🟩",1613499824,1520531862753579010,,,,,
1520531859100241920,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-04-30T22:33:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬜⬜⬜⬜⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩",1020900249630486529,1520531859100241920,,,,,
1520531848853606401,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:33:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 315 6/6

⬛⬛⬛⬛⬛
⬛⬛🟨🟨⬛
⬛🟨🟨⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩
fuck this game",4743456260,1520531848853606401,,,,,
1520531840204873728,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-04-30T22:33:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 5/6

⬛🟩⬛⬛⬛
⬛⬛⬛⬛⬛
🟩🟨🟨⬛⬛
🟩⬛🟨🟨🟨
🟩🟩🟩🟩🟩",123065985,1520531840204873728,,,,,
1520531836916875264,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-04-30T22:33:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 316 6/6

🟨🟩⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",335097221,1520531836916875264,,,,,
1520531832609329152,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:33:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 6/6

⬜⬜🟩⬜⬜
⬜⬜⬜⬜🟩
⬜🟩⬜⬜⬜
⬜🟨⬜⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1343487120061558786,1520531832609329152,,,,,
1520531830520545280,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,everyone,Twitter for Android,False,2022-04-30T22:33:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@null ポケモンWordle 7/10

⬛⬛🟨⬛⬛  ⬛⬛⬛⬛⬛
🟨⬛⬛🟨⬛  🟩🟩🟩🟩🟩
🟨⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛

https://t.co/of4Ia5rnBs
 #ポケモンWordle",482819117,1520531830520545280,,3562471,"{'hashtags': [{'start': 93, 'end': 104, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 68, 'end': 91, 'url': 'https://t.co/of4Ia5rnBs', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'mentions': [{'start': 0, 'end': 5, 'username': 'null', 'id': '3562471'}]}",,
1520531821464895495,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:33:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 315 2/6

🟨⬛🟩⬛⬛
🟩🟩🟩🟩🟩",226331115,1520531821464895495,,,,,
1520531819472506891,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",fr,everyone,Twitter for Android,False,2022-04-30T22:33:30.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}","Le Mot (@WordleFR) #112 5/6

⬛⬛🟨⬛🟩
🟨⬛🟩⬛🟩
⬛⬛🟩🟨🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/m5VDYSuM6Y

Nul",611788548,1520531819472506891,,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/m5VDYSuM6Y', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,
1520531809137692672,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-04-30T22:33:28.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}","Wordle 315 4/6

🟨⬛⬛⬛⬛
⬛🟩⬛⬛⬛
🟨🟩🟨⬛🟨
🟩🟩🟩🟩🟩",1207939990115647488,1520531809137692672,,,,,
1520531808927899653,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:33:28.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","@Peter_Fitz Wordle 316 2/6

🟨⬜⬜⬜🟩
🟩🟩🟩🟩🟩",246723383,1520512236087017473,"[{'type': 'replied_to', 'id': '1520512236087017473'}]",183770461,"{'mentions': [{'start': 0, 'end': 11, 'username': 'Peter_Fitz', 'id': '183770461'}]}",,
1520531797607841792,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:33:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 3/6
🔍
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",177549723,1520531797607841792,,,,,
1520531791819702272,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:33:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 4/6

⬛⬛⬛🟨⬛
⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
🟩🟩🟩🟩🟩",745922471682019328,1520531791819702272,,,,,
1520531761574281216,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:33:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 6/6

🟩⬜⬜⬜⬜
🟩⬜🟨⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1427569524971249668,1520531761574281216,,,,,
1520531757732347905,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPad,False,2022-04-30T22:33:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 315 5/6

⬛🟨🟨⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟨⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩

Today’s wordle.",1514287271784202252,1520531757732347905,,,,,
1520531749046001665,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T22:33:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle (ES)  #114 5/6

⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩⬜🟨🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/7IUKb6kOiO",170371035,1520531749046001665,,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/7IUKb6kOiO', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520531745262743559,,und,everyone,Twitter for Android,False,2022-04-30T22:33:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#WordleCAT 121 5/6

🟩⬜⬜🟨🟨
🟩⬜🟨⬜🟨
🟩🟩🟨⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/T4hG8bOUvY",1227179882,1520531745262743559,,,"{'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleCAT'}], 'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/T4hG8bOUvY', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}]}",,
1520531744335704065,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,feather for iOS  ,False,2022-04-30T22:33:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 6/6

⬜⬜⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩⬜🟨🟨
🟨🟩🟨⬜⬜
⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩",11156622,1520531744335704065,,,,,
1520531741793992706,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-04-30T22:33:12.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","Aww man wtf
Wordle 315 X/6

⬛⬛🟨🟨⬛
🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟨⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛",1121573600484646914,1520531741793992706,,,,,
1520531715814400000,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-04-30T22:33:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle (ES)  #114 5/6

⬛🟨🟨⬛⬛
⬛🟩🟨⬛⬛
🟩🟩⬛🟨🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/DTA7sOIi34",21441741,1520531715814400000,,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/DTA7sOIi34', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520531711238754304,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ko,everyone,Twitter for iPhone,False,2022-04-30T22:33:04.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 316 3/6

⬜⬜⬜⬜⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩

훗",947844724253011971,1520531711238754304,,,,,
1520531700635209728,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Tween,False,2022-04-30T22:33:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬜⬜⬜⬜🟩
⬜⬜⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",85301839,1520531700635209728,,,,,
1520531694809661440,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,everyone,Twitter for iPhone,False,2022-04-30T22:33:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 3/6

⬜🟩⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩コツと勘でいけた🙂またよろこばしからずや",1053911143989751808,1520531694809661440,,,,,
