id,lang,text,entities,created_at,conversation_id,possibly_sensitive,context_annotations,public_metrics,source,author_id,reply_settings,in_reply_to_user_id,referenced_tweets,geo,attachments
1520908826652086272,en,"Wordle 317 2/6

🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩",,2022-05-01T23:31:36.000Z,1480307200916856836,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,28986033,everyone,28986033,"[{'type': 'replied_to', 'id': '1520433757005975553'}]",,
1520908826152943616,ko,"워들 201 6/6
https://t.co/br4uYyBr3N

⬜⬜⬜⬜⬜
⬜⬜⬜🟩⬜
⬜⬜⬜🟩⬜
⬜⬜⬜🟩🟩
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩","{'urls': [{'start': 11, 'end': 34, 'url': 'https://t.co/br4uYyBr3N', 'expanded_url': 'https://jhlov.github.io/wordle', 'display_url': 'jhlov.github.io/wordle'}]}",2022-05-01T23:31:35.000Z,1520018058290802689,False,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1519995635755548673,everyone,1519995635755548673,"[{'type': 'replied_to', 'id': '1520555891824934912'}]",,
1520908823824797697,en,"Wordle 317 3/6

⬛🟨🟩🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",,2022-05-01T23:31:35.000Z,1520908823824797697,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,102727764,everyone,,,,
1520908815880785920,en,"Wordle 316 5/6

⬛🟨⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,2022-05-01T23:31:33.000Z,1520908815880785920,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,79109261,everyone,,,,
1520908815545339905,en,"Wordle 317 2/6

🟨⬛⬛⬛🟩
🟩🟩🟩🟩🟩",,2022-05-01T23:31:33.000Z,1520908815545339905,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 4, 'like_count': 11, 'quote_count': 0}",Twitter for Android,14170217,everyone,,,,
1520908800106147840,en,"Wordle 317 6/6

🟩⬛⬛⬛⬛
🟨🟨⬛⬛⬛
🟨⬛⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-01T23:31:29.000Z,1520908800106147840,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,120109265,everyone,,,,
1520908792363372549,en,"Wordle 317 5/6

⬜⬜🟩⬜⬜
⬜🟨⬜⬜🟨
🟩⬜🟩⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,2022-05-01T23:31:27.000Z,1520908792363372549,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,582947571,everyone,,,,
1520908790006132736,en,"Wordle 317 5/6

⬜🟨⬜🟨⬜
🟩⬜🟩⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩
Damm!!",,2022-05-01T23:31:27.000Z,1520908790006132736,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,53313199,everyone,,,,
1520908787976077312,ja,"Wordle 317 5/6
ルールを読み、今更ですがやってみました。

🟩⬜⬜⬜⬜
🟩🟩🟨⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,2022-05-01T23:31:26.000Z,1520908787976077312,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,67834617,everyone,,,,
1520908785295974400,en,"Wordle 317 4/6

⬜🟨⬜⬜🟩
⬜⬜⬜🟨🟩
⬜🟨🟨⬜🟩
🟩🟩🟩🟩🟩",,2022-05-01T23:31:26.000Z,1520908785295974400,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,3096496708,everyone,,,,
1520908785245908992,en,"Wordle 317 3/6

⬜🟨⬜⬜🟨
🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩",,2022-05-01T23:31:26.000Z,1520908785245908992,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,749113506138468352,everyone,,,,
1520908784654184448,en,"Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟨⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩

🙄",,2022-05-01T23:31:26.000Z,1520908784654184448,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,901577276478947329,everyone,,,,
1520908775594504192,en,"Wordle 316 6/6

⬛⬛🟨⬛⬛
🟨🟨⬛⬛⬛
⬛🟨⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩",,2022-05-01T23:31:23.000Z,1520908775594504192,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,222617536,everyone,,,,
1520908770565664770,en,"Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛⬛🟨🟨⬛
⬛🟩⬛🟨🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,2022-05-01T23:31:22.000Z,1520908770565664770,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,147316604,everyone,,,,
1520908765608001536,en,"Wordle 317 4/6

🟨⬛⬛🟩🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-01T23:31:21.000Z,1520908765608001536,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,864215090819715072,everyone,,,,
1520908746133749760,en,"Wordle (ES)  #115 6/6

🟨⬜⬜🟨🟨
🟨🟨⬜🟨⬜
🟨🟨🟨⬜⬜
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/SAYKhGwm4C","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/SAYKhGwm4C', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",2022-05-01T23:31:16.000Z,1520908746133749760,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,433462598,everyone,,,,
1520908744321908742,en,"Wordle 317 3/6

🟨🟨⬜🟨⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",,2022-05-01T23:31:16.000Z,1493448756825526272,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,902082766950457344,mentionedUsers,902082766950457344,"[{'type': 'replied_to', 'id': '1520596443177701376'}]",,
1520908742329761792,en,"Wordle 317 5/6

🟨🟨⬛⬛🟨
🟩⬛⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-01T23:31:15.000Z,1520908742329761792,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck,2855471958,everyone,,,,
1520908732909207553,en,"Wordle 316 6/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟨
🟨🟩⬛🟩⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-01T23:31:13.000Z,1491432338420547599,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",TweetDeck,18019479,everyone,18019479,"[{'type': 'replied_to', 'id': '1520034964867366912'}]",,
1520908732699402240,en,"A tale in 6 moves…

Wordle 317 6/6

⬛⬛⬛⬛⬛
⬛⬛🟩⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-01T23:31:13.000Z,1520908732699402240,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,14803486,everyone,,,,
1520908732531716097,en,"Wordle 317 6/6

⬛⬛⬛🟨⬛
🟨⬛⬛🟩⬛
🟨🟨⬛🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

Barely",,2022-05-01T23:31:13.000Z,1520908732531716097,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,76718202,everyone,,,,
1520908727624167425,en,"Wordle 316 6/6

⬜⬜⬜🟨⬜
🟨🟨🟨⬜⬜
⬜🟩⬜🟨⬜
⬜🟩⬜🟨🟨
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩",,2022-05-01T23:31:12.000Z,1520908727624167425,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,932031027140206599,everyone,,,,
1520908715066462208,ja,"Wordle 317 5/6

⬜🟨⬜⬜⬜
⬜🟨⬜⬜⬜
⬜⬜⬜🟨⬜
🟩⬜🟩⬜🟨
🟩🟩🟩🟩🟩
単語に詳しければなぁ…",,2022-05-01T23:31:09.000Z,1520908715066462208,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,101227398,everyone,,,,
1520908710885097473,en,"Wordle 317 4/6

⬛🟨⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-01T23:31:08.000Z,1520908710885097473,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,37396241,everyone,,,,
1520908706824736768,en,"Should’ve had that much quicker. Wordle 317 6/6

⬜⬜⬜🟩⬜
⬜🟨⬜🟩🟨
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,2022-05-01T23:31:07.000Z,1520908706824736768,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,55535802,everyone,,,,
1520908705646088193,en,"Wordle 317 5/6

⬛⬛🟨⬛🟩
⬛⬛⬛⬛🟨
⬛⬛🟨🟨🟩
⬛🟨⬛⬛🟨
🟩🟩🟩🟩🟩",,2022-05-01T23:31:07.000Z,1520908705646088193,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,3109490527,everyone,,,,
1520908703775535106,en,"Wordle 317 3/6*

🟩⬜⬜⬜🟨
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩",,2022-05-01T23:31:06.000Z,1520908703775535106,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1389305887920099330,everyone,,,,
1520908699501404160,en,"Wordle 317 5/6

⬛🟨⬛⬛⬛
🟩🟨⬛⬛⬛
🟩⬛🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",,2022-05-01T23:31:05.000Z,1520908699501404160,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1331723023,everyone,,,,
1520908699203784706,en,"Wordle 317 6/6

⬜⬜⬜⬜⬜
⬜🟨🟩⬜🟩
⬜🟨🟨⬜🟩
🟨⬜🟩⬜🟩
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-01T23:31:05.000Z,1520908699203784706,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter Web App,738401528814440448,everyone,,,,
1520908690508980224,ja,"ついにいつもの初手で一撃を出してしまった。

Wordle 317 1/6

🟩🟩🟩🟩🟩",,2022-05-01T23:31:03.000Z,1520908690508980224,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,1957739736,everyone,,,,
1520908688302931968,en,"Wordle 317 5/6

⬛⬛⬛⬛⬛
🟩⬛🟩⬛🟨
⬛⬛⬛⬛🟨
⬛🟨🟩⬛🟩
🟩🟩🟩🟩🟩
okk",,2022-05-01T23:31:03.000Z,1520908688302931968,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1170356692061544449,mentionedUsers,,,,
1520908682602881024,ja,"ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/X632hu30rV
 #ポケモンWordle","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/X632hu30rV', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",2022-05-01T23:31:01.000Z,1520908682602881024,False,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2906319000,everyone,,,,
1520908681205985281,en,"Wordle 317 2/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩I am a genius 😄",,2022-05-01T23:31:01.000Z,1520908681205985281,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,315790425,everyone,,,,
1520908674876973061,en,"Wordle 317 4/6

⬜🟨🟩⬜⬜
⬜⬜🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,2022-05-01T23:30:59.000Z,1520908674876973061,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1504667246873903113,everyone,,,,
1520908674784444421,en,"Wordle 317 4/6

⬜⬜⬜⬜⬜
⬜⬜⬜🟨⬜
🟩⬜🟩⬜🟨
🟩🟩🟩🟩🟩",,2022-05-01T23:30:59.000Z,1520908674784444421,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1145633911088799744,everyone,,,,
1520908669944221698,en,"My streak ruined 😢🙈Wordle 317 X/6

🟩⬜🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜",,2022-05-01T23:30:58.000Z,1520908669944221698,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1492867856928759816,everyone,,,,
1520908669579317248,en,"Wordle 317 X/6

⬛🟨⬛⬛⬛
🟨⬛⬛⬛🟨
🟨🟨⬛🟩🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛

Fuck right off",,2022-05-01T23:30:58.000Z,1520908669579317248,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1381069568588845057,everyone,,,,
1520908668769873920,en,"Wordle 317 5/6

⬜⬜⬜⬜⬜
🟩⬜🟩🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,2022-05-01T23:30:58.000Z,1520908668769873920,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2402356536,mentionedUsers,,,,
1520908655087919104,en,"Wordle 316 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩",,2022-05-01T23:30:55.000Z,1520908655087919104,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,135780563,everyone,,,,
1520908650629451776,tr,"Wordle Türkçe 317 4/6

⬛⬛⬛⬛🟨
🟨⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/tGM2bIyeDy","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/tGM2bIyeDy', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",2022-05-01T23:30:54.000Z,1520908650629451776,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,88240238,everyone,,,,
1520908649262067712,en,"Wordle 316 4/6

⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
⬛⬛🟨⬛🟩
🟩🟩🟩🟩🟩",,2022-05-01T23:30:53.000Z,1520908649262067712,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web App,1159303110,everyone,,,,
1520908644874952706,en,"Wordle (ES)  #115 4/6

🟨⬜🟨⬜🟨
🟨🟩⬜🟩⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/qr8NbR4wOv","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/qr8NbR4wOv', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",2022-05-01T23:30:52.000Z,1520908644874952706,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,4333302880,everyone,,,,
1520908643407134720,ja,"Wordle 317 5/6

⬜⬜⬜⬜⬜
⬜🟨🟨⬜⬜
🟨🟨⬜⬜⬜
🟩🟩⬜🟨🟨
🟩🟩🟩🟩🟩

えっちなのはいけないと思います",,2022-05-01T23:30:52.000Z,1520908643407134720,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,126586196,everyone,,,,
