id,conversation_id,lang,possibly_sensitive,text,author_id,public_metrics,source,reply_settings,context_annotations,created_at,entities,referenced_tweets,in_reply_to_user_id,geo,attachments
1521468274667622401,1521468274667622401,en,False,"Wordle (ES)  #117 5/6

⬜⬜⬜⬜🟩
⬜⬜🟨⬜🟩
⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/WiY2kr7x2j",1299938396,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:38.000Z,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/WiY2kr7x2j', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521468270460743681,1521467090800156672,en,False,"@wingoz Wordle 318 4/6

🟨🟨🟩⬛⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",27338810,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '987383240485818368', 'name': 'Trey Wingo', 'description': 'Trey Wingo'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '92', 'name': 'Sports Personality', 'description': ""A Sports Personality like 'Skip Bayless'""}, 'entity': {'id': '987383240485818368', 'name': 'Trey Wingo', 'description': 'Trey Wingo'}}]",2022-05-03T12:34:37.000Z,"{'mentions': [{'start': 0, 'end': 7, 'username': 'wingoz', 'id': '31447081'}]}","[{'type': 'replied_to', 'id': '1521467090800156672'}]",31447081,,
1521468261845680130,1521468261845680130,es,False,"Wordle Científico #51 3/6

⬜⬜⬜⬜⬜⬜⬜
⬜🟨🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/vI7OCwmkdJ",1179063053435965442,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:35.000Z,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/vI7OCwmkdJ', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
1521468247224119296,1521468247224119296,en,False,"Wordle 318 4/6

⬛⬛🟨⬛⬛
⬛🟩🟨⬛🟨
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩",117394339,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:32.000Z,,,,,
1521468244300898308,1521468244300898308,en,False,"Wordle 318 6/6

⬛⬛⬛⬛⬛
🟨🟩⬛🟨⬛
⬛🟩⬛🟩🟨
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",217892888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:31.000Z,,,,,
1521468242136600583,1521468242136600583,en,False,"Wordle 318 3/6

⬛🟨⬛⬛⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩 https://t.co/8KzV3eCSPN",153201347,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:31.000Z,"{'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/8KzV3eCSPN', 'expanded_url': 'https://twitter.com/DVERandy/status/1521468242136600583/photo/1', 'display_url': 'pic.twitter.com/8KzV3eCSPN', 'media_key': '16_1521468236532961285'}]}",,,,{'media_keys': ['16_1521468236532961285']}
1521468236084264960,1521462265630842888,en,False,"@wrogerspark I def should have been faster today
Wordle 318 5/6

⬜🟨⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1070721989843869707,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:29.000Z,"{'mentions': [{'start': 0, 'end': 12, 'username': 'wrogerspark', 'id': '1307699334516006912'}]}","[{'type': 'replied_to', 'id': '1521462265630842888'}]",1307699334516006912,,
1521468232137203712,1521468232137203712,en,False,"Wordle 318 3/6

⬜⬜⬜🟩⬜
🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩",24737296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:28.000Z,,,,{'place_id': '9c86b10d0bc471b5'},
1521468222423375873,1521468222423375873,en,False,"""Hard Mode""

Wordle 318 3/6*

⬛⬛🟨🟩⬛
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩",339100446,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:26.000Z,,,,,
1521468211337699329,1521468211337699329,en,False,"Wordle (ES)  #117 4/6

⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/bzfkZrwFeY",344253220,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:23.000Z,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/bzfkZrwFeY', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521468189573632001,1482384740158255105,en,False,"Wordle 318 4/6

🟨⬛🟩⬛⬛
🟨🟩🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",234238039,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:18.000Z,,"[{'type': 'replied_to', 'id': '1521002371278680064'}]",234238039,,
1521468187266760706,1477874031068164103,en,False,"@ST_Incognito @Sarkhail7Khan @Khushal @fursid @LahoriElite @ChocolateCharsi @Peelichappal @UsamaKhilji @RizWanKenobi_ @Mzr7_ @dishoomjee @sajjadhaider @Preg_Goldfish @MainKehRahaHoon Wordle 318 5/6

⬜🟨⬜🟨⬜
⬜🟨🟨⬜⬜
🟩⬜🟨🟩⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",45639812,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:18.000Z,"{'mentions': [{'start': 0, 'end': 13, 'username': 'ST_Incognito', 'id': '385400234'}, {'start': 14, 'end': 28, 'username': 'Sarkhail7Khan', 'id': '351656273'}, {'start': 29, 'end': 37, 'username': 'Khushal', 'id': '5976032'}, {'start': 38, 'end': 45, 'username': 'fursid', 'id': '14196465'}, {'start': 46, 'end': 58, 'username': 'LahoriElite', 'id': '505836297'}, {'start': 59, 'end': 75, 'username': 'ChocolateCharsi', 'id': '67416132'}, {'start': 76, 'end': 89, 'username': 'Peelichappal', 'id': '203482792'}, {'start': 90, 'end': 102, 'username': 'UsamaKhilji', 'id': '166949373'}, {'start': 103, 'end': 117, 'username': 'RizWanKenobi_', 'id': '41190561'}, {'start': 118, 'end': 124, 'username': 'Mzr7_', 'id': '31055922'}, {'start': 125, 'end': 136, 'username': 'dishoomjee', 'id': '130070771'}, {'start': 137, 'end': 150, 'username': 'sajjadhaider', 'id': '18988192'}, {'start': 151, 'end': 165, 'username': 'Preg_Goldfish', 'id': '711024456'}, {'start': 166, 'end': 182, 'username': 'MainKehRahaHoon', 'id': '63947987'}]}","[{'type': 'replied_to', 'id': '1521425400135667712'}]",385400234,,
1521468185450455040,1521468185450455040,en,False,"Wordle 318 3/6

⬜🟨⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩",1861192687,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:17.000Z,,,,,
1521468181688242177,1521468181688242177,en,False,"Wordle (ES)  #117 4/6

🟨⬜🟨⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/IgbQKg5iOI",2832172972,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:16.000Z,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/IgbQKg5iOI', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521468171668107270,1521468171668107270,en,False,"Wordle 318 4/6

⬛⬛🟨⬛🟨
⬛🟨🟨⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",36951267,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Echofon,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:14.000Z,,,,,
1521468171131179016,1521468171131179016,en,False,"Wordle (ES)  #117 6/6

🟨⬜⬜⬜🟩
⬜⬜⬜🟩🟩
⬜⬜⬜🟩🟩
⬜⬜⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 
Wordle Tildes #64 4/6

⬜⬜⬜⬜⬜⬜⬜
🟨🟨⬜⬜⬜⬜🟩
⬜🟨🟨🟨⬜⬜🟩
🟩🟩🟩🟩🟩🟩🟩",195495483,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:14.000Z,,,,,
1521468168967016448,1521468168967016448,en,False,"Wordle 318 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",334809742,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:13.000Z,,,,,
1521468165473067008,1521468165473067008,en,False,"Wordle (ES)  #117 5/6

⬜⬜⬜⬜🟨
⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/8PbjIIG6Dc",53806578,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:12.000Z,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/8PbjIIG6Dc', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,,,
1521468159924092929,1521468159924092929,en,False,"Wordle 318 5/6

⬛🟨🟨⬛⬛
⬛🟩⬛⬛🟨
🟨🟩⬛⬛🟨
⬛🟩🟨⬛⬛
🟩🟩🟩🟩🟩",224487052,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:11.000Z,,,,,
1521468155893207041,1521468155893207041,en,False,"Wordle 318 4/6

🟨⬜🟨⬜🟩
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",22005295,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tweetbot for iΟS,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:10.000Z,,,,,
1521468153296945152,1521468153296945152,en,False,"Wordle (ES)  #117 4/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩
 https://t.co/nqcHUIQGV2",1494426380192428037,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:09.000Z,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/nqcHUIQGV2', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521468143738183680,1521468143738183680,en,False,"Wordle (ES)  #117 5/6

⬜⬜⬜⬜🟨
⬜🟩🟩🟨⬜
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/dK5vCopRKU",587547991,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:07.000Z,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/dK5vCopRKU', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521468141901078529,1521468141901078529,und,False,"#WordleCAT 123 5/6

⬜🟨⬜⬜⬜
⬜🟨⬜⬜🟩
⬜🟩🟨⬜🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/GXnnF7aQ58",997883177371951105,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,,2022-05-03T12:34:07.000Z,"{'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/GXnnF7aQ58', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleCAT'}]}",,,,
1521468139199877120,1521468139199877120,en,False,"Wordle 318 4/6

⬜🟩⬜⬜🟨
⬜🟨🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1302147727397019650,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:06.000Z,,,,,
1521468138424000512,1521468138424000512,en,False,"Wordle 318 3/6

🟩⬜🟨🟩⬜
⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩",112551374,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:06.000Z,,,,,
1521468135735504897,1521468135735504897,en,False,"Wordle 318 5/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟨⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩 on men, I love it!!!!!",1277608562190098432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:05.000Z,,,,,
1521468135047581698,1521468135047581698,en,False,"Wordle 318 3/6*

⬛🟨⬛⬛🟨
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩",1503328826968915975,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:05.000Z,,,,,
1521468134305280000,1521468134305280000,en,False,"Wordle 318 4/6

⬜⬜🟩⬜⬜
⬜🟨🟩⬜🟨
⬜🟩🟩⬜🟨
🟩🟩🟩🟩🟩",203290601,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:05.000Z,,,,,
1521468127325790210,1521468127325790210,en,False,"Wordle 318 4/6

⬜⬜⬜🟩⬜
⬜🟨🟨🟩⬜
🟩🟨⬜🟩🟨
🟩🟩🟩🟩🟩",28752059,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:03.000Z,,,,,
1521468121961287682,1521468121961287682,en,False,"Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩",1371078660,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:02.000Z,,,,,
1521468115632091137,1516776221836595201,en,False,"Schooled every day! 😂 (in Spanish today, of course. I did fine in English this morning!)

Wordle 318 2/6

⬛🟨🟨🟨⬛
🟩🟩🟩🟩🟩

Wordle (ES)  #117 X/6

⬜🟩🟩🟨⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜⬜⬜⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩
 https://t.co/oJj5U2KcpD",2579428044,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:00.000Z,"{'urls': [{'start': 179, 'end': 202, 'url': 'https://t.co/oJj5U2KcpD', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","[{'type': 'replied_to', 'id': '1521125686529863680'}]",2579428044,,
1521468112146780163,1521468112146780163,en,False,"Wordle (ES)  #117 4/6

⬜⬜⬜🟨🟨
⬜⬜🟨🟨🟩
⬜⬜🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/mUdzWPlWqT",793497127,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:34:00.000Z,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/mUdzWPlWqT', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521468101984161792,1521468101984161792,nl,False,"Wordle 318 3/6

⬛⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

pfft",1212702075412287488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:33:57.000Z,,,,,
1521468095793090560,1521468095793090560,en,False,"Wordle 318 5/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟩
🟨🟩⬛⬛🟩
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩
🙄",26874227,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:33:56.000Z,,,,,
1521468094614544385,1521468094614544385,en,False,"Wordle 318 4/6

🟨⬛⬛⬛🟩
⬛⬛⬛⬛🟨
⬛🟨🟩⬛⬛
🟩🟩🟩🟩🟩",1324751069273010177,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:33:55.000Z,,,,,
1521468090827087873,1521468090827087873,en,False,"Wordle 318 5/6

⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1728168840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:33:55.000Z,,,,,
1521468087031279621,1521468087031279621,en,False,"Wordle 318 6/6

⬜🟩🟨⬜🟩
⬜⬜⬜⬜⬜
⬜🟨⬜⬜⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",818182872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:33:54.000Z,,,,,
1521468085986861057,1521468085986861057,en,False,"Wordle 318 4/6

🟩⬛🟨🟩⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",131201772,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:33:53.000Z,,,,,
1521468082933407746,1521468082933407746,en,False,"Lots of options today!
Wordle 318 5/6*

⬜🟨⬜🟨⬜
⬜🟩⬜⬜🟨
🟨🟩⬜🟨⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",14246358,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:33:53.000Z,,,,,
