id,referenced_tweets,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,in_reply_to_user_id,conversation_id,reply_settings,author_id,entities,geo,attachments,withheld
1520755802637803520,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850442647088971776', 'name': 'Coffee', 'description': 'Coffee'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:32.000Z,"Wordle 316 5/6*

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟨🟩⬛🟨⬛
🟩🟩🟩🟩🟩I wisely took a break after 4 guesses and waited till after 1st coffee had a chance to get to work on my foggy Sunday brain. Whew!",Twitter for iPhone,,1520755802637803520,everyone,276334272,,,,
1520755793733341184,"[{'type': 'replied_to', 'id': '1520725793848111105'}]",False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:30.000Z,"@AACCPresident Wordle 316 4/6

⬜🟨⬜⬜⬜
⬜🟩⬜⬜⬜
🟨🟩⬜⬜⬜
🟩🟩🟩🟩🟩",Twitter Web App,735281060225900544,1520725793848111105,everyone,6881102,"{'mentions': [{'start': 0, 'end': 14, 'username': 'AACCPresident', 'id': '735281060225900544'}]}",,,
1520755788909879297,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:29.000Z,"Wordle 316 4/6

⬛⬛⬛⬛🟨
⬛🟨⬛⬛⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,,1520755788909879297,everyone,74597527,,,,
1520755776691785730,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:26.000Z,"Wordle 316 5/6

🟨⬜⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,,1520755776691785730,everyone,157199975,,,,
1520755771285270528,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:24.000Z,"Wordle 316 6/6

🟨⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,,1520755771285270528,everyone,821581685128970240,,,,
1520755766730264576,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:23.000Z,"Wordle 316 6/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1520755766730264576,everyone,1018966616,,,,
1520755753715392514,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:20.000Z,"Wordle 316 4/6

⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1520755753715392514,everyone,3465421,,,,
1520755753631600641,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:20.000Z,"Wordle 316 4/6

⬛⬛⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitterrific for iOS,,1520755753631600641,everyone,165428436,,,,
1520755752968855554,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:20.000Z,"Wordle 316 5/6*

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛⬛⬛🟨🟨
🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,,1520755752968855554,everyone,21363802,,,,
1520755747943960576,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:19.000Z,"Wordle 316 4/6

🟨⬜⬜⬜⬜
⬜🟨🟨⬜⬜
🟩⬜🟨⬜🟨
🟩🟩🟩🟩🟩",Twitter Web App,,1520755747943960576,everyone,2220181616,,,,
1520755745050054656,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:18.000Z,"Wordle 316 4/6

🟨⬛⬛⬛⬛
⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩

Up early lol",Twitter for iPhone,,1520755745050054656,everyone,503741807,,,,
1520755743452016640,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:18.000Z,"Wordle 316 5/6

⬜⬜🟨⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,,1520755743452016640,everyone,2495330296,,,,
1520755738725031941,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:17.000Z,"Wordle 316 5/6

⬜🟨⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
🟨🟩⬜⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,,1520755738725031941,everyone,1234624589642313729,,,,
1520755728436375552,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:14.000Z,"Wordle 316 4/6

⬛⬛🟨🟨⬛
🟨🟩🟨⬛⬛
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩

#Wordle316 #Wordle #dailywordleclub",Twitter for Android,,1520755728436375552,everyone,76435067,"{'hashtags': [{'start': 41, 'end': 51, 'tag': 'Wordle316'}, {'start': 52, 'end': 59, 'tag': 'Wordle'}, {'start': 60, 'end': 76, 'tag': 'dailywordleclub'}]}",,,
1520755722459439110,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:13.000Z,"Wordle 316 5/6

⬜⬜⬜🟨⬜
⬜🟨🟨⬜⬜
🟨🟩⬜⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,,1520755722459439110,everyone,4335149594,,,,
1520755721742127104,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:12.000Z,"Wordle 316 4/6

🟨⬛⬛⬛⬛
⬛🟨⬛⬛🟩
⬛⬛🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for Android,,1520755721742127104,everyone,37773654,,,,
1520755720232316928,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:12.000Z,"Wordle 316 6/6

⬛⬛⬛⬛⬛
⬛⬛🟨🟨⬛
⬛🟨🟨⬛🟨
🟨⬛⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,,1520755720232316928,everyone,237088151,,,,
1520755719192068096,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:12.000Z,"Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜⬜⬜🟨⬜
⬜🟩⬜⬜⬜
🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩 

Oof that was difficult! 😍",Twitter for Android,,1520755719192068096,everyone,279894503,,,,
1520755718210605056,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:12.000Z,"Wordle (ES)  #115 5/6

🟨⬜⬜⬜🟨
⬜🟩⬜⬜🟨
🟨🟩⬜🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/BR2IUy7v0y",Twitter for Android,,1520755718210605056,everyone,158370250,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/BR2IUy7v0y', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1520755709473959941,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:10.000Z,"Lordy.
Wordle 316 5/6

🟩🟨⬛⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter Web App,,1520755709473959941,everyone,1209647610,,,,
1520755698212220929,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:07.000Z,"Wordle 316 5/6

🟨⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩

😒",Twitter for iPhone,,1520755698212220929,everyone,500934727,,,,
1520755692008792064,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:05.000Z,"Wordle 316 6/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,,1520755692008792064,everyone,2792378401,,,,
1520755691484434432,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:05.000Z,"Wordle 316 4/6

⬜⬜⬜⬜⬜
🟩🟨🟨⬜⬜
🟩⬜🟩🟨⬜
🟩🟩🟩🟩🟩",TweetDeck,,1520755691484434432,everyone,166630936,,,,
1520755690171555841,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:05.000Z,"not much better than yesterday

Wordle 316 4/6*
🟨🟨🟨⬛⬛ (3 partial)
🟨🟩⬛🟩⬛ (1 partial, 2 perfect)
⬛🟩🟩🟩⬛ (3 perfect)
🟩🟩🟩🟩🟩 (Wordle done on Line 4)

WordleBot
Skill 66/100
Luck 67/100

#wordle316",Twitter for iPhone,,1520755690171555841,everyone,11320032,"{'hashtags': [{'start': 180, 'end': 190, 'tag': 'wordle316'}]}",,,
1520755687671881729,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",und,2022-05-01T13:23:04.000Z,"#Wordle 316 5/6

⬛⬛⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,,1520755687671881729,everyone,1455219503164493838,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,,
1520755687353360384,,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:04.000Z,"Wordle 316 5/6

🟩⬜⬜⬜🟨
🟩🟨⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter Web App,,1520755687353360384,everyone,2435098890,,,,
1520755684664655872,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:04.000Z,"Wordle 316 3/6

🟩⬜🟨⬜⬜
⬜⬜🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,,1520755684664655872,everyone,1475807425,,,,
1520755683108524034,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-01T13:23:03.000Z,"Wordle (ES)  #115 6/6
Porque ando tan malaaa
⬜🟨⬜⬜⬜
🟨🟨⬜⬜⬜
🟨⬜⬜🟩⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/RJk27mpQzo",Twitter for Android,,1520755683108524034,everyone,2434560692,"{'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/RJk27mpQzo', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1520755673067409408,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:01.000Z,"Wordle 316 X/6

⬛🟨⬛⬛⬛
🟨⬛⬛🟨⬛
⬛🟩⬛🟨🟨
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛

First loss. This was a brutal one for me 😏",Twitter for iPhone,,1520755673067409408,everyone,1326199772575830016,,,,
1520755671779713027,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:23:01.000Z,"Wordle 316 3/6

🟨⬜⬜⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1520755671779713027,everyone,18649055,,,,
1520755664187916289,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:22:59.000Z,"Wordle 316 4/6*

⬛⬛⬛⬛🟩
🟨🟩⬛⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩
#Wordle316 #Wordle 
The first guess (both letter and position) proved extremely helpful in cutting down alternatives.",Twitter Web App,,1520755664187916289,everyone,1430549298224238603,"{'hashtags': [{'start': 41, 'end': 51, 'tag': 'Wordle316'}, {'start': 52, 'end': 59, 'tag': 'Wordle'}]}",,,
1520755664163074048,"[{'type': 'retweeted', 'id': '1520754009597952006'}]",False,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:22:59.000Z,"RT @iamianthia: Wordle 316 3/6

🟩⬜⬜⬜⬜
🟩⬜⬜🟨🟨
🟩🟩🟩🟩🟩

#WORDE #Wordle316",python4ds_chets,,1520755664163074048,everyone,142753411,"{'mentions': [{'start': 3, 'end': 14, 'username': 'iamianthia', 'id': '25747516'}], 'hashtags': [{'start': 51, 'end': 57, 'tag': 'WORDE'}, {'start': 58, 'end': 68, 'tag': 'Wordle316'}]}",,,
1520755663076528129,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:22:59.000Z,"This is how may is starting LOL

Wordle 316 6/6

⬛🟩⬛🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
⬛🟩🟨⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPad,,1520755663076528129,everyone,1040483659239882752,,,,
1520755659436064768,"[{'type': 'retweeted', 'id': '1520754572377178112'}]",False,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:22:58.000Z,"RT @Eucalyptic_K: Wordle 316 6/6

⬜🟩⬜⬜⬜
⬜🟨🟨⬜⬜
🟨🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩 #wordle316 #haloup",tennis-heatmap,,1520755659436064768,everyone,842723664936275969,"{'mentions': [{'start': 3, 'end': 16, 'username': 'Eucalyptic_K', 'id': '1348689947331612675'}], 'hashtags': [{'start': 70, 'end': 80, 'tag': 'wordle316'}, {'start': 81, 'end': 88, 'tag': 'haloup'}]}",,,
1520755650258939907,"[{'type': 'retweeted', 'id': '1520753968003043328'}]",False,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:22:55.000Z,"RT @Ned_James2: Wordle 316 5/6
#wordle316
⬜⬜⬜⬜🟩
⬜⬜🟨🟨⬜
⬜🟩🟩⬜⬜
⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩", Rakib Hasan ,,1520755650258939907,everyone,998804133288144901,"{'mentions': [{'start': 3, 'end': 14, 'username': 'Ned_James2', 'id': '28311242'}], 'hashtags': [{'start': 31, 'end': 41, 'tag': 'wordle316'}]}",,,
1520755646211280896,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:22:54.000Z,"Wordle 316 4/6*

⬛🟨⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter Web App,,1520755646211280896,everyone,13119612,,,,
1520755645947035649,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:22:54.000Z,"Wordle (ES)  #115 3/6

⬜🟨⬜🟨⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/R9uTRpW34L",Twitter for Android,,1520755645947035649,everyone,4385506287,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/R9uTRpW34L', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1520755645674565632,"[{'type': 'retweeted', 'id': '1520755259932610562'}]",False,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:22:54.000Z,"RT @cathyde: Wordle 316 5/6*

⬛⬛⬛🟨⬛
⬛⬛🟨⬛🟨
🟨🟩⬛🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩 #wordle #wordle316",Tweety-TesT,,1520755645674565632,everyone,1196681417951825920,"{'mentions': [{'start': 3, 'end': 11, 'username': 'cathyde', 'id': '21946201'}], 'hashtags': [{'start': 60, 'end': 67, 'tag': 'wordle'}, {'start': 68, 'end': 78, 'tag': 'wordle316'}]}",,,
1520755617723555844,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:22:48.000Z,"Wordle 316 6/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,,1520755617723555844,everyone,350042274,,,,
1520755608550584321,,False,"{'retweet_count': 0, 'reply_count': 8, 'like_count': 22, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:22:46.000Z,"Wordle 316 5/6

⬜🟩⬜⬜🟨
🟨🟩⬜🟨⬜
⬜🟩🟨🟨⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩

I’m getting worse at this game.",Twitter for iPhone,,1520755608550584321,everyone,17642747,,,,
1520755598933078019,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T13:22:43.000Z,"Wordle 316 6/6

⬜🟩⬜⬜🟨
🟨🟩⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,,1520755598933078019,everyone,450466178,,,,
