id,text,author_id,source,possibly_sensitive,entities,context_annotations,lang,created_at,conversation_id,public_metrics,reply_settings,geo,in_reply_to_user_id,referenced_tweets,attachments
1521089686571307008,"Wordle 317 4/6

⬛⬛⬛⬛🟨
🟩⬛⬛⬛⬛
🟩🟨⬛⬛🟩
🟩🟩🟩🟩🟩",379456814,Twitter for Android,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:30:16.000Z,1480648360587673601,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",everyone,,379456814,"[{'type': 'replied_to', 'id': '1520732989331804161'}]",
1521089684906164224,"@Wexplorations Wordle 317 6/6

⬛🟨⬛⬛⬛
⬛🟨⬛🟩⬛
⬛⬛🟩🟩⬛
⬛⬛🟩🟩🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",39411671,Twitter for iPhone,False,"{'mentions': [{'start': 0, 'end': 14, 'username': 'Wexplorations', 'id': '21940353'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:30:16.000Z,1521088464086786048,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,{'place_id': 'ecbe2aea853af44e'},21940353,"[{'type': 'replied_to', 'id': '1521088464086786048'}]",
1521089680384659457,"Wordle 317 4/6

⬛🟨⬛🟨⬛
🟩⬛⬛🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",2180887507,Twitter Web App,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:30:14.000Z,1521089680384659457,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089676311945218,"Wordle 317 4/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",52297164,Twitter for iPhone,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:30:13.000Z,1521089676311945218,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089675187863553,"Wordle (ES)  #116 4/6

⬜⬜⬜🟨🟨
🟨🟨⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/IZLjEPkX9z",741731969696976896,Twitter for Android,False,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/IZLjEPkX9z', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:30:13.000Z,1521089675187863553,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,,,,
1521089674919526401,"Wordle 317 4/6

⬜🟨⬜⬜⬜
🟨🟨⬜⬜⬜
⬜⬜🟩⬜🟨
🟩🟩🟩🟩🟩",1514392074,Twitter for iPhone,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:30:13.000Z,1521089674919526401,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,,
1521089672084168704,"Wordle 317 2/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",2153238163,Twitter for Android,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:30:12.000Z,1521089672084168704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089668716150784,"Wordle 317 2/6

⬜⬜⬜🟩⬜
🟩🟩🟩🟩🟩

Let’s go!",1434283915,Twitter for iPhone,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:30:12.000Z,1521089668716150784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089659371147264,"3-putt par 😕

Wordle 317 4/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",16570994,Twitter for iPad,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:30:09.000Z,1521089659371147264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089650915528705,"Wordle Türkçe 317 5/6

⬛⬛⬛⬛⬛
🟩⬛🟨⬛⬛
🟩⬛⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/tIoA2MMd7z",55775414,Twitter for iPhone,False,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/tIoA2MMd7z', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/', 'status': 200, 'title': 'Wordle Türkçe - Günlük Kelime Oyunu', 'description': ""Wordle Türkçe Bundle'da! Her gün yeni, 5 harfli bulmacayı 6 denemede bulun. Bugünün Wordle bulmacasını çözmek için hemen tıklayın."", 'unwound_url': 'https://www.bundle.app/wordle-tr/'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",tr,2022-05-02T11:30:07.000Z,1521089650915528705,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089647870361601,"Wordle Türkçe 317 3/6

⬛⬛⬛⬛⬛
🟨⬛⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/7JgIH4UgQv",1494756576288202760,Twitter for Android,False,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/7JgIH4UgQv', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",tr,2022-05-02T11:30:07.000Z,1521089647870361601,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089645764825091,"Great way to start the day 😎

Wordle 317 5/6

🟨⬛⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",1092621082908127232,Twitter for iPhone,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:30:06.000Z,1521089645764825091,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089640283111430,"Wordle 317 4/6

🟨⬛⬛⬛⬛
⬛🟨🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",14088254,Twitter for iPhone,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:30:05.000Z,1521089640283111430,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089636675637248,"@HiImDannyV @MikeKISW @ryandic @MzTkay3 @skipunk11 @ImSteveMigs @VickyB999 @BJandMigs 2'fer

Wordle 317 2/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",22544307,Twitter Web App,False,"{'mentions': [{'start': 0, 'end': 11, 'username': 'HiImDannyV', 'id': '339273857'}, {'start': 12, 'end': 21, 'username': 'MikeKISW', 'id': '118861255'}, {'start': 22, 'end': 30, 'username': 'ryandic', 'id': '35921352'}, {'start': 31, 'end': 39, 'username': 'MzTkay3', 'id': '321160141'}, {'start': 40, 'end': 50, 'username': 'skipunk11', 'id': '52833043'}, {'start': 51, 'end': 63, 'username': 'ImSteveMigs', 'id': '22639627'}, {'start': 64, 'end': 74, 'username': 'VickyB999', 'id': '104002377'}, {'start': 75, 'end': 85, 'username': 'BJandMigs', 'id': '3196552603'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:30:04.000Z,1483456993524338693,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",everyone,,339273857,"[{'type': 'replied_to', 'id': '1521078808358531072'}]",
1521089629730263040,"ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/V8G2MS4lOw
 #ポケモンWordle",1095524646575734784,Twitter for iPhone,False,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/V8G2MS4lOw', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-02T11:30:02.000Z,1521089629730263040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089621966442496,"Wordle 317 3/6*

🟩⬜⬜⬜⬜
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩",22383485,Twitter for iPhone,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:30:01.000Z,1521089621966442496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",everyone,,,,
1521089618921279489,"Tomaaaa!!!
Wordle Tildes #63 3/6

⬜⬜⬜⬜⬜🟩
⬜⬜⬜🟨⬜🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/cjTLFtvhp8",2746653653,Twitter for Android,False,"{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/cjTLFtvhp8', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:30:00.000Z,1521089618921279489,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089613011558401,"Wordle 317 3/6

Line 1: 1st, 2nd and 4th perfect.
Line 2: 1st, 2nd and 4th perfect.
Line 3: Won!

🟩🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1320365962839924739,Twitter for Android,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:58.000Z,1521089613011558401,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",everyone,,,,
1521089605893722112,"Wordle 317 3/6

🟩⬛⬛⬛🟨
🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩",125154916,Twitter for Android,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:57.000Z,1521089605893722112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089595709935617,"4番目に出ても良かったんじゃない？w

Wordle 317 5/6

⬜⬜🟨⬜🟨
⬜⬜⬜⬜⬜
🟨🟨⬜⬜⬜
🟩🟩🟨🟨🟩
🟩🟩🟩🟩🟩",143533270,Twitter for Android,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-02T11:29:54.000Z,1521089595709935617,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089591784075264,"Mi vecino.

Wordle Científico #50 3/6

⬜⬜🟩⬜🟩
⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩
 https://t.co/Mdw5h9qla2",1265280883185070080,Twitter for Android,False,"{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/Mdw5h9qla2', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-02T11:29:53.000Z,1521089591784075264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089590844661768,"Wordle 317 4/6

🟩🟩⬛⬛🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",2534824588,Twitter for iPhone,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:53.000Z,1521089590844661768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089583030562817,"Wordle 317 4/6

⬜⬜⬜⬜🟨
🟨⬜🟨⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",133737395,Twitter for Android,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:51.000Z,1521089583030562817,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089577011888128,"Wordle 317 2/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",123590887,Twitter for Android,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:50.000Z,1521089577011888128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089569189511169,"Wordle 317 5/6*

🟩⬛⬛⬛🟨
🟩⬛⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",211364770,Twitter for iPhone,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:48.000Z,1521089569189511169,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,,,,
1521089562218401793,"Wordle 317 6/6

⬛🟨⬛🟨⬛
🟨⬛🟨⬛🟨
🟩⬛⬛🟩🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",16321316,Twitter Web App,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:46.000Z,1521089562218401793,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,,
1521089561123774464,"Wordle 317 6/6

⬛🟨⬛🟨⬛
🟩🟨⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1005557274688016388,Twitter for iPhone,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:46.000Z,1521089561123774464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089556786860032,"Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜⬜⬜🟨⬜
⬜🟩⬜⬜🟨
🟩🟨🟨🟩⬜
🟩🟩🟩🟩🟩",1304396054041944065,Twitter for Android,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:45.000Z,1481923978457489408,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,,1304396054041944065,"[{'type': 'replied_to', 'id': '1520364317169885184'}]",
1521089556170395649,"Wordle 317 3/6

⬜🟨🟩🟨⬜
🟨⬜🟩⬜🟨
🟩🟩🟩🟩🟩",26845272,Twitter for iPhone,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:45.000Z,1521089556170395649,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089548838707200,"Wordle 317 3/6

⬜⬜🟨🟨🟩
🟩⬜⬜⬜🟨
🟩🟩🟩🟩🟩",30072544,Twitter for Android,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:43.000Z,1521089548838707200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089547706462209,"Wordle 317 4/6

⬛⬛⬛🟩⬛
⬛🟨⬛⬛🟨
⬛🟨⬛⬛🟨
🟩🟩🟩🟩🟩

heh",969927390292946945,Twitter for Android,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:43.000Z,1521089547706462209,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,,
1521089546162561024,"Wordle 317 5/6*

⬛⬛⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",15370387,Tweetbot for iΟS,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:42.000Z,1521089546162561024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,,,,
1521089544396820481,"Wordle 317 5/6

🟨⬛⬛🟨⬛
🟩⬛🟩⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",33912627,Twitter for iPhone,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:42.000Z,1521089544396820481,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089534607331328,"#Wordle317
Hard Mode ONLY because I am Not a Cheater
Wordle 317 5/6*

⬜🟨⬜🟨⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",2649342282,Twitter for Android,False,"{'hashtags': [{'start': 0, 'end': 10, 'tag': 'Wordle317'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:40.000Z,1521089534607331328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,,,,
1521089532317294597,"Wordle 317 2/6

🟩🟨⬛🟩⬛
🟩🟩🟩🟩🟩 #Wordle317 was this one actually that easy or did I just get super lucky?",1475839827031609344,Twitter for iPhone,False,"{'hashtags': [{'start': 28, 'end': 38, 'tag': 'Wordle317'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:39.000Z,1521089532317294597,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089528173412352,"Wordle (ES)  #116 4/6

🟨⬜🟨🟨⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/hqa8sGZ2Z3",36779529,Twitter for iPhone,False,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/hqa8sGZ2Z3', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:38.000Z,1521089528173412352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
1521089526776668160,"SO CLOSE to starting my day off like a king 

Wordle 317 3/6

⬛⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",743894972,Twitter for Android,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:38.000Z,1521089526776668160,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,,,,
1521089524729884672,"Wordle 317 5/6

⬛⬛⬛🟨⬛
🟩⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",816289547759783936,Twitter for Android,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T11:29:37.000Z,1521089524729884672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,,
1521089523291021312,"Wordle 317 3/6

🟨🟨⬛⬛⬛
🟨⬛🟩🟨🟩
🟩🟩🟩🟩🟩
久しぶりに早めにカタがついた！",1365838658121605124,Twitter for Android,False,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-02T11:29:37.000Z,1521089523291021312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,,
1521089519918985218,"Wordle Científico #50 3/6

⬜⬜⬜⬜🟩
⬜🟩🟨🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/wmhJQQ2Og3",41921043,Twitter for Android,False,"{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/wmhJQQ2Og3', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-02T11:29:36.000Z,1521089519918985218,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,
