id,created_at,in_reply_to_user_id,source,possibly_sensitive,lang,public_metrics,text,conversation_id,reply_settings,referenced_tweets,author_id,context_annotations,entities,geo,attachments
1520864073176403968,2022-05-01T20:33:45.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520864073176403968,everyone,,1453383460320546821,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520864054474158080,2022-05-01T20:33:41.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

🟩🟨⬜⬜⬜
🟩⬜🟨🟨🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520864054474158080,everyone,,49933645,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520864041354153984,2022-05-01T20:33:38.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

🟩⬛🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",1520864041354153984,everyone,,1165944193174274049,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520864037143261185,2022-05-01T20:33:37.000Z,,Echofon,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

⬜⬜⬜⬜🟨
🟨🟨⬜⬜🟩
🟩🟩🟩🟩🟩",1520864037143261185,everyone,,98758915,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520864016834646017,2022-05-01T20:33:32.000Z,,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 6/6

⬜⬜⬜⬜🟨
⬜🟩⬜⬜🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/gyOp9XvnRg",1520864016834646017,everyone,,349134256,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/gyOp9XvnRg', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520864015391494144,2022-05-01T20:33:32.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛🟨⬛
⬛🟨🟨⬛⬛
⬛⬛⬛🟨🟨
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1520864015391494144,everyone,,1249254920,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863995707768832,2022-05-01T20:33:27.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 X/6

⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
⬛🟨⬛⬛⬛
🟩⬛🟨🟨🟨
🟩🟨🟨⬛⬛
🟩⬛🟨⬛⬛ ok. This one was a pain",1520863995707768832,everyone,,190825165,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863990272098304,2022-05-01T20:33:26.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 2/6

🟩⬛⬛🟩🟩
🟩🟩🟩🟩🟩

easy peasy",1520863990272098304,everyone,,723008510,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863985670758405,2022-05-01T20:33:25.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

⬛⬛🟩🟨⬛
🟨🟨⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1520863985670758405,everyone,,98840432,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863979694092288,2022-05-01T20:33:23.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

🟩⬛⬛🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",1520863979694092288,everyone,,6371142,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863976133107712,2022-05-01T20:33:22.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 2/6

🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",1520863976133107712,everyone,,19773884,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863970873077760,2022-05-01T20:33:21.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

🟩⬛⬛⬛⬛
🟩🟨⬛🟩🟩
🟩🟩🟩🟩🟩",1520863970873077760,everyone,,83075290,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,{'place_id': '00913613698f59d9'},
1520863962232856576,2022-05-01T20:33:19.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @bertkreischer: Today was a tough one #Wordle315 
Wordle 316 6/6

⬜⬜⬜⬜🟩
⬜🟨⬜⬜⬜
⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1520863962232856576,everyone,"[{'type': 'retweeted', 'id': '1520833608272867328'}]",380189237,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070726195812032512', 'name': 'Bert Kreischer', 'description': 'American stand-up comedian, reality television host and actor'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1070726195812032512', 'name': 'Bert Kreischer', 'description': 'American stand-up comedian, reality television host and actor'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'hashtags': [{'start': 41, 'end': 51, 'tag': 'Wordle315'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'bertkreischer', 'id': '17953972'}]}",,
1520863961452888064,2022-05-01T20:33:19.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

🟩⬛🟨⬛⬛
🟩⬛⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1520863961452888064,everyone,,1301980115572850689,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863961180217344,2022-05-01T20:33:19.000Z,1382085115,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","I dont want to talk about it 
Wordle 316 5/6

🟨⬜⬜⬜🟩
⬜🟨⬜⬜⬜
⬜⬜🟩⬜🟩
⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩",1499563376044818435,mentionedUsers,"[{'type': 'replied_to', 'id': '1520429720927621120'}]",1382085115,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863960429301760,2022-05-01T20:33:19.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 317 2/6

🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩",1520863960429301760,everyone,,937773546343825408,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863956818186240,2022-05-01T20:33:18.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬜⬜⬜⬜🟨
🟩🟨⬜⬜⬜
🟩⬜🟨⬜🟩
🟩🟩🟩🟩🟩",1520863956818186240,everyone,,1131060140818489349,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863954683465728,2022-05-01T20:33:17.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 5/6

🟩⬛⬛⬛⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1520863954683465728,everyone,,318126636,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863940733018112,2022-05-01T20:33:14.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 6/6

⬜⬜⬜⬜🟨
⬜🟨⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/y0pHLHlGnL",1520863940733018112,everyone,,797887136,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/y0pHLHlGnL', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",{'place_id': 'db3ae73fb88e93d8'},
1520863939394953220,2022-05-01T20:33:14.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 13, 'quote_count': 0}","Fuckers. 
Wordle 316 X/6

⬜🟨⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩",1520863939394953220,everyone,,37675160,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863919295848452,2022-05-01T20:33:09.000Z,163207045,Twitter for iPhone,False,de,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Ich kannet noch. ;) 

#Wordle 316 5/6 🇦🇹

⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/HQxXf3Ccfe",1520863040278835203,everyone,"[{'type': 'replied_to', 'id': '1520863040278835203'}]",163207045,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/HQxXf3Ccfe', 'expanded_url': 'http://wordle.at/play', 'display_url': 'wordle.at/play'}], 'hashtags': [{'start': 22, 'end': 29, 'tag': 'Wordle'}]}",,
1520863917198749696,2022-05-01T20:33:08.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 6/6

⬜⬜⬜⬜🟨
⬜🟨🟨⬜🟨
⬜🟨🟩🟨⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1520863917198749696,everyone,,2789950536,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863915441332225,2022-05-01T20:33:08.000Z,,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
⬛⬛⬛⬛⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1520863915441332225,everyone,,18962304,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863904674422784,2022-05-01T20:33:05.000Z,,Twitter for iPhone,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 4/6

⬜🟨🟨⬜⬜
🟨🟩⬜⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩よく寝た",1520863904674422784,everyone,,77584913,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863903764434944,2022-05-01T20:33:05.000Z,,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","sigh

Wordle (ES) #115 X/6

⬜⬜⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",1520863903764434944,everyone,,817773459564593154,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863903093489666,2022-05-01T20:33:05.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

🟩⬜⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520863903093489666,everyone,,1296505968511954947,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863885808611332,2022-05-01T20:33:01.000Z,,WordleGame_Bot,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Twitter Plays #Wordle #235

C   A   B   L   E
🟨⬜⬜⬜🟨
D   I   R   T   Y
🟩⬜🟨⬜🟩
D   E   C   R   Y
🟩🟩🟩🟩🟩

⬛⬛⬛⬛⬛

⬛⬛⬛⬛⬛

⬛⬛⬛⬛⬛

Impressive, new word in 30 minutes.",1520863885808611332,everyone,,1503917778977366018,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]","{'hashtags': [{'start': 14, 'end': 21, 'tag': 'Wordle'}], 'annotations': [{'start': 0, 'end': 6, 'probability': 0.4382, 'type': 'Product', 'normalized_text': 'Twitter'}]}",,
1520863883006726145,2022-05-01T20:33:00.000Z,,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 4/6

⬜⬜⬜⬜⬜
⬜🟩🟨⬜🟨
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/sMgcBRj0xZ",1520863883006726145,everyone,,705874246212456449,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/sMgcBRj0xZ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520863879152246784,2022-05-01T20:32:59.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

🟨⬛⬛⬛🟩
⬛🟨⬛⬛🟩
⬛⬛🟩⬛🟩
🟩🟩🟩🟩🟩",1520863879152246784,everyone,,35408978,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863859338362880,2022-05-01T20:32:55.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}","Wordle 316 5/6

⬜⬜🟨🟨⬜
⬜🟩⬜⬜🟨
🟨🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520863859338362880,everyone,,1571118864,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863856465424384,2022-05-01T20:32:54.000Z,,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6*

⬛🟨🟨⬛⬛
⬛🟨🟩⬛⬛
⬛⬛🟩⬛🟨
🟩🟩🟩🟩🟩",1520863856465424384,everyone,,1494659529497219075,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863855529840645,2022-05-01T20:32:54.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 X/6

🟨⬜⬜⬜🟨
⬜🟩⬜⬜🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
⬜🟩🟩🟩🟩
 https://t.co/0vpX9t5ZgS",1520863855529840645,everyone,,1375948607606693891,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/0vpX9t5ZgS', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520863849481932800,2022-05-01T20:32:52.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

⬜⬜⬜🟨⬜
🟩🟩🟨⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",1520863849481932800,everyone,,237682003,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863830762524673,2022-05-01T20:32:48.000Z,,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬜⬜⬜⬜⬜
⬜🟨⬜⬜⬜
⬜🟩⬜🟨⬜
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520863830762524673,everyone,,982029776184664064,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863827021090816,2022-05-01T20:32:47.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 6/6

🟨⬜⬜⬜🟨
⬜🟩🟨⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/lLfiE3F86s",1520863827021090816,everyone,,44632587,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/lLfiE3F86s', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520863814152966149,2022-05-01T20:32:44.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛⬛🟨
⬛🟩⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩",1520863814152966149,everyone,,15007791,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863802191155200,2022-05-01T20:32:41.000Z,,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

⬜⬜🟨🟨⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1520863802191155200,everyone,,4778258622,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863797363236870,2022-05-01T20:32:40.000Z,,Twitter for Android,False,tr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Türkçe 316 5/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩

https://t.co/jcyNeS1MCl",1520863797363236870,everyone,,1697215645,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/jcyNeS1MCl', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,
1520863793760325632,2022-05-01T20:32:39.000Z,,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬜⬜🟨⬜⬜
🟨⬜⬜⬜⬜
⬜🟨🟨⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520863793760325632,everyone,,1275214276945498115,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863786160336897,2022-05-01T20:32:37.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬜⬜⬜🟨⬜
⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩 #wordle phew 😮‍💨",1520863786160336897,everyone,,876503641057841154,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'hashtags': [{'start': 52, 'end': 59, 'tag': 'wordle'}]}",,
1520863774848266244,2022-05-01T20:32:34.000Z,,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬜⬜⬜⬜⬜
🟨🟨🟨⬜⬜
🟨🟩🟨⬜⬜
⬜🟩⬜🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1520863774848266244,everyone,,1083494582300610566,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520863770893230080,2022-05-01T20:32:33.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","And so it goes. #dailywordleclub Wordle 317 4/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1520863770893230080,everyone,,18263340,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'hashtags': [{'start': 16, 'end': 32, 'tag': 'dailywordleclub'}]}",,
