id,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,conversation_id,reply_settings,author_id,entities,in_reply_to_user_id,geo,attachments,referenced_tweets
1520275717237264386,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:51.000Z,"Wordle 314 3/6*

⬛⬛🟩⬛🟨
⬛🟩🟩🟨🟩
🟩🟩🟩🟩🟩",Twitter Web App,1520275717237264386,everyone,1279084034945986568,,,,,
1520275715698343936,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-04-30T05:35:50.000Z,"Wordle 315 6/6

⬛🟨⬛⬛⬛
⬛⬛🟨🟨⬛
⬛⬛⬛⬛⬛
🟨⬛🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩

山と雲みたいな配置になった",TweetDeck,1520275715698343936,everyone,34227057,,,,,
1520275709616443392,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",fr,2022-04-30T05:35:49.000Z,"Le Mot (@WordleFR) #111 5/6

⬛🟩⬛⬛⬛
⬛🟩🟨⬛⬛
🟨🟩⬛⬛🟨
🟨🟩🟨⬛⬛
🟩🟩🟩🟩🟩

https://t.co/PGoPtXN6a6",Twitter for iPhone,1520275709616443392,everyone,250715910,"{'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}], 'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/PGoPtXN6a6', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}]}",,,,
1520275690989535237,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:44.000Z,"Wordle 315 5/6

🟨⬜🟨⬜⬜
⬜⬜🟨🟨⬜
🟨⬜🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520275690989535237,everyone,413876469,,,,,
1520275689681072128,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:44.000Z,"Wordle 315 5/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1517702913568567298,everyone,971755001075781632,,971755001075781632,,,"[{'type': 'replied_to', 'id': '1519898538561642496'}]"
1520275668365418496,False,"{'retweet_count': 0, 'reply_count': 8, 'like_count': 18, 'quote_count': 0}","[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:39.000Z,"I couldn’t have made harder work of that if I’d tried!  Good morning folks. 

Wordle 315 6/6

🟨⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟨⬛🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520275668365418496,everyone,17731966,,,,,
1520275654104727553,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:35.000Z,"Wordle 315 5/6

⬜⬜🟨🟨⬜
⬜🟨⬜🟨⬜
🟨🟩⬜⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter Web App,1510454709454262274,everyone,4053705013,,4053705013,,,"[{'type': 'replied_to', 'id': '1519875392898744320'}]"
1520275653999972352,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:35.000Z,"Wordle 315 5/6

⬛⬛⬛🟨⬛
🟩⬛⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛🟨🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520275653999972352,everyone,114589452,,,,,
1520275652364144640,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:35.000Z,"Wordle (ES)  #114 5/6

⬜🟨⬜🟨⬜
⬜🟩⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/ZzGOXVOemF",Twitter for Android,1485081243570126848,everyone,24307836,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/ZzGOXVOemF', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",24307836,,,"[{'type': 'replied_to', 'id': '1519890714808754176'}]"
1520275651235885058,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:35.000Z,"Wordle 315 5/6

⬜🟨🟨⬜⬜
🟩⬜🟨🟨⬜
🟩🟩⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1520275651235885058,everyone,2322773958,,,,,
1520275647863607296,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:34.000Z,"Wordle 315 5/6

⬛⬛🟨🟨⬛
🟨🟩⬛🟨⬛
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520275647863607296,everyone,917464859947782144,,,,,
1520275643870687232,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",und,2022-04-30T05:35:33.000Z,"#Wordle (ES)  #114 4/6

⬜🟨🟨⬜⬜ 🥸
🟨⬜🟩⬜🟨 🫤
⬜🟩🟩🟩🟩 🤨
🟩🟩🟩🟩🟩 🧐",Twitter for iPad,1520275643870687232,everyone,105781122,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,,,
1520275636115365889,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:31.000Z,"Wordle 315 4/6

🟨🟩⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520275636115365889,everyone,61296449,,,,,
1520275634190434304,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-04-30T05:35:31.000Z,"Wordle 315 6/6

⬛🟩⬛⬛🟨
🟨🟩⬛⬛⬛
⬛🟩🟩⬛🟨
⬛⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩
あ、当たった…",Twitter for iPhone,1520275634190434304,everyone,856087093239357442,,,,,
1520275631065509888,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:30.000Z,"@javiercao Wordle (ES)  #114 5/6

⬜🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩

idem de lienzo 🙄",Twitter Web App,1520273141880311809,everyone,95177547,"{'mentions': [{'start': 0, 'end': 10, 'username': 'javiercao', 'id': '87205400'}]}",87205400,,,"[{'type': 'replied_to', 'id': '1520273141880311809'}]"
1520275626284163072,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-04-30T05:35:29.000Z,"未熟でした。久々ドボン
Wordle 315 X/6

⬜⬜🟨⬜⬜
⬜⬜⬜⬜⬜
⬜🟨🟨⬜⬜
🟨🟨⬜⬜⬜
⬜🟩🟨⬜⬜
⬜🟩🟩⬜⬜",Twitter for iPhone,1520275626284163072,everyone,6760792,,,,,
1520275622307971073,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-04-30T05:35:28.000Z,"Wordle 315 6/6

⬛🟨⬛⬛⬛
🟨⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩もはや意地では",Twitter for iPhone,1520275622307971073,everyone,3062050537,,,,,
1520275621464932353,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-04-30T05:35:28.000Z,"ポケモンWordle 4/10

⬛🟨⬛⬛⬛
⬛🟨⬛⬛🟨
⬛🟨⬛🟨🟨
🟩🟩🟩🟩🟩
＿(""_´ω`)_ﾍﾟｼｮ
https://t.co/eornvDy0nn
 #ポケモンWordle",Twitter for Android,1520275621464932353,everyone,3983679012,"{'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/eornvDy0nn', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1520275608122572800,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:24.000Z,"Wordle 315 3/6

🟩⬜⬜⬜🟨
🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1520275608122572800,everyone,1448476224,,,,,
1520275604393934849,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:24.000Z,"Wordle Tildes #61 6/6

⬜⬜⬜⬜⬜🟨
⬜🟩🟨⬜⬜🟨
⬜⬜⬜⬜⬜⬜
🟨⬜⬜⬜🟩⬜
🟨🟨🟨⬜⬜⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/wxAYdlP7dD",Twitter Web App,1520275604393934849,everyone,1436144636360368131,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/wxAYdlP7dD', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1520275600145272832,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:23.000Z,"Wordle 315 5/6

⬛⬛🟨⬛⬛
🟨⬛⬛⬛⬛
⬛⬛⬛🟨⬛
⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩",Twitter for Android,1520275600145272832,everyone,11968612,,,,,
1520275599385763840,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:22.000Z,"Wordle 315 X/6

⬜🟨⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜",Twitter Web App,1520275599385763840,everyone,2601276260,,,,,
1520275597246750724,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:22.000Z,"Wordle 315 6/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟩🟨⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520275597246750724,everyone,368773088,,,,,
1520275593543110658,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:21.000Z,"Wordle 315 4/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter Web App,1511390173388550145,everyone,888862771089158144,,888862771089158144,,,"[{'type': 'replied_to', 'id': '1519904493403484162'}]"
1520275588186968067,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:20.000Z,"Wordle (ES)  #114 X/6

🟨⬜⬜⬜⬜
⬜⬜⬜🟨⬜
⬜🟨⬜⬜🟨
🟨⬜🟩🟨⬜
🟩🟩⬜⬜⬜
🟩🟩🟩⬜🟩
 https://t.co/DkrhqNZljJ",Twitter for iPhone,1520275588186968067,everyone,189942191,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/DkrhqNZljJ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520275585989238784,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:19.000Z,"Sometimes you've gotta with the letters that are left @MBallardRadio 😃  
Wordle 315 4/6

⬜🟨⬜⬜⬜
⬜⬜⬜⬜🟨
⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for Android,1520275585989238784,everyone,1722283417,"{'mentions': [{'start': 54, 'end': 68, 'username': 'MBallardRadio', 'id': '182799873'}]}",,,,
1520275579005718529,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:18.000Z,"Wordle 315 6/6

🟨⬜⬜⬜⬜
⬜🟨⬜🟨⬜
⬜🟩⬜⬜⬜
⬜🟩🟨⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩",Twitter for Android,1520275579005718529,everyone,282781061,,,,,
1520275563088609280,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:14.000Z,"Wordle 315 5/6

🟩⬛⬛⬛⬛
🟩🟩⬛⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520275563088609280,everyone,2851991629,,,,,
1520275542229934080,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:09.000Z,"Wordle 315 3/6

⬛🟩⬛⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520275542229934080,everyone,246639232,,,,,
1520275540476895234,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:08.000Z,"Wordle 315 4/6*

⬛🟨🟨⬛🟨
🟩⬛🟨🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520275540476895234,everyone,60480983,,,,,
1520275536798527491,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:07.000Z,"Wordle 315 4/6

⬛⬛🟨🟨⬛
⬛⬛⬛🟨🟨
🟨⬛🟩⬛⬛
🟩🟩🟩🟩🟩oooh",Twitter for iPhone,1520275536798527491,everyone,78803289,,,,,
1520275535884132352,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:07.000Z,"I shouldnt have tried wordle at 1:30 a.m.

Wordle 315 X/6

⬜⬜🟨🟨⬜
🟨⬜🟨⬜⬜
⬜🟨⬜⬜⬜
⬜🟩⬜⬜⬜
🟨🟩⬜🟨⬜
🟩🟩🟨🟨⬜",Twitter for Android,1520275535884132352,everyone,106550184,,,,,
1520275529282179072,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:06.000Z,"one day i will get the word on the first try

Wordle 314 2/6

🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,1520275529282179072,everyone,2363689591,,,,,
1520275527227289600,False,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:05.000Z,"RT @JonesHowdareyou: Wordle 315 4/6

⬜🟩⬜⬜⬜ Is the $4.5 million Lark lark
⬜🟩⬜🟨⬜ an election promise
⬜🟩🟨⬜⬜ or part of Budget 2022 now ""announ…",Twitter Web App,1520275527227289600,everyone,2283278034,"{'mentions': [{'start': 3, 'end': 19, 'username': 'JonesHowdareyou', 'id': '198296897'}]}",,,,"[{'type': 'retweeted', 'id': '1520170757246324736'}]"
1520275526631534594,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:05.000Z,"Wordle 315 X/6

⬛⬛⬛🟨⬛
⬛🟨🟨⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩⬛🟨⬛
⬛🟩🟩🟩⬛

Thanks, I hate it.",Twitter for iPhone,1520275526631534594,everyone,2986630865,,,,,
1520275510688980993,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:01.000Z,"Wordle (ES)  #114 6/6

⬜⬜⬜⬜🟨
🟨⬜⬜🟨⬜
🟩🟨⬜🟨⬜
🟩🟩🟨⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/3xOCENscY8",Twitter for Android,1520275510688980993,everyone,199325729,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/3xOCENscY8', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520275506968465409,False,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 19, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:35:00.000Z,"DEMON TIME 😈

Wordle 314 2/6

⬜🟨⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1520275506968465409,everyone,1446228585597919233,,,,,
1520275492913393664,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:34:57.000Z,"Wordle 314 5/6

⬛⬛⬛⬛🟨
🟨⬛🟨🟨⬛
🟩🟩⬛🟩⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520275492913393664,everyone,890106481,,,,,
1520275484138950656,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:34:55.000Z,"Wordle 315 6/6

⬛🟨⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛🟨
⬛🟩⬛⬛⬛
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩

this is a fun one",Twitter for iPhone,1520275484138950656,everyone,1190718612316794880,,,,,
