id,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,conversation_id,reply_settings,entities,author_id,geo,referenced_tweets,in_reply_to_user_id,attachments
1521509434383646721,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:18:12.000Z,"Wordle 318 5/6

⬜⬜⬜⬜⬜
🟨🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521509434383646721,everyone,,1377328548009099273,,,,
1521509433272020992,True,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-03T15:18:11.000Z,"ポケモンWordle 2/10

⬛⬛⬛⬛🟨
🟩🟩🟩🟩🟩

https://t.co/z9mQAc48dD
 #ポケモンWordle",Twitter for Android,1521509433272020992,everyone,"{'hashtags': [{'start': 55, 'end': 66, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/z9mQAc48dD', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",340462457,,,,
1521509431548481542,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:18:11.000Z,"Wordle 319 3/6

🟩⬛⬛🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1521509431548481542,everyone,,14355550,,,,
1521509428234756098,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:18:10.000Z,"Wordle (ES)  #117 5/6 🤣🤣🤪🤪🤭🤭

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟨
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/8zDG1nDiLw",Twitter for iPhone,1521509428234756098,everyone,"{'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/8zDG1nDiLw', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1299454946740502528,,,,
1521509427484172290,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ko,2022-05-03T15:18:10.000Z,"Wordle 319 3/6

⬛⬛🟩⬛⬛
⬛⬛🟩🟨⬛
🟩🟩🟩🟩🟩
아 뭐지 인생 엿먹어라 이건가ㅠ",Twitter for Android,1521509427484172290,everyone,,942451329510682624,,,,
1521509427136036864,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:18:10.000Z,"Wordle 319 3/6

⬜🟩⬜🟨⬜
🟩🟩🟩🟨⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1521509427136036864,everyone,,2224411124,,,,
1521509418520973312,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:18:08.000Z,"Wordle 319 2/6

🟩⬜🟩🟨⬜
🟩🟩🟩🟩🟩",Twitter Web App,1521509418520973312,everyone,,940615391289544704,,,,
1521509415093821440,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-03T15:18:07.000Z,"Wordle (ES)  #117 5/6

⬜⬜🟨🟨🟩
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/LYPP8MgrDq
100% segura que esta palabra no existe",Twitter for iPhone,1521509415093821440,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/LYPP8MgrDq', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1194683743035961345,,,,
1521509414498308097,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:18:07.000Z,"Wordle (ES)  #117 5/6

⬜⬜⬜🟨🟩
⬜⬜🟨⬜🟩
🟨🟩⬜⬜🟩
🟨⬜⬜🟨🟨
🟩🟩🟩🟩🟩
 https://t.co/wen2Ta2tza",Twitter for Android,1521509414498308097,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/wen2Ta2tza', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",999748808413188096,,,,
1521509411822313473,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:18:06.000Z,"Wordle 318 5/6

⬛⬛🟨⬛🟨
⬛🟨⬛⬛⬛
🟩🟩🟨⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521509411822313473,everyone,,842102467,,,,
1521509411352588288,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-03T15:18:06.000Z,"Wordle 319 5/6

⬜⬜⬜⬜⬜
⬜🟨🟨🟨🟨
🟩🟨⬜🟨🟩
🟩🟨⬜🟩🟩
🟩🟩🟩🟩🟩

四手目もったいないことした…",Twitter for Android,1521509411352588288,everyone,,123185162,,,,
1521509405552156674,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-03T15:18:05.000Z,"ポケモンWordle 8/10

⬛🟨⬛⬛🟨  ⬛🟩🟨⬛⬛
⬛⬛⬛⬛⬛  ⬛🟩⬛⬛🟩
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
🟨⬛⬛⬛🟨

https://t.co/26az5jyHrl
 #ポケモンWordle",Twitter for Android,1521509405552156674,everyone,"{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/26az5jyHrl', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 94, 'end': 105, 'tag': 'ポケモンWordle'}]}",287674669,,,,
1521509402825863168,True,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-03T15:18:04.000Z,"ポケモンWordle 5/10

⬛🟨⬛⬛⬛
⬛⬛🟨⬛🟨
⬛🟨⬛⬛🟨
⬛🟨🟩🟩⬜
🟩🟩🟩🟩🟩

https://t.co/VPcBmHVudd
 #ポケモンWordle
4番めがいいヒントになった",Twitter for iPhone,1521509402825863168,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/VPcBmHVudd', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",148416989,,,,
1521509399730454528,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-03T15:18:03.000Z,"ポケモンWordle 4/10

⬛⬛⬛🟩⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/jmvnO69BfK
 #ポケモンWordle",Twitter Web App,1521509399730454528,everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/jmvnO69BfK', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",710481223886381056,,,,
1521509392289435648,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",und,2022-05-03T15:18:02.000Z,"#한글 #워들 #Korean #Wordle https://t.co/KVf69qinAb 196 4/6

🟨⬜🟩⬜🟨
⬜🟨⬜⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521509392289435648,everyone,"{'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/KVf69qinAb', 'expanded_url': 'http://k-wordle.com', 'display_url': 'k-wordle.com'}], 'hashtags': [{'start': 0, 'end': 3, 'tag': '한글'}, {'start': 4, 'end': 7, 'tag': '워들'}, {'start': 8, 'end': 15, 'tag': 'Korean'}, {'start': 16, 'end': 23, 'tag': 'Wordle'}]}",397821328,,,,
1521509389932253184,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:18:01.000Z,"Wordle 319 4/6

⬛🟩⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1521509389932253184,everyone,,1205725853524480001,,,,
1521509386610376704,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:18:00.000Z,"Wordle 318 5/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
Judgy much?",Twitter for iPad,1521509386610376704,everyone,,31634532,,,,
1521509381783060480,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-03T15:17:59.000Z,"Wordle 319 2/6
わぉ！
⬜⬜⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,1521509381783060480,everyone,,2840510544,,,,
1521509380994519041,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-03T15:17:59.000Z,"Wordle 319 4/6

⬜⬜🟨⬜⬜
⬜⬜⬜🟨🟨
🟨⬜⬜⬜⬜
🟩🟩🟩🟩🟩
簡単だった。",Twitter Web App,1521509380994519041,everyone,,18766838,,,,
1521509374182961152,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-03T15:17:57.000Z,"Wordle 319 6/6

⬛⬛⬛⬛🟩
⬛⬛🟨🟨🟩
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩
ぎりぎり
運勝負だな〜😇",Twitter for Android,1521509374182961152,everyone,,1205135882581184517,,,,
1521509372077424640,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-03T15:17:57.000Z,"ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/NLsYfIZwJr
 #ポケモンWordle",Twitter for iPhone,1521509372077424640,everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/NLsYfIZwJr', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",122758132,,,,
1521509369925730305,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:17:56.000Z,"Wordle 319 3/6

⬜🟩🟨🟨⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,1521509369925730305,everyone,,158420474,,,,
1521509368444768256,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:17:56.000Z,"Wordle 318 4/6

⬜🟨⬜⬜⬜
🟨⬜🟨⬜⬜
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521509368444768256,everyone,,1937930713,,,,
1521509367363026944,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:17:56.000Z,"Wordle 319 3/6

⬜🟨⬜🟩⬜
🟩⬜⬜⬜🟨
🟩🟩🟩🟩🟩",TweetDeck,1521509367363026944,everyone,,121422973,,,,
1521509366846746624,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:17:55.000Z,"Wordle 318 3/6

⬜⬜⬜⬜🟨
🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,1521509366846746624,everyone,,3188762006,,,,
1521509366641610753,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:17:55.000Z,"Wordle 319 5/6

⬜⬜🟩⬜⬜
⬜⬜🟨⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟨⬜
🟩🟩🟩🟩🟩",Twitter Web App,1521509366641610753,everyone,,95155148,,,,
1521509362615095297,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:17:54.000Z,"Wordle 319 3/6

⬜⬜🟩⬜⬜
⬜🟨🟩🟨⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1521509362615095297,everyone,,33892405,,,,
1521509358198456320,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:17:53.000Z,"Wordle 318 5/6

⬛⬛⬛🟨⬛
🟨⬛⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPad,1491351689391382532,everyone,,2199772981,,"[{'type': 'replied_to', 'id': '1516109711674085376'}]",2199772981,
1521509357539794944,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:17:53.000Z,"Wordle 318 5/6

🟨🟨🟩⬜⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521509357539794944,everyone,,4226874405,,,,
1521509353202896897,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:17:52.000Z,"Wordle 318 3/6*

⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1521509353202896897,everyone,,140326287,,,,
1521509350845841408,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:17:52.000Z,"Wordle 319 3/6

🟩⬛🟩⬛⬛
⬛⬛⬛🟨⬛
🟩🟩🟩🟩🟩",Echofon  Android,1521509350845841408,everyone,,96293160,,,,
1521509347330859010,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:17:51.000Z,"Wordle 318 3/6

⬛⬛⬛⬛🟨
🟩⬛🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521509347330859010,everyone,,50961748,,,,
1521509342989619202,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:17:50.000Z,"Wordle 318 5/6
2nd Wordle Ever. Got my brain awake and ready for homework! 

🟨⬛🟨⬛🟩
⬛🟨🟨⬛🟩
⬛⬛🟨🟨🟩
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521509342989619202,everyone,,1472196131232776193,,,,
1521509341299638272,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-03T15:17:49.000Z,"ポケモンWordle 10/10

⬛⬛⬛⬛🟨  ⬛🟩⬛⬛🟨
⬛⬛⬛⬛⬛  ⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛  ⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛  ⬛⬛⬛⬛🟨
⬛🟩⬛⬛⬛  🟩🟩🟩🟩🟩

https://t.co/CsUmZrJ1tz
 #ポケモンWordle",Twitter for iPhone,1521509341299638272,everyone,"{'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/CsUmZrJ1tz', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 109, 'end': 120, 'tag': 'ポケモンWordle'}]}",3064539644,,,,
1521509338812190722,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:17:49.000Z,"Wordle (ES)  #117 5/6

⬜⬜🟩⬜⬜
🟨🟨🟩🟨⬜
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/unYoW5ooaP",Twitter Web App,1521509338812190722,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/unYoW5ooaP', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",22224081,,,,
