id,protected,verified,description,name,url,username,profile_image_url,public_metrics,pinned_tweet_id,location,entities
6109452,False,False,"Husband/Daddy in Lebanon, PA.
Deconstructivist.
Nosey know-it-all on the Net.
Not a big fan of events or ceremony.",Bill Fenstermaker,https://t.co/7Kuu9rjdNU,billyfens,https://pbs.twimg.com/profile_images/1484863585067094022/gjYTVPpg_normal.jpg,"{'followers_count': 322, 'following_count': 509, 'tweet_count': 11033, 'listed_count': 18}",7.118559061542912e+17,"Lebanon, PA","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7Kuu9rjdNU', 'expanded_url': 'https://thequestforeden.blogspot.com/', 'display_url': 'thequestforeden.blogspot.com'}]}}"
459604890,False,False,"Online writer specialising in art, lifestyle and history. One of a kind with a love of rock music and the supernatural",Abigail Parris,,Smabs2,https://pbs.twimg.com/profile_images/1127535145551052805/zTDFb_zK_normal.jpg,"{'followers_count': 118, 'following_count': 677, 'tweet_count': 2561, 'listed_count': 5}",1.4174208925782385e+18,London,
338549364,False,False,“The first thing I do in the morning is brush my teeth and sharpen my tongue.” ― Dorothy Parker,(Not a) Karen ☕️️📚🍷,,dvineabsrdities,https://pbs.twimg.com/profile_images/1379181483458453506/xM3zGc4n_normal.jpg,"{'followers_count': 315, 'following_count': 468, 'tweet_count': 9576, 'listed_count': 2}",,Lawn Guyland,
113027782,False,False,wood craftsman,Kevin Foley,https://t.co/qF6KHcEW68,Lumpy1364,https://pbs.twimg.com/profile_images/1296229645902389249/WytFwlo-_normal.jpg,"{'followers_count': 23, 'following_count': 756, 'tweet_count': 1782, 'listed_count': 0}",,Southern NH,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qF6KHcEW68', 'expanded_url': 'http://www.foleyswoodshop.com', 'display_url': 'foleyswoodshop.com'}]}}"
1334405841223471104,False,False,"💙 Erotica Creator | Freelance Model | Stripper 💙 
Check my links for content!",Lunaria Skaro,https://t.co/sbP9M5svoi,MissSkaro,https://pbs.twimg.com/profile_images/1427565883379961866/j8eIH26J_normal.jpg,"{'followers_count': 542, 'following_count': 422, 'tweet_count': 1010, 'listed_count': 1}",1.4942613468372214e+18,"Spokane, WA","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sbP9M5svoi', 'expanded_url': 'https://linktr.ee/miss_skaro', 'display_url': 'linktr.ee/miss_skaro'}]}}"
1354835122575597568,False,False,~  charlotte  ~  25  ~                                                         ~  vegan  ~  xvx  ~  she/her  ~,𝔠 𝔥 𝔞 𝔯 𝔩 𝔬 𝔱 𝔱 𝔢,https://t.co/LwxkoVPN0t,lottiexvx,https://pbs.twimg.com/profile_images/1499135588699623427/TYnmxzZ8_normal.jpg,"{'followers_count': 94, 'following_count': 202, 'tweet_count': 10104, 'listed_count': 0}",,"Essex, England, UK","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LwxkoVPN0t', 'expanded_url': 'https://www.youtube.com/channel/UCkZIf3ivnWLYzN-k1iTyy1w?view_as=subscriber', 'display_url': 'youtube.com/channel/UCkZIf…'}]}}"
1919517582,False,False,Just a small town girl living in an even smaller town (she/her),💙💛Becca💙💛,,beccawhite1984,https://pbs.twimg.com/profile_images/1450625704886947841/are0JYQp_normal.jpg,"{'followers_count': 91, 'following_count': 146, 'tweet_count': 3901, 'listed_count': 1}",,"East Hants, Nova Scotia",
1248788797103525888,False,False,// 23 // married // Cancer ♋️ // creator code: MA-2203-6856-2671 // dream address: DA-9262-6279-5498 //,Nina 🍥,https://t.co/a5tLEXZ3oI,neenweenacnh,https://pbs.twimg.com/profile_images/1510050902484344837/OoAUvUfv_normal.jpg,"{'followers_count': 4808, 'following_count': 3614, 'tweet_count': 19538, 'listed_count': 15}",1.4571410000155976e+18,Rivendell,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/a5tLEXZ3oI', 'expanded_url': 'http://twitch.tv/neenween', 'display_url': 'twitch.tv/neenween'}]}}"
278223834,False,False,,Meltinaway,,Meltinaway,https://pbs.twimg.com/profile_images/1500483183141433351/kcb6jOCx_normal.jpg,"{'followers_count': 91, 'following_count': 506, 'tweet_count': 6165, 'listed_count': 0}",1.2370241639043277e+18,,
176312878,False,False,"Galatasaray¹⁹⁰⁵

ARZU EDİLENDEN ÇOK ARZU ETMEYE AŞIĞIZ !",Enes Halis,,eneshalis25,https://pbs.twimg.com/profile_images/1249492002124763136/XKxzNxsC_normal.jpg,"{'followers_count': 150, 'following_count': 214, 'tweet_count': 1656, 'listed_count': 1}",,istanbul,
894853817921138688,False,False,29+2. (secretly NOT Caffeknight) He/Him.♍♐♒🏳️‍🌈🖖 1/4 Vietnamese. Navy Veteran. Nerd. Leviathan's Herald. Lover of Coffee and Pizza. THUNDERGUT.,st//ph//n,,stephenkozi90,https://pbs.twimg.com/profile_images/1506600225854705669/XUxgQaPb_normal.jpg,"{'followers_count': 87, 'following_count': 956, 'tweet_count': 17907, 'listed_count': 1}",1.5065881590433219e+18,Pizza Planet.,
2402734362,False,False,"ฉันอาศัยอยู่ในฮอกไกโดและไปที่บัณฑิตวิทยาลัยในโตเกียว
無人航空機安全運航管理者
NITKC → AIIT → ???
いつもドライブの空き容量とHDDの寿命と闘ってるフッ軽マン
🏍 : 多分北海道に同車種がいない
🚗 : そこら辺を走り回ってる外車",ไคโตะ🏍🚗,,umiwatarin,https://pbs.twimg.com/profile_images/1238003510202884096/5ESBO07X_normal.jpg,"{'followers_count': 266, 'following_count': 314, 'tweet_count': 85953, 'listed_count': 17}",1.5130738991387853e+18,สถาบันเทคโนโลยีพระจอมเกล้าเจ้,
824695110138990592,False,False,,Jaimie Mekonnen,,JaimieMekon,https://pbs.twimg.com/profile_images/1507768336444272641/vP994DQP_normal.jpg,"{'followers_count': 81, 'following_count': 195, 'tweet_count': 4757, 'listed_count': 0}",,"Ghent, Belgium",
23093486,False,False,Vaguely amusing. Obsessed with my cat. Proponent of mental health.,Bibi Moosa,,curlybee,https://pbs.twimg.com/profile_images/1125478968923234310/1LnEtFb4_normal.jpg,"{'followers_count': 644, 'following_count': 469, 'tweet_count': 11266, 'listed_count': 9}",4.536478523050025e+17,South Africa,
40166120,False,False,whats your life about? enlighten me #mambaforever #allwegot - @demnegus,tweEZus,,tweEZ_42,https://pbs.twimg.com/profile_images/1519368075178655745/upvLo2oH_normal.jpg,"{'followers_count': 586, 'following_count': 931, 'tweet_count': 35492, 'listed_count': 2}",9.171894349945815e+17,Earth ,"{'description': {'hashtags': [{'start': 36, 'end': 49, 'tag': 'mambaforever'}, {'start': 50, 'end': 59, 'tag': 'allwegot'}], 'mentions': [{'start': 62, 'end': 71, 'username': 'demnegus'}]}}"
253711143,False,False,Drinks far too much coffee for my own good. Irritates friends & family with statistics & interesting facts that I commonly make up! Very rarely wears pants!,Mark Fulton,,FenderGuy69,https://pbs.twimg.com/profile_images/1357911424522149889/O8PVfKBJ_normal.jpg,"{'followers_count': 1177, 'following_count': 2094, 'tweet_count': 69193, 'listed_count': 51}",1.4885094751075738e+18,"Tdot, Bton & THF!",
493527564,False,False,"@RafaelNadal 🎾 ❤
@realmadrid ⚽",Franzu,,12FranGr,https://pbs.twimg.com/profile_images/1487807821903187968/ueHkdCkB_normal.jpg,"{'followers_count': 585, 'following_count': 565, 'tweet_count': 27060, 'listed_count': 5}",7.557021000263557e+17,,"{'description': {'mentions': [{'start': 0, 'end': 12, 'username': 'RafaelNadal'}, {'start': 17, 'end': 28, 'username': 'realmadrid'}]}}"
57638546,False,False,着物書き物怠け者。たまに写真。合わないと思ったらリムってもブロックでも。 静岡文学マルシェ(運営)→ @shizubun_marche 言葉の工房→ @kotoba_kobo,添嶋譲,https://t.co/PhQIYAyovS,literaryace,https://pbs.twimg.com/profile_images/1296628041305583617/43rsC1Aw_normal.jpg,"{'followers_count': 948, 'following_count': 673, 'tweet_count': 90081, 'listed_count': 51}",,ISK⇔TYM→SZO,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PhQIYAyovS', 'expanded_url': 'http://lierary-ace.littlestar.jp', 'display_url': 'lierary-ace.littlestar.jp'}]}, 'description': {'mentions': [{'start': 51, 'end': 67, 'username': 'shizubun_marche'}, {'start': 75, 'end': 87, 'username': 'kotoba_kobo'}]}}"
81056685,False,False,日々精進,しん,,sin0306,https://pbs.twimg.com/profile_images/502526414/P1020750_R_normal.JPG,"{'followers_count': 67, 'following_count': 144, 'tweet_count': 3073, 'listed_count': 6}",,北海道札幌市豊平区,
27025596,False,False,"artist, academic, bicycle enthusiast. In need of a Twitter sabbatical.
梁文龍",梁文龍,,Moskua,https://pbs.twimg.com/profile_images/1281938562615779328/L3zlDLYx_normal.jpg,"{'followers_count': 559, 'following_count': 527, 'tweet_count': 4058, 'listed_count': 22}",,SE London UK via NW LiverpooL ,
336349417,False,False,既婚子持ちゲーマー/ニチアサ民/森久保P/ボイトイ系そこそこ/スプラトゥーン2 ウデマエS〜S+1くらいのスシ系使い ホビー系動画をYouTubeにて不定期投稿してます,桔梗,https://t.co/IR2tTQVdLb,kikyokeaki,https://pbs.twimg.com/profile_images/1497554380069154817/xbOd005c_normal.jpg,"{'followers_count': 132, 'following_count': 160, 'tweet_count': 46289, 'listed_count': 4}",1.5218093442196644e+18,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IR2tTQVdLb', 'expanded_url': 'https://m.youtube.com/channel/UC0sWNfm33CCrax21LEFZF9w', 'display_url': 'm.youtube.com/channel/UC0sWN…'}]}}"
172879839,False,False,Living a life full of glitter and thunder,Andréa Brittane,https://t.co/vZZ0S6QM4u,ahn_dray_uh,https://pbs.twimg.com/profile_images/1314025963131412480/5vpF3vlm_normal.jpg,"{'followers_count': 118, 'following_count': 134, 'tweet_count': 9692, 'listed_count': 0}",1.0454846051077857e+18,"Chicago, IL","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vZZ0S6QM4u', 'expanded_url': 'http://www.instagram.com/ahn_dray_uh/', 'display_url': 'instagram.com/ahn_dray_uh/'}]}}"
938717942,False,False,"Building Automation, Zamboni Driver, Ice Hockey Player, Inline Skater, Bicyclist, Grew up with Science Fiction and Classic Rock. Never voted Republican.",carol bonkosky,,CBonkosky,https://pbs.twimg.com/profile_images/682358003354497024/a5PtEHyI_normal.jpg,"{'followers_count': 1711, 'following_count': 1420, 'tweet_count': 160727, 'listed_count': 13}",,Inside the Beltway ,
1211897384,False,False,"Better to regret something you have done,than something you haven't!",ANDYE,,pwabsthechef,https://pbs.twimg.com/profile_images/971102609305145344/9pe0dgly_normal.jpg,"{'followers_count': 116, 'following_count': 80, 'tweet_count': 2448, 'listed_count': 3}",,"St.Madoes,Perth",
17533623,False,False,A librarian in my own mind.,Tsundoku Dragon,,booksandrice,https://pbs.twimg.com/profile_images/522623288204206082/aByNlP1u_normal.jpeg,"{'followers_count': 63, 'following_count': 361, 'tweet_count': 1566, 'listed_count': 3}",,"Santa Cruz County, CA",
471433865,False,False,"Persona desde el 11 de octubre de 1994, amigo de mis amigos, extrovertido y en mis ratos libres estudio derecho.","Cordero,Manu Cordero",,ManuCorderoFdez,https://pbs.twimg.com/profile_images/1495189630949502980/zytHMVJZ_normal.jpg,"{'followers_count': 341, 'following_count': 769, 'tweet_count': 3258, 'listed_count': 1}",,En mi casa...,
58993740,False,False,semper paratus..👍😎,John Sundaram,https://t.co/hNJuxj5ntA,johnsundaram,https://pbs.twimg.com/profile_images/1262653759949168641/SENXXpzo_normal.jpg,"{'followers_count': 59, 'following_count': 321, 'tweet_count': 172, 'listed_count': 0}",,"Chandigarh, India","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hNJuxj5ntA', 'expanded_url': 'https://www.facebook.com/john.sundaram.3', 'display_url': 'facebook.com/john.sundaram.3'}]}}"
268361476,False,False,"I draw, I photograph, I garden, in Moray.
Photos: https://t.co/bitrJQS0ZR & https://t.co/aQDIoy49LI…
Drawings: https://t.co/kMsNLAHXdN & https://t.co/L7O8naYw3T",Sonja ✏ 📷 🌱,https://t.co/LTQAFf4LCO,shadedfaces,https://pbs.twimg.com/profile_images/703202271090208770/-TaQbqUJ_normal.jpg,"{'followers_count': 669, 'following_count': 1004, 'tweet_count': 10066, 'listed_count': 21}",,"Moray, Scotland","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LTQAFf4LCO', 'expanded_url': 'http://www.shadedfaces.com', 'display_url': 'shadedfaces.com'}]}, 'description': {'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/bitrJQS0ZR', 'expanded_url': 'http://sunsrays.wordpress.com', 'display_url': 'sunsrays.wordpress.com'}, {'start': 77, 'end': 100, 'url': 'https://t.co/aQDIoy49LI', 'expanded_url': 'http://facebook.com/ShadedfacesBeh', 'display_url': 'facebook.com/ShadedfacesBeh'}, {'start': 113, 'end': 136, 'url': 'https://t.co/kMsNLAHXdN', 'expanded_url': 'http://shadedfaces.wordpress.com', 'display_url': 'shadedfaces.wordpress.com'}, {'start': 139, 'end': 162, 'url': 'https://t.co/L7O8naYw3T', 'expanded_url': 'http://facebook.com/sha', 'display_url': 'facebook.com/sha'}]}}"
156798801,False,False,"Troskere. Geek. Morochito. Delegado docente. Traductor. Padre de una pioja, abuelo de la nada.",Federico Berg,https://t.co/KYGcJJm6lQ,fedeberg80,https://pbs.twimg.com/profile_images/1032232085912788993/jvSxQFzd_normal.jpg,"{'followers_count': 2345, 'following_count': 3501, 'tweet_count': 20922, 'listed_count': 8}",,"San Nicolás, Argentina","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KYGcJJm6lQ', 'expanded_url': 'https://linktr.ee/fedeberg', 'display_url': 'linktr.ee/fedeberg'}]}}"
44853,False,False,sometime ball of energy,Cat Wallis,,catmuir,https://pbs.twimg.com/profile_images/15802292/catbeach2_normal.jpg,"{'followers_count': 166, 'following_count': 830, 'tweet_count': 5458, 'listed_count': 4}",,London - city of wonderful min,
3349378847,False,False,"Ex BT veteran, resting Cloud Consultant, cycling instructor, rubbish Beekeeper, 5 a side hard man and all round good egg",El Guapo,,patrickdtribe,https://pbs.twimg.com/profile_images/816228945653886976/H5E0FcdB_normal.jpg,"{'followers_count': 182, 'following_count': 573, 'tweet_count': 3474, 'listed_count': 1}",,"Bishopston, Wales",
1184106000682369024,False,False,ʕ•́ᴥ•̀ʔっ☻,꧁༺.｡.☆☆.｡.༻꧂,https://t.co/4LCY69TsdW,meerypardaa,https://pbs.twimg.com/profile_images/1380903935700054016/hNHfssQF_normal.jpg,"{'followers_count': 147, 'following_count': 136, 'tweet_count': 2423, 'listed_count': 0}",1.3638036227279626e+18,"Principado de Asturias, España","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4LCY69TsdW', 'expanded_url': 'https://www.instagram.com/meerypradaa/', 'display_url': 'instagram.com/meerypradaa/'}]}}"
148720357,False,False,"Sarcastic, Humanist, Local Union President, dad to 3 cats,Roger, Joan & https://t.co/1InDvAkQC0 of Stars, Both Wars and Trek, All opinions are mine alone, 
He/H","2 X Boosted, you should be too, if you can",,JGNinja,https://pbs.twimg.com/profile_images/1504875907474984967/zTvQWBeB_normal.jpg,"{'followers_count': 788, 'following_count': 3516, 'tweet_count': 20162, 'listed_count': 0}",1.136398664119853e+18,Rockland County,"{'description': {'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/1InDvAkQC0', 'expanded_url': 'http://Magnar.Fan', 'display_url': 'Magnar.Fan'}]}}"
3528407053,False,False,,Zomi Bolster 💙🌻💙,,MedSciEditor,https://pbs.twimg.com/profile_images/1520616598985338880/-UNDyxyM_normal.jpg,"{'followers_count': 3, 'following_count': 402, 'tweet_count': 208, 'listed_count': 0}",,,
123495160,False,False,ﾊﾝﾀﾞﾛｺ…ｺﾋﾅﾀﾐﾎ…ｾｲｳﾝｽｶｲ…,ケ,https://t.co/KyNGBbOxnV,ke_umeboshit2,https://pbs.twimg.com/profile_images/1461358349589827584/t_76VkJp_normal.jpg,"{'followers_count': 651, 'following_count': 800, 'tweet_count': 104844, 'listed_count': 25}",1.5043188980823204e+18,アイマス/ウマ娘/グラブル/世界名作劇場/ビール/メタル,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KyNGBbOxnV', 'expanded_url': 'http://www.pixiv.net/member.php?id=727472', 'display_url': 'pixiv.net/member.php?id=…'}]}}"
958598057649692672,False,False,don’t really care anymore.,Panic Seller,,SellerPanic,https://pbs.twimg.com/profile_images/1441593704834240517/cL9UZ_eZ_normal.jpg,"{'followers_count': 437, 'following_count': 727, 'tweet_count': 18301, 'listed_count': 0}",1.241583338885763e+18,Naarm (only joking Melbourne),
20199013,False,False,"Married to Mark, 2 kids, and work in an accounts dept",tina cooper,,tinacooper27,https://pbs.twimg.com/profile_images/1275316475474128896/coWzWGS__normal.jpg,"{'followers_count': 112, 'following_count': 800, 'tweet_count': 4149, 'listed_count': 0}",,Dagenham,
1296305969090174976,False,False,Fun guy. devoted single father. I am here for laughs.,brian walls,,brianwa98448596,https://pbs.twimg.com/profile_images/1482292157826453507/SdaAu_RU_normal.jpg,"{'followers_count': 65, 'following_count': 143, 'tweet_count': 2480, 'listed_count': 0}",,,
1321473705717993472,False,False,I somehow thought this would be easy.,Brian Wall,,BrianWa85468994,https://pbs.twimg.com/profile_images/1321474308523364352/no0c2OhF_normal.jpg,"{'followers_count': 39, 'following_count': 340, 'tweet_count': 35, 'listed_count': 1}",,,
843145990613950464,False,False,"Founder @RelevantMagazin II Author @tazgezwitscher, @Tagesspiegel, @analysekritik and @bento_de II Politics and Economics II atm @fr + @js_mainz",Baha Kirlidokme,https://t.co/rJlXqoPIC7,bahakirlidokme,https://pbs.twimg.com/profile_images/1497963757074591749/FByjmXe9_normal.jpg,"{'followers_count': 1090, 'following_count': 4999, 'tweet_count': 13221, 'listed_count': 13}",,he/him,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rJlXqoPIC7', 'expanded_url': 'http://www.relevant-magazin.de', 'display_url': 'relevant-magazin.de'}]}, 'description': {'mentions': [{'start': 8, 'end': 24, 'username': 'RelevantMagazin'}, {'start': 35, 'end': 50, 'username': 'tazgezwitscher'}, {'start': 52, 'end': 65, 'username': 'Tagesspiegel'}, {'start': 67, 'end': 81, 'username': 'analysekritik'}, {'start': 86, 'end': 95, 'username': 'bento_de'}, {'start': 129, 'end': 132, 'username': 'fr'}, {'start': 135, 'end': 144, 'username': 'js_mainz'}]}}"
34724483,False,False,Lover of sports and true crime. Diehard Gamecock. UofSC alum x 2. #forevertothee,Cathy,,chattycathy9,https://pbs.twimg.com/profile_images/1510716666426056721/QLWrHms4_normal.jpg,"{'followers_count': 1057, 'following_count': 5002, 'tweet_count': 5689, 'listed_count': 7}",,"Charlotte, NC area","{'description': {'hashtags': [{'start': 66, 'end': 80, 'tag': 'forevertothee'}]}}"
