id,text,author_id,source,possibly_sensitive,entities,lang,created_at,conversation_id,public_metrics,reply_settings,in_reply_to_user_id,referenced_tweets,context_annotations,geo,attachments
1520515845323051008,"日本語のWordle（ローマ字）
#109
6/6
https://t.co/FK8Sktp3pk
⬜ 🟩 🟥 ⬜ ⬜
⬜ 🟩 ⬜ ⬜ 🟩
🟩 🟩 ⬜ ⬜ 🟩
🟩 🟩 ⬜ ⬜ 🟩
🟩 🟩 ⬜ 🟩 🟩
🟩 🟩 🟩 🟩 🟩",1504093741044305922,Twitter for iPhone,False,"{'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/FK8Sktp3pk', 'expanded_url': 'https://wordle-jp.netlify.app/', 'display_url': 'wordle-jp.netlify.app'}]}",ja,2022-04-30T21:30:02.000Z,1520515845323051008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515840243773440,"Wordle 316 6/6

🟩⬛⬛🟨⬛
🟩🟨⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",2617947763,Twitter for Android,False,,en,2022-04-30T21:30:00.000Z,1520515840243773440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515830685052928,"Wordle (ES)  #114 5/6

🟩🟨⬜🟨⬜
🟩🟩⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/EQXvzOg38w",612230691,Twitter for Android,False,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/EQXvzOg38w', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",en,2022-04-30T21:29:58.000Z,1520515830685052928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515822011432960,"知らん単語
Wordle 316 6/6

⬜🟩⬜🟩⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟨
⬜⬜🟩🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",90811511,TwitPane for Android,False,,ja,2022-04-30T21:29:56.000Z,1520515822011432960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515818894901253,"Le Mot (@WordleFR) #111 5/6

⬛⬛⬛🟩⬛
🟨🟩⬛🟩⬛
⬛🟩🟨🟩⬛
🟨🟩🟩🟩⬛
🟩🟩🟩🟩🟩

https://t.co/3pPNrgdLs2",47593023,TweetDeck,False,"{'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}], 'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/3pPNrgdLs2', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}]}",fr,2022-04-30T21:29:55.000Z,1520515818894901253,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515813677027328,"ポケモンWordle 6/10

⬛⬛🟨⬛⬛  🟩🟩🟩🟩🟩
🟨⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟩🟩

https://t.co/lDKFwVlAYT
 #ポケモンWordle
一個前のやつ思いついた時絶対行けたと思ったのにー！！！w",1272145766253879301,Twitter for iPhone,False,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/lDKFwVlAYT', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",ja,2022-04-30T21:29:54.000Z,1520515813677027328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,
1520515810338480132,"Vsem privet
Игра Wordle (RU) День #114 3/6

⬜⬜⬜🟨⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩

#вордли 

Отгадайте слово на  https://t.co/2qif6Dc6gm",34725834,Twitter for Android,False,"{'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/2qif6Dc6gm', 'expanded_url': 'https://wordle.belousov.one', 'display_url': 'wordle.belousov.one'}], 'hashtags': [{'start': 63, 'end': 70, 'tag': 'вордли'}]}",und,2022-04-30T21:29:53.000Z,1520515810338480132,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515801249468416,"途中諦めました（直球）🐼➰🧠

Wordle 316 5/6*

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",15253617,Twitter for iPhone,False,,ja,2022-04-30T21:29:51.000Z,1487191720278298630,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",everyone,15253617,"[{'type': 'replied_to', 'id': '1519823501418504192'}]","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515794051940352,"Wordle 315 6/6

🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1069944823,Twitter for iPhone,False,,en,2022-04-30T21:29:49.000Z,1520515794051940352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515782907678721,"Wordle 315 6/6

⬜🟨🟨⬜⬜
⬜⬜⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩⬜🟨🟩
🟩🟩🟩🟩🟩",1571959069,Twitter for iPhone,False,,en,2022-04-30T21:29:47.000Z,1520515782907678721,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515775194304513,"Wordle 316 3/6

🟨⬜🟨⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",70122260,Twitter for iPhone,False,,en,2022-04-30T21:29:45.000Z,1520515775194304513,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515728700497922,"Wordle 316 5/6

🟨⬜⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",268779782,Twitter for iPhone,False,,en,2022-04-30T21:29:34.000Z,1520515728700497922,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515702611800064,"Wordle 316 5/6

🟩🟨🟨⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩

まさかの沼！",436694535,Twitter for iPhone,False,,ja,2022-04-30T21:29:27.000Z,1520515702611800064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515685184593921,"Oh FUCK this word

Wordle 315 6/6

⬜⬜🟨🟨⬜
🟨🟨⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩",34112509,Twitter for Android,False,,en,2022-04-30T21:29:23.000Z,1520515685184593921,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515667291611137,"Wordle 316 4/6

🟨⬜⬜⬜⬜
🟩⬜🟨⬜🟨
🟩🟨🟨⬜⬜
🟩🟩🟩🟩🟩",47061499,Twitter for iPhone,False,,en,2022-04-30T21:29:19.000Z,1520515667291611137,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515664934424576,"Wordle 316 5/6*

⬛⬛⬛🟨⬛
🟨⬛⬛⬛🟩
⬛🟨⬛⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",846655200987275265,Twitter for Android,False,,en,2022-04-30T21:29:18.000Z,1520515664934424576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515641853325313,"Wordle Científico #48 5/6

⬜🟨⬜⬜⬜🟩
🟨⬜⬜🟩⬜🟩
🟩⬜⬜🟩🟩🟩
⬜⬜⬜⬜🟨🟨
🟩🟩🟩🟩🟩🟩
 https://t.co/BBuUgBc2xd",2725062895,Twitter for iPhone,False,"{'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/BBuUgBc2xd', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",es,2022-04-30T21:29:13.000Z,1520515641853325313,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515636757245952,"Wordle 316 5/6

⬛⬛⬛⬛⬛
🟨⬛⬛⬛🟩
🟨⬛⬛⬛🟩
⬛⬛🟩⬛🟩
🟩🟩🟩🟩🟩
ew",1363222043915939841,Twitter for Android,False,,en,2022-04-30T21:29:12.000Z,1520515636757245952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515622005788672,"I had forgotten this that time...

Wordle 316 3/6

⬜⬜⬜⬜🟩
⬜🟨🟨⬜🟩
🟩🟩🟩🟩🟩",1341688461749854208,Twitter for Android,False,,en,2022-04-30T21:29:08.000Z,1520515622005788672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515606612635649,"Wordle 316 6/6

⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1210498529325539328,Twitter for iPad,False,,en,2022-04-30T21:29:05.000Z,1520515606612635649,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515603307585536,"Wordle (ES)  #114 5/6

🟩🟩⬜🟨⬜
🟩🟩⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/eKB5xvYlUg",3077914211,Twitter for Android,False,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/eKB5xvYlUg', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",en,2022-04-30T21:29:04.000Z,1520515603307585536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515597997867009,"Wordle 316 3/6

⬛⬛⬛⬛🟩
⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩

#wordle #dailywordleclub #threeliner #great",19045104,Twitter for iPhone,False,"{'hashtags': [{'start': 35, 'end': 42, 'tag': 'wordle'}, {'start': 43, 'end': 59, 'tag': 'dailywordleclub'}, {'start': 60, 'end': 71, 'tag': 'threeliner'}, {'start': 72, 'end': 78, 'tag': 'great'}]}",en,2022-04-30T21:29:03.000Z,1520515597997867009,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515579848835075,"Wordle 315 6/6

⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩⬜🟨🟨⬜
🟩🟩🟩🟩🟩

Almost got me outta here",50918094,Twitter for Android,False,,en,2022-04-30T21:28:58.000Z,1520515579848835075,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515579655954433,"Wordle 316 4/6

⬜⬜⬜⬜⬜
⬜🟩⬜🟨⬜
🟨🟩⬜⬜⬜
🟩🟩🟩🟩🟩",59074971,Twitter for iPhone,False,,en,2022-04-30T21:28:58.000Z,1494996636497592320,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,59074971,"[{'type': 'replied_to', 'id': '1520248808135077888'}]","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515570071834625,"@Peter_Fitz I did nothing wrong, so take this as success.
Wordle 316 6/6*

⬜🟨🟨⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩⬜⬜🟨
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",25802181,Twitter Web App,False,"{'mentions': [{'start': 0, 'end': 11, 'username': 'Peter_Fitz', 'id': '183770461'}]}",en,2022-04-30T21:28:56.000Z,1520512236087017473,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",everyone,183770461,"[{'type': 'replied_to', 'id': '1520512236087017473'}]","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515560332832768,"moth@fuck@ 
Wordle 316 X/6

⬜🟩⬜⬜🟨
⬜🟩⬜🟨⬜
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜",1481248646704341000,Twitter Web App,False,,en,2022-04-30T21:28:54.000Z,1520515560332832768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515556939649024,"Wordle Türkçe (7'li) #wordle7 #wordleTR 315 5/7

🟨⬜⬜⬜🟨⬜⬜
⬜🟨⬜🟨🟨⬜⬜
⬜🟨🟨⬜🟨🟩⬜
⬜🟩⬜🟩🟨🟩🟨
🟩🟩🟩🟩🟩🟩🟩

 https://t.co/XgcmnUT2x4",236167349,Twitter for Android,False,"{'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/XgcmnUT2x4', 'expanded_url': 'http://wordle7.acikbilim.com', 'display_url': 'wordle7.acikbilim.com'}], 'hashtags': [{'start': 21, 'end': 29, 'tag': 'wordle7'}, {'start': 30, 'end': 39, 'tag': 'wordleTR'}]}",tr,2022-04-30T21:28:53.000Z,1520515556939649024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515555890921473,"ポケモンWordle 6/10

⬛⬛🟨⬛⬛  🟩🟩🟩🟩🟩
🟨⬛⬛⬛⬛
⬛🟨⬛⬛🟩
⬛⬛⬛🟩🟩
⬛⬛⬛🟩🟩

https://t.co/YiNpS7Qeg4
 #ポケモンWordle

この二文字で終わるのこの一族だけやろと思ったら全然そんなこと無かった",136282414,Twitter for iPhone,False,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/YiNpS7Qeg4', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",ja,2022-04-30T21:28:52.000Z,1520515555890921473,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,
1520515553563385857,"Wordle 316 5/6

⬛🟨⬛⬛⬛
🟨🟩⬛🟩⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

I’m so smart omg guys",1302864268849602561,Twitter for iPhone,False,,en,2022-04-30T21:28:52.000Z,1520515553563385857,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515530477965313,"Wordle 316 4/6知らない子ね

🟨⬜⬜🟩⬜
🟨🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",422559161,twitcle plus,False,,ja,2022-04-30T21:28:46.000Z,1520515530477965313,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515528527212544,"Wordle 315 4/6

⬜⬜🟨⬜⬜
⬜⬜⬜🟨⬜
⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩",812022194934943744,Twitter Web App,False,,en,2022-04-30T21:28:46.000Z,1520515528527212544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515514644238338,"Wordle 315 6/6

⬛🟨🟨⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩⬛🟨⬛
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩",1293595727713775618,Twitter for iPhone,False,,en,2022-04-30T21:28:43.000Z,1520515514644238338,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515506465538048,"ポケモンWordle 3/10
⬛⬛⬛🟩⬛
⬛⬛⬛🟨⬛
🟩🟩🟩🟩🟩
https://t.co/eQ0jxPKwvP
 #ポケモンWordle",1002911255001063424,Twitter for Android,False,"{'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/eQ0jxPKwvP', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 59, 'end': 70, 'tag': 'ポケモンWordle'}]}",ja,2022-04-30T21:28:41.000Z,1520515506465538048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,
1520515504418570241,"😊Wordle 316 5/6

⬜⬜⬜⬜🟨
⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",312510728,Twitter for Android,False,,en,2022-04-30T21:28:40.000Z,1520515504418570241,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520515496893988867,"Wordle 316 5/6

⬛🟩⬛⬛🟨
🟩⬛⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",101886695,TweetDeck,False,,en,2022-04-30T21:28:38.000Z,1520515496893988867,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
