id,attachments,entities,lang,text,referenced_tweets,created_at,conversation_id,possibly_sensitive,context_annotations,public_metrics,source,author_id,reply_settings,in_reply_to_user_id,geo
1522193156833431552,,,en,"Wordle 320 5/6

⬜🟩⬜🟨⬜
⬜⬜🟨⬜⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:35:04.000Z,1522193156833431552,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,1391768845485060099,everyone,,
1522193155780923393,,,en,"Wordle 321 3/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:35:03.000Z,1522193155780923393,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1495683160839180289,everyone,,
1522193149044695042,{'media_keys': ['16_1522193142933508103']},"{'urls': [{'start': 74, 'end': 97, 'url': 'https://t.co/82lfrffWqE', 'expanded_url': 'https://twitter.com/KarelBaayen/status/1522193149044695042/photo/1', 'display_url': 'pic.twitter.com/82lfrffWqE', 'media_key': '16_1522193142933508103'}], 'hashtags': [{'start': 0, 'end': 20, 'tag': 'ptbowordlechallenge'}]}",en,"#ptbowordlechallenge

Wordle 320 X/6

⬜🟨⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩 https://t.co/82lfrffWqE",,2022-05-05T12:35:02.000Z,1522193149044695042,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPad,24433270,everyone,,
1522193145986908160,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/wGwcsNjVL2', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",en,"Wordle (ES)  #119 3/6

⬜⬜🟨⬜🟨
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/wGwcsNjVL2",,2022-05-05T12:35:01.000Z,1522193145986908160,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,417984287,everyone,,
1522193144250568704,,,en,"Wordle 320 5/6

⬜⬜⬜🟩⬜
🟨🟩⬜🟩⬜
🟨🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:35:01.000Z,1522193144250568704,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,39668198,everyone,,
1522193140144566273,,,en,"Wordle 321 4/6*

⬛⬛⬛⬛⬛
🟩⬛🟨⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩","[{'type': 'replied_to', 'id': '1521831275426099203'}]",2022-05-05T12:35:00.000Z,1515304241120026630,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App,981542817498505216,everyone,981542817498505216,
1522193132913405952,,,en,"Wordle 320 6/6

⬜⬜🟨⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩

Phew.",,2022-05-05T12:34:58.000Z,1522193132913405952,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for Android,18346641,everyone,,
1522193131655274498,,,en,"Phewwwww

Wordle 320 6/6

⬛⬛⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:34:58.000Z,1522193131655274498,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,337482865,everyone,,
1522193131617275907,,"{'hashtags': [{'start': 15, 'end': 25, 'tag': 'Wordle320'}, {'start': 26, 'end': 33, 'tag': 'wordle'}]}",en,"Wordle 320 3/6
#Wordle320
#wordle 
⬜🟩⬜⬜🟨
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,2022-05-05T12:34:58.000Z,1522193131617275907,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,18723369,everyone,,{'place_id': '00ab941b685334e3'}
1522193129163481088,,,en,"Wordle 320 5/6

⬜⬜🟨⬜🟨
🟨🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:34:57.000Z,1522193129163481088,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,43439582,everyone,,
1522193127129419777,,,en,"This wordle is so goofy ah

Wordle 320 5/6

⬜🟨⬜⬜⬜
⬜🟨⬜⬜⬜
⬜⬜⬜🟨⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩",,2022-05-05T12:34:57.000Z,1522193127129419777,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",Twitter Web App,1426707111862472711,everyone,,
1522193122733682689,,,en,"Wordle 320 4/6

⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:34:56.000Z,1522193122733682689,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,1458645193490452486,everyone,,
1522193121542561792,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/4XhSi2xP0n', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",en,"Wordle (ES)  #119 6/6

🟨⬜⬜⬜🟩
⬜🟩⬜🟨⬜
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/4XhSi2xP0n",,2022-05-05T12:34:55.000Z,1522193121542561792,True,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1415786370442973187,everyone,,
1522193120267485184,,,en,"Wordle 320 4/6

⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:34:55.000Z,1522193120267485184,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,267355418,everyone,,
1522193106212470784,,,en,"As if things weren’t bad enough this week, for the first time since I started playing, I didn’t get the Wordle. I am not ok 🥺

Wordle 320 X/6

⬛🟨⬛⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩",,2022-05-05T12:34:52.000Z,1522193106212470784,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 6, 'like_count': 18, 'quote_count': 0}",Twitter for iPhone,958916273060175872,everyone,,
1522193094816509953,,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/GFbh2LDZAO', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",en,"Wordle Tildes #66 6/6

🟩⬜⬜⬜⬜⬜
🟩⬜⬜⬜⬜🟨
🟩🟨⬜⬜🟨⬜
🟨🟨🟨⬜⬜⬜
🟩🟩🟨🟩⬜⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/GFbh2LDZAO",,2022-05-05T12:34:49.000Z,1522193094816509953,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,422143400,everyone,,
1522193094590050305,,,en,"Wordle 320 4/6

⬛🟨⬛🟨⬛
⬛🟨⬛⬛🟨
🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩",,2022-05-05T12:34:49.000Z,1522193094590050305,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,9622142,everyone,,
1522193086570549250,,,en,"Wordle 320 3/6

🟩⬜⬜🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,2022-05-05T12:34:47.000Z,1522193086570549250,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,996903483226906624,everyone,,
1522193079381282817,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/BJJqpAh1NM', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",en,"Wordle (ES)  #119 6/6

🟨⬛⬛⬛🟨
⬛⬛⬛⬛🟨
🟨🟨⬛🟨⬛
⬛🟨🟨⬛🟨
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩
 https://t.co/BJJqpAh1NM",,2022-05-05T12:34:45.000Z,1522193079381282817,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,913136461490384896,everyone,,
1522193072863555584,,,en,"Wordle 320 4/6

⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:34:44.000Z,1522193072863555584,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2266293385,everyone,,
1522193071856881665,,,en,"Wordle 320 4/6

⬛⬛⬛🟩⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-05T12:34:43.000Z,1522193071856881665,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,48168625,everyone,,
1522193071739392000,,,en,"Wordle 320 5/6

⬛🟨⬛🟨🟨
🟩⬛🟨🟩⬛
🟩⬛⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:34:43.000Z,1522193071739392000,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,25075387,everyone,,
1522193069650579456,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/txk4EAncYf', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",en,"Wordle (ES)  #119 5/6

⬜⬜🟩⬜🟨
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/txk4EAncYf",,2022-05-05T12:34:43.000Z,1522193069650579456,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,717514535188447234,everyone,,
1522193068400824320,,,en,"Wordle 320 5/6

⬛⬛⬛⬛⬛
⬛🟨⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-05T12:34:43.000Z,1522193068400824320,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1226242303381118976,everyone,,
1522193067323068417,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/V8FxmjKIgl', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",ja,"ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟨
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/V8FxmjKIgl
 #ポケモンWordle",,2022-05-05T12:34:42.000Z,1522193067323068417,False,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2928497791,everyone,,
1522193066802700292,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/ZxfqJ72Rt6', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",en,"Wordle (ES)  #119 6/6

🟨🟨⬜⬜🟩
🟨⬜⬜🟨🟨
🟨🟩🟨🟨⬜
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/ZxfqJ72Rt6",,2022-05-05T12:34:42.000Z,1522193066802700292,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,291105281,everyone,,
1522193066144190465,,,en,"Wordle 320 3/6

⬛🟨⬛⬛⬛
🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩",,2022-05-05T12:34:42.000Z,1522193066144190465,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,18814724,everyone,,
1522193065489874945,{'media_keys': ['16_1522193060020563969']},"{'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/1VaJOvWvss', 'expanded_url': 'https://twitter.com/KCSortaRican/status/1522193065489874945/photo/1', 'display_url': 'pic.twitter.com/1VaJOvWvss', 'media_key': '16_1522193060020563969'}]}",en,"Wordle 320 6/6*

⬛🟨⬛⬛🟨
⬛⬛⬛🟩🟩
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩 https://t.co/1VaJOvWvss",,2022-05-05T12:34:42.000Z,1522193065489874945,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,161415864,everyone,,
1522193060876193794,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/XUhcuSBGVF', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",es,"JAJAJAJAJAJ
Wordle (ES)  #119 2/6

🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/XUhcuSBGVF",,2022-05-05T12:34:41.000Z,1522193060876193794,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,926816071394279427,everyone,,
1522193060565823488,,,en,"Wordle 320 4/6

🟨🟨⬛⬛⬛
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:34:41.000Z,1522193060565823488,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,3528616995,everyone,,
1522193060431552512,,,en,"Wordle 320 X/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩","[{'type': 'replied_to', 'id': '1521978107103780866'}]",2022-05-05T12:34:41.000Z,1486641143299334146,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,30881580,everyone,30881580,
1522193058460499969,,,en,"Wordle 320 X/6

⬛⬛⬛🟨🟨
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩",,2022-05-05T12:34:40.000Z,1522193058460499969,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,719839447978754048,everyone,,
1522193055381479425,,,en,"Wordle 320 5/6

Saw a few X/6. This is why I don't do Hard Mode. 

⬛⬛⬛⬛🟨
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛⬛⬛⬛🟨
🟩🟩🟩🟩🟩",,2022-05-05T12:34:40.000Z,1522193055381479425,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android,553315935,everyone,,{'place_id': '53504716d445dcad'}
1522193050340151299,,,en,"¡JA!

Wordle 320 4/6

⬛🟩⬛⬛🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-05T12:34:38.000Z,1522193050340151299,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,14939643,everyone,,
1522193046179397633,,,en,"Wordle 320 4/6

⬜⬜🟨🟨⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:34:37.000Z,1522193046179397633,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,23250365,everyone,,
1522193039816540161,,"{'mentions': [{'start': 0, 'end': 7, 'username': 'jbnbpt', 'id': '18812302'}]}",en,"@jbnbpt It's a guessing game, as you said
Wordle 320 6/6

⬜⬜🟨⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩","[{'type': 'replied_to', 'id': '1522187551909367808'}]",2022-05-05T12:34:36.000Z,1522187551909367808,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,65036606,everyone,18812302,
1522193035752316928,,,en,"Wordle 320 4/6

⬛⬛⬛⬛🟨
⬛🟩⬛⬛⬛
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:34:35.000Z,1522193035752316928,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,47431128,everyone,,
1522193034624081923,,,en,"Because I did not know my station's low until I was swept lightly from disdain

Wordle 320 4/6

⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩","[{'type': 'replied_to', 'id': '1521843310054232070'}]",2022-05-05T12:34:35.000Z,1521843310054232070,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App,108185105,everyone,108185105,
1522193031117615106,,,en,"Wordle 320 5/6

⬛⬛⬛⬛🟨
⬛🟨⬛🟨⬛
⬛🟨⬛🟩⬛
🟨⬛⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:34:34.000Z,1522193031117615106,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,778895669973188608,everyone,,
1522193030937296896,,,en,"Wordle 320 4/6

⬛🟨⬛⬛🟨
⬛⬛🟨⬛⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:34:34.000Z,1522193030937296896,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,12609112,everyone,,
