id,created_at,reply_settings,conversation_id,possibly_sensitive,text,source,public_metrics,context_annotations,author_id,lang,referenced_tweets,in_reply_to_user_id,attachments,entities,geo
1521687278283853824,2022-05-04T03:04:53.000Z,everyone,1521687278283853824,False,"Wordle 319 2/6

🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩
Magnificent 🤩
#wordle",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",96456523,en,,,,"{'hashtags': [{'start': 42, 'end': 49, 'tag': 'wordle'}]}",
1521687270260350976,2022-05-04T03:04:51.000Z,everyone,1521687270260350976,False,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2567417377,en,,,,,
1521687267911286784,2022-05-04T03:04:50.000Z,everyone,1521687267911286784,False,"Wordle 319 3/6
✌️
🟨⬜⬜🟩⬜
⬜🟨⬜🟩🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",19940484,en,,,,,
1521687266703200256,2022-05-04T03:04:50.000Z,everyone,1521687266703200256,False,"Wordle 318 5/6

⬛🟨⬛⬛⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1304436906378182656,en,,,,,
1521687259963170816,2022-05-04T03:04:49.000Z,everyone,1521687259963170816,True,"🥸😜 nerd Wordle Tildes #64 3/6

⬜🟩⬜⬜🟩🟩⬜
⬜🟩⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/lS7MxqqcYu",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",19720057,en,,,,"{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/lS7MxqqcYu', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",
1521687257559805952,2022-05-04T03:04:48.000Z,everyone,1521687257559805952,False,"Wordle 319 3/6

⬛🟨⬛⬛⬛
🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1434516448416837640,en,,,,,
1521687252199432199,2022-05-04T03:04:47.000Z,everyone,1521687252199432199,False,"Wordle 318 5/6

⬛🟨🟨⬛⬛
⬛🟨🟨🟨⬛
⬛🟩🟨⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3065045999,en,,,,,
1521687246088286208,2022-05-04T03:04:45.000Z,everyone,1521687246088286208,False,"Wordle 318 2/6

⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩
Oh yeah, this feels nice",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",927011824477773824,en,,,,,
1521687225557209088,2022-05-04T03:04:40.000Z,everyone,1521687225557209088,False,"Wordle 318 4/6

⬜🟩⬜⬜🟨
🟨🟩⬜⬜⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",26173403,en,,,,,
1521687197958561792,2022-05-04T03:04:34.000Z,everyone,1521687197958561792,False,"Wordle 319 6/6*

⬛⬛🟨⬛⬛
🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩
😅",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1478332538271973382,en,,,,,
1521687190773714945,2022-05-04T03:04:32.000Z,everyone,1521687190773714945,False,"Wordle 319 3/6 #Wordle319 

🟨⬛🟨⬛🟩
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩 

https://t.co/8StQYT0tSC",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1168044647198838784,en,,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/8StQYT0tSC', 'expanded_url': 'https://www.nytimes.com/games/wordle/index.html', 'display_url': 'nytimes.com/games/wordle/i…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1519813396497117184/Zi6D7OGS?format=png&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1519813396497117184/Zi6D7OGS?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Wordle - A daily word game', 'description': 'Guess the hidden word in 6 tries. A new puzzle is available each day.', 'unwound_url': 'https://www.nytimes.com/games/wordle/index.html'}], 'hashtags': [{'start': 15, 'end': 25, 'tag': 'Wordle319'}]}",
1521687186180956161,2022-05-04T03:04:31.000Z,everyone,1493023546225807366,False,"Wordle 319 4/6

⬛⬛🟩⬛⬛
🟩⬛⬛🟨⬛
⬛⬛🟨🟨⬛
🟩🟩🟩🟩🟩

#Wordle #Wordle319
#WordlePizazzyNinja",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",352309152,en,"[{'type': 'replied_to', 'id': '1521453145095761922'}]",352309152,,"{'hashtags': [{'start': 41, 'end': 48, 'tag': 'Wordle'}, {'start': 49, 'end': 59, 'tag': 'Wordle319'}, {'start': 60, 'end': 79, 'tag': 'WordlePizazzyNinja'}]}",
1521687181793894409,2022-05-04T03:04:30.000Z,everyone,1521687181793894409,False,"Wordle 318 5/6

⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",301516099,en,,,,,
1521687156409909249,2022-05-04T03:04:24.000Z,everyone,1521687156409909249,False,"Wordle 319 5/6

🟨⬜🟨⬜⬜
⬜🟩⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",37158721,en,,,,,
1521687151850762241,2022-05-04T03:04:23.000Z,everyone,1521687151850762241,False,"Wordle 319 5/6

⬛⬛🟩⬛⬛
⬛⬛🟩🟩🟨
⬛⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

#BTWordleClub",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",866621587558195201,en,,,,"{'hashtags': [{'start': 47, 'end': 60, 'tag': 'BTWordleClub'}]}",
1521687149279866880,2022-05-04T03:04:22.000Z,everyone,1521687149279866880,False,"ポケモンWordle 6/10

⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛🟩⬛
🟩⬛⬛⬛⬛
⬛⬛⬛⬛🟨
⬛⬛🟨⬛⬛

https://t.co/C9r4Z8Q96Z
 #ポケモンWordle",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",734705765563260928,ja,,,,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/C9r4Z8Q96Z', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",
1521687134515593216,2022-05-04T03:04:19.000Z,everyone,1521687134515593216,False,"Wordle 319 5/6

🟨⬛⬛🟩⬛
⬛🟨⬛🟩⬛
⬛🟨🟨⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",154078968,en,,,,,
1521687127284600833,2022-05-04T03:04:17.000Z,everyone,1521687127284600833,False,"Wordle 319 4/6

🟨⬜🟩🟨⬜
⬜⬜⬜🟩⬜
⬜⬜⬜🟨⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1239719409289027584,en,,,,,
1521687126030811136,2022-05-04T03:04:17.000Z,everyone,1521687126030811136,False,"ポケモンWordle 7/10

⬛🟨⬛⬛🟨  ⬛🟩⬛⬛🟨
🟨🟨⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛🟨
⬛🟩🟨⬛⬛
⬛🟩⬛⬛🟨

https://t.co/XfsA1Ggehy
 #ポケモンWordle",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",1406504830353379331,ja,,,,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/XfsA1Ggehy', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 87, 'end': 98, 'tag': 'ポケモンWordle'}]}",
1521687120049541120,2022-05-04T03:04:15.000Z,everyone,1479125397614825474,False,"Wordle 318 3/6*

🟩⬛🟨⬛⬛
🟩🟨⬛🟩🟨
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",4879741865,en,"[{'type': 'replied_to', 'id': '1520753430511460352'}]",4879741865,,,
1521687117444775938,2022-05-04T03:04:15.000Z,everyone,1521687117444775938,False,"Wordle 318 4/6

⬛🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",59245164,en,,,,,
1521687109429788672,2022-05-04T03:04:13.000Z,everyone,1521687109429788672,False,"Wordle 319 4/6

🟨⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩
走って行け",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",69857288,ja,,,,,
1521687105964941312,2022-05-04T03:04:12.000Z,everyone,1521687105964941312,False,"Wordle 319 5/6

⬛⬛⬛⬛⬛
🟨🟨⬛⬛🟨
⬛🟩⬛⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1281665283589955585,en,,,,,
1521687101665775616,2022-05-04T03:04:11.000Z,everyone,1485175185485414401,False,"Wordle (ES)  #117 6/6

⬜⬜⬜⬜🟨
⬜⬜🟨⬜🟩
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/rb9Muxmoi5",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",173591112,en,"[{'type': 'replied_to', 'id': '1520978552438493184'}]",173591112,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/rb9Muxmoi5', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",
1521687070678581248,2022-05-04T03:04:03.000Z,everyone,1495024433018273793,False,"Choo-choo easy 

Wordle 319 2/6

⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",38775304,en,"[{'type': 'replied_to', 'id': '1516332580865335298'}]",38775304,,,
1521687062650499073,2022-05-04T03:04:01.000Z,everyone,1521687062650499073,False,"Wordle 318 5/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩 #Wordle318 #Wordle",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1342861622302408705,en,,,,"{'hashtags': [{'start': 46, 'end': 56, 'tag': 'Wordle318'}, {'start': 57, 'end': 64, 'tag': 'Wordle'}]}",
1521687056988229634,2022-05-04T03:04:00.000Z,everyone,1521687056988229634,False,"Wordle 319 4/6

⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",239866068,en,,,,,
1521687052089274369,2022-05-04T03:03:59.000Z,everyone,1521687052089274369,False,"I may be wide awake at 4, but also this! Swings and roundabouts. 

 Wordle 319 2/6

🟩⬜🟩🟨⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1324762639252312065,en,,,,,
1521687035630788608,2022-05-04T03:03:55.000Z,everyone,1521687035630788608,False,"Wordle 318 3/6

⬛🟨🟩⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",52389883,en,,,,,
1521687027770556416,2022-05-04T03:03:53.000Z,everyone,1521687027770556416,False,"たぶん確定か？？たぶん
ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩

https://t.co/fw8PA2s4lm
 #ポケモンWordle",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",825284905,ja,,,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/fw8PA2s4lm', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 79, 'end': 90, 'tag': 'ポケモンWordle'}]}",
1521686986830258177,2022-05-04T03:03:43.000Z,everyone,1521686986830258177,True,"日本語のWordle（ローマ字）
#112
5/6
https://t.co/WWwKi9HDIW
⬜ ⬜ ⬜ ⬜ 🟥
⬜ 🟩 🟩 ⬜ ⬜
⬜ 🟩 🟩 ⬜ ⬜
🟩 🟩 🟩 ⬜ ⬜
🟩 🟩 🟩 🟩 🟩",Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",889021886406852609,ja,,,,"{'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/WWwKi9HDIW', 'expanded_url': 'https://wordle-jp.netlify.app/', 'display_url': 'wordle-jp.netlify.app', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521459699312254976/Xx-6R1p2?format=jpg&name=orig', 'width': 800, 'height': 420}, {'url': 'https://pbs.twimg.com/news_img/1521459699312254976/Xx-6R1p2?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'どうも！ • Wordleの日本語バージョンへようこそ', 'description': 'お題の単語を6回のトライで当ててみてください。試行錯誤のゲームです。', 'unwound_url': 'https://wordle-jp.netlify.app/'}]}",
1521686986418970625,2022-05-04T03:03:43.000Z,everyone,1521686986418970625,False,"Wordle 319 3/6

⬜⬜🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",43357080,en,,,,,
1521686966470946816,2022-05-04T03:03:39.000Z,everyone,1521686966470946816,False,"Wordle 318 4/6

⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
🟩⬛⬛🟩⬛
🟩🟩🟩🟩🟩

And im back 😎",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1264804637829365760,en,,,,,
1521686960850587649,2022-05-04T03:03:37.000Z,everyone,1521686960850587649,False,"Wordle 319 5/6

🟨⬛🟨⬛⬛
⬛⬛⬛🟩🟨
⬛🟩⬛🟩🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",47415807,en,,,,,
1521686947718066178,2022-05-04T03:03:34.000Z,everyone,1521686947718066178,False,"Wordle 319 3/6

⬜⬜🟩⬜⬜
⬜🟩🟩🟨🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",144110645,en,,,,,
1521686939598041089,2022-05-04T03:03:32.000Z,following,1521686939598041089,False,"Wordle 318 6/6

⬛🟨⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟩⬛⬛⬛
⬛⬛🟨🟨🟨
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",213359082,en,,,,,
1521686937270161413,2022-05-04T03:03:32.000Z,everyone,1521686937270161413,False,"Wordle 318 4/6

⬛🟨⬛🟩⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",977646140991725571,en,,,,,
1521686919847063552,2022-05-04T03:03:27.000Z,everyone,1521686919847063552,False,"Wordle 318 4/6

⬛🟩🟨⬛⬛
🟨🟩⬛⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1215262346924478465,en,,,,,
1521686909449236481,2022-05-04T03:03:25.000Z,everyone,1521686909449236481,False,"Wordle 318 3/6

🟩⬛🟩⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",8442082,en,,,,,
