id,author_id,reply_settings,lang,possibly_sensitive,public_metrics,conversation_id,context_annotations,source,created_at,entities,text,in_reply_to_user_id,referenced_tweets,attachments,geo
1521105101556838400,66288221,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521105101556838400,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-05-02T12:31:31.000Z,,"Wordle 317 4/6

🟩⬛⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,,,
1521105098767745026,63266547,everyone,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1483419714202259463,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-05-02T12:31:30.000Z,,"Wordle 317 3/6*

⬛🟨🟨⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",63266547,"[{'type': 'replied_to', 'id': '1520753285434683393'}]",,
1521105096423182339,237505944,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521105096423182339,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:31:30.000Z,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/zcKAKil2o0', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","Wordle (ES)  #116 4/6

⬜🟩⬜⬜🟨
⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/zcKAKil2o0",,,,
1521105092950253569,1290341654,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521105092950253569,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:31:29.000Z,,"Wordle 317 3/6*

⬛⬛⬛⬛🟨
⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩",,,,
1521105087095271426,166622504,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521105087095271426,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ツイタマ+ for Android,2022-05-02T12:31:28.000Z,,"Wordle 317 4/6

⬜⬜⬜⬜🟨
🟨🟨⬜⬜🟨
🟩⬜🟩🟨⬜
🟩🟩🟩🟩🟩",,,,
1521105086214066176,62666254,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521105086214066176,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Tweetbot for iΟS,2022-05-02T12:31:27.000Z,"{'hashtags': [{'start': 30, 'end': 38, 'tag': 'Heardle'}]}","Wordle 317 2/6*

⬛⬛⬛🟨🟨
🟩🟩🟩🟩🟩

#Heardle #66

🔊🟩⬜️⬜️⬜️⬜️⬜️",,,,
1521105084549144576,1505744532058607617,everyone,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1521105084549144576,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-05-02T12:31:27.000Z,,"We don't have a housing crisis, we have a forgo crisis

Wordle 316 4/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,,,
1521105079587446784,620123481,everyone,ja,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521105079587446784,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",Twitter for Android,2022-05-02T12:31:26.000Z,"{'urls': [{'start': 71, 'end': 94, 'url': 'https://t.co/ArtfBlDj6e', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 96, 'end': 107, 'tag': 'ポケモンWordle'}]}","ポケモンWordle 7/10

⬛⬛⬛⬛⬛  ⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛  🟩🟩🟩🟩🟩
⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛
ポケモン図鑑　ムズ
https://t.co/ArtfBlDj6e
 #ポケモンWordle",,,,
1521105069294473216,1532657569,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521105069294473216,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:31:23.000Z,,"Wordle 317 5/6

⬛⬛🟩⬛⬛
🟩⬛🟩🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,,,
1521105068350599170,1402712092180848645,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521105068350599170,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:31:23.000Z,,"Wordle 317 5/6

🟩⬛⬛🟨⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,,,
1521105064424841216,17421107,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521105064424841216,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:31:22.000Z,,"Wordle 317 4/6*

🟨⬛⬛🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,,,
1521105060255645696,422874070,everyone,es,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1521105060255645696,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-05-02T12:31:21.000Z,"{'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/UnpfGh4E3A', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 22, 'end': 31, 'username': 'yaizaabl', 'id': '338660673'}]}","Wordle (ES)  #116 5/6
@yaizaabl como en el instituto,un 5 me vale
⬜🟨⬜🟨🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/UnpfGh4E3A",,,,
1521105046116749312,875703517,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521105046116749312,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,2022-05-02T12:31:18.000Z,"{'hashtags': [{'start': 54, 'end': 65, 'tag': 'wordhurdle'}]}","Wordle 317 3/6

🟩🟨⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

WordHurdle 207 4/6 #wordhurdle

🤍🤍💛💙🤍🤍
🤍💙💙💙💙🤍
🤍💙💙💙💙💙
💙💙💙💙💙💙",,,,
1521105044015394816,329909613,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521105044015394816,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:31:17.000Z,,"Wordle 317 3/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,,,
1521105041133871105,1385083812,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521105041133871105,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,2022-05-02T12:31:17.000Z,,"Wordle 317 5/6

⬜⬜🟩⬜🟨
⬜🟨🟨🟨⬜
🟩⬜🟩🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",,,,
1521105036218142720,3047741956,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521105036218142720,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,2022-05-02T12:31:16.000Z,,"Wordle 317 2/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩

Starting the week with an eagle. Great starting word.",,,,
1521105029809451009,2602909916,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521105029809451009,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:31:14.000Z,,"Wordle 317 5/6

⬛⬛⬛⬛🟨
⬛⬛🟨⬛⬛
🟨⬛⬛⬛🟩
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩",,,,
1521105020846055424,83854360,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521105020846055424,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:31:12.000Z,"{'mentions': [{'start': 53, 'end': 68, 'username': 'VIPkid_Heather', 'id': '1057417337639522304'}]}","Wordle 317 6/6

🟨⬛⬛🟩⬛
🟩⬛⬛🟩🟨
🟩🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
⁦@VIPkid_Heather⁩ 

Meanwhile I totally thought I had this in 3. Nope. I had a ride on the struggle bus.",,,,
1521105020460142592,1286725736070623233,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521105020460142592,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:31:12.000Z,,"Wordle 317 3/6

⬛🟨⬛⬛🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",,,,
1521105018450972672,532610425,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521105018450972672,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-05-02T12:31:11.000Z,,"Needed that today.

Wordle 317 3/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,,,
1521105015074693120,2697278254,everyone,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",1521105015074693120,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,2022-05-02T12:31:11.000Z,,"Wordle 317 3/6

🟩⬜⬜🟨⬜
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩",,,,
1521105010351816704,483855114,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521105010351816704,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:31:09.000Z,,"Wordle 317 3/6 😎

⬜⬜🟨🟨🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",,,,
1521104997001408512,14258321,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521104997001408512,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:31:06.000Z,,"Wordle 317 5/6

⬛⬛⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,,,
1521104995160047618,43970066,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521104995160047618,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040666972', 'name': 'The New York Times'}}]",Twitter for iPhone,2022-05-02T12:31:06.000Z,"{'annotations': [{'start': 24, 'end': 30, 'probability': 0.6033, 'type': 'Organization', 'normalized_text': 'NYTIMES'}]}","Wordle 317 4/6, Monday, NYTIMES 

⬛⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

After three, I was down to two choices, and this time I chose the correct letter.",,,,
1521104979867897858,101729608,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521104979867897858,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:31:02.000Z,,"Wordle 317 4/6

🟨🟨⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,,,
1521104975031836674,2539274318,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521104975031836674,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:31:01.000Z,,"Wordle 317 4/6

🟨⬛⬛⬛⬛
⬛⬛⬛🟩🟨
🟩⬛⬛🟩⬛
🟩🟩🟩🟩🟩",,,,
1521104968060747776,904202872363118592,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521054649373138951,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-05-02T12:30:59.000Z,"{'mentions': [{'start': 0, 'end': 11, 'username': 'gus_agosto', 'id': '304668506'}, {'start': 67, 'end': 76, 'username': 'BibsyArt', 'id': '1092911371191234560'}]}","@gus_agosto Wordle unlimited.
5/6

⬛🟨⬛⬛⬛
⬛🟨⬛🟩⬛
⬛🟨⬛🟩⬛
🟩⬛⬛🟩🟩
🟩🟩🟩🟩🟩

 @BibsyArt helped but I GOT THE WORD",304668506,"[{'type': 'replied_to', 'id': '1521054649373138951'}]",,
1521104952931848193,36976428,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521104952931848193,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-05-02T12:30:56.000Z,,"Wordle 317 5/6

⬛🟨⬛⬛⬛
🟩⬛🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,,,
1521104952092942337,46495509,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521104952092942337,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:30:55.000Z,,"Wordle 317 4/6

🟩⬛⬛⬛⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,,,
1521104950134198272,23876941,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521104950134198272,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:30:55.000Z,,"Wordle 317 3/6

🟩⬜⬜⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,,,
1521104944102658049,874705972920561666,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521104944102658049,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-05-02T12:30:54.000Z,,"Wordle 317 2/6*

⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩",,,,
1521104942534168576,2364348638,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521104942534168576,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:30:53.000Z,,"Wordle 317 4/6

🟩⬜⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

:3",,,,
1521104940571463680,780909338869182464,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521104940571463680,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,2022-05-02T12:30:53.000Z,,"Wordle 317 3/6

🟩⬜⬜⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,,,
1521104937391955970,329571733,everyone,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",1521104937391955970,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:30:52.000Z,,"Wordle 317 3/6

🟨⬜⬜⬜⬜
🟩⬜🟩⬜🟨
🟩🟩🟩🟩🟩

I’ll take that 😄",,,,
1521104930299281409,1323272149759479810,everyone,in,False,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",1521104930299281409,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-05-02T12:30:50.000Z,"{'mentions': [{'start': 10, 'end': 23, 'username': 'MargaShinoda', 'id': '626274469'}, {'start': 33, 'end': 49, 'username': 'kentangdarimars', 'id': '1043728230602043392'}]}","Gmn kakak @MargaShinoda dan adek @kentangdarimars ? 🥰🥰

Wordle 317 4/6

⬜🟨⬜🟨⬜
🟨⬜⬜🟨⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩",,,,
1521104924666441730,2867600444,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521104924666441730,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:30:49.000Z,,"Wordle 317 5/6

⬜⬜⬜🟨🟨
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,,,
1521104918689599490,1045338051952676864,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521104918689599490,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPad,2022-05-02T12:30:48.000Z,,"Interesting progression.

Wordle 317 4/6

🟩⬜⬜⬜⬜
🟩🟩🟨⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,,,
1521104915707621381,2975062164,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521104915707621381,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:30:47.000Z,,"Wordle 317 6/6

⬜🟨⬜⬜⬜
⬜🟨🟨⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,,,
1521104910196084738,116989251,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1521104910196084738,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-05-02T12:30:46.000Z,"{'hashtags': [{'start': 29, 'end': 36, 'tag': 'Wordle'}, {'start': 37, 'end': 47, 'tag': 'Wordle317'}]}","Wordle 317 2/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩

#Wordle #Wordle317",,,,
1521104905980858368,925733244,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521104905980858368,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:30:45.000Z,,"Wordle 317 6/6

⬛⬛⬛🟨⬛
🟩⬛🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,,,
1521104903497818113,42499580,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521104903497818113,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-05-02T12:30:44.000Z,,"Wordle 317 4/6

🟨🟨⬜🟨⬜
🟨🟨⬜🟨⬜
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩",,,,
1521104900465520640,451429316,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521104900465520640,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:30:43.000Z,,"Wordle 317 6/6

⬛⬛⬛⬛⬛
⬛🟨⬛🟨⬛
⬛🟨⬛⬛🟩
⬛⬛🟩⬛🟩
⬛🟨🟩🟨🟩
🟩🟩🟩🟩🟩",,,,
1521104896904208385,73458460,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521104896904208385,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-05-02T12:30:42.000Z,,"Wordle 317 4/6*

🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,,,
