id,text,author_id,source,possibly_sensitive,context_annotations,lang,created_at,conversation_id,public_metrics,reply_settings,entities,in_reply_to_user_id,referenced_tweets,attachments,geo
1520424709170499585,"Wordle 315 4/6

⬜🟨🟨⬜⬜
⬜🟩⬜🟨⬜
🟩🟩⬜⬜🟨
🟩🟩🟩🟩🟩",562096396,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:53.000Z,1520424709170499585,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424701788667904,"Wordle 315 4/6

⬜⬜🟨⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜🟨
🟩🟩🟩🟩🟩",847888378272124931,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:51.000Z,1520424701788667904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424701700362241,"Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛🟨⬛🟨⬛
🟩🟨🟨⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩

그거구나",1488538126872109058,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ko,2022-04-30T15:27:51.000Z,1488910852929449987,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,,1488538126872109058,"[{'type': 'replied_to', 'id': '1520085193117212672'}]",,
1520424698856849410,"Wordle 315 5/6

🟨🟩⬜⬜⬜
⬜🟩🟨⬜⬜
⬜⬜⬜⬜⬜
⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩",364607166,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:50.000Z,1520424698856849410,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424690216493058,"Wordle 315 6/6 😖

⬜🟨🟨⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",217544159,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:48.000Z,1520424690216493058,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424681676804097,"Wordle 316 5/6

⬜⬜⬜⬜🟨
⬜🟨⬜⬜⬜
🟨⬜⬜⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",796016068342923264,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:46.000Z,1520424681676804097,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424676526534658,"Wordle 316 6/6

⬛⬛⬛⬛🟩
⬛⬛⬛⬛⬛
⬛⬛🟨🟨⬛
⬛🟩⬛⬛🟩
🟩🟨🟨⬛⬛
🟩🟩🟩🟩🟩",251922260,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:45.000Z,1520424676526534658,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424675473752065,"は？
Wordle 316 3/6

⬛🟨🟨⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",19854129,TweetDeck,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-04-30T15:27:45.000Z,1520424675473752065,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424671111380992,"Wordle 316 4/6
うへぇ…

🟩⬜🟨⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1441964669820801039,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-04-30T15:27:44.000Z,1520424671111380992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,,,,,
1520424662924070912,"Wordle 316 3/6

🟩⬛🟨⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩

https://t.co/V7TKMiMS5u",1384845194965647361,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:42.000Z,1520424662924070912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/V7TKMiMS5u', 'expanded_url': 'https://www.nytimes.com/games/wordle/index.html', 'display_url': 'nytimes.com/games/wordle/i…'}]}",,,,
1520424656762589185,"Wordle 315 6/6

🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",17296610,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:40.000Z,1520424656762589185,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424655231746048,"Wordle 316 3/6*

🟩⬛🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

2手目イケたかと思うだろ！ も〜",99269440,Twitter for iPad,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-04-30T15:27:40.000Z,1520424655231746048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424650907521025,"Wordle 315 5/6

🟨⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",565721520,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:39.000Z,1520424650907521025,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,,,
1520424649846411264,"Wordle 315 5/6

⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩",321154877,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:39.000Z,1520424649846411264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424647652950017,"Wordle 316 6/6

⬛⬛🟩⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩",106675697,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:38.000Z,1520424647652950017,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424641931911168,"Wordle 315 2/6

🟨🟨⬜🟩⬜
🟩🟩🟩🟩🟩",1240277241512071176,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:37.000Z,1520424641931911168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424640224829440,"ポケモンWordle 10/10

⬛⬛⬛⬜⬜  ⬛⬛🟨⬜⬜
⬛⬛⬛⬜⬜  🟨⬛⬛⬜⬜
⬛⬛⬛⬜⬜  ⬛🟨⬛⬜⬜
🟨⬛⬛⬜⬜  ⬛⬛⬛⬜⬜
⬛⬛🟨⬜⬜  🟩🟩🟩🟩🟩

https://t.co/CsUmZrJ1tz
 #ポケモンWordle",3064539644,Twitter for iPhone,False,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-04-30T15:27:37.000Z,1520424640224829440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 109, 'end': 120, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/CsUmZrJ1tz', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1520424639519887360,"Wordle 316 5/6

⬜⬜⬜🟨⬜
⬜⬜⬜⬜⬜
🟨⬜⬜⬜⬜
⬜🟨🟨🟨⬜
🟩🟩🟩🟩🟩
なんだこれ",3231909906,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-04-30T15:27:36.000Z,1482986586560430081,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,,3231909906,"[{'type': 'replied_to', 'id': '1520061412579897345'}]",,
1520424639306080259,"Probando por primera vez 
Wordle (ES)  #114 4/6

🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/pGoX2e9yde",1153408281286729728,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:36.000Z,1520424639306080259,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 74, 'end': 97, 'url': 'https://t.co/pGoX2e9yde', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520424638618259456,"Wordle 315 3/6

🟨🟨⬜🟩⬜
⬜🟨🟨🟩⬜
🟩🟩🟩🟩🟩Boom!!!!!!",30577834,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:36.000Z,1520424638618259456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424635849842688,"Wordle 316 6/6
⬛⬛⬛⬛🟩
🟨🟨⬛⬛🟩
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩
#Worldle #100 2/6 (100%)
🟩⬛⬛⬛⬛➡️
🟩🟩🟩🟩🟩🎉
https://t.co/zksnjck6qc",251231408,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:35.000Z,1520424635849842688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 51, 'end': 59, 'tag': 'Worldle'}], 'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/zksnjck6qc', 'expanded_url': 'https://worldle.teuteuf.fr', 'display_url': 'worldle.teuteuf.fr'}]}",,,,
1520424632452796417,"Wordle 316 6/6

⬜⬜🟩🟨⬜
⬜⬜🟨⬜⬜
⬜⬜⬜⬜⬜
⬜🟩🟩⬜⬜
⬜⬜🟩⬜🟩
🟩🟩🟩🟩🟩",178903799,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:35.000Z,1520424632452796417,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424632016203777,"ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛⬛🟨⬛⬜
🟩🟩🟩🟩🟩

https://t.co/8BwBcE0v43
 #ポケモンWordle",2397520382,Twitter for Android,False,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-04-30T15:27:35.000Z,1520424632016203777,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/8BwBcE0v43', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1520424631534071810,"Wordle 314 3/6

⬛⬛🟩⬛🟨
🟨🟨🟩🟨⬛
🟩🟩🟩🟩🟩",23498250,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:34.000Z,1520424631534071810,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424620176080896,"Wordle 316 4/6

⬛⬛🟩⬛⬛
⬛🟩⬛⬛⬛
⬛⬛🟨⬛⬛
🟩🟩🟩🟩🟩",5644612,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:32.000Z,1520424620176080896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424615570722816,"Wordle 316 5/6

🟨🟩⬜⬜⬜
⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩",1258474591,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:31.000Z,1520424615570722816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424606678630400,"Wordle 316 5/6

⬜⬜⬜⬜🟨
🟨🟩⬜🟩⬜
⬜⬜⬜⬜⬜
⬜🟩🟨⬜⬜
🟩🟩🟩🟩🟩",277478866,TweetDeck,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:29.000Z,1520424606678630400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424605734686720,"Wordle 316 3/6

⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩",135134047,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:28.000Z,1520424605734686720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424603138596864,"Wordle 315 6/6
Back to current streak. New max tomorrow? 

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1076666010852384768,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:28.000Z,1520424603138596864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,,,,,
1520424591994224641,"Wordle 315 3/6

🟩⬛🟨⬛⬛
🟩🟩⬛⬛🟨
🟩🟩🟩🟩🟩",988147804638928896,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:25.000Z,1520424591994224641,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424586600349696,"Wordle 316 5/6

⬛⬛⬛⬛🟩
⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩",1331520396,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:24.000Z,1520424586600349696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424586348679168,"Wordle (ES)  #114 3/6

🟩🟨🟨⬜🟨
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/LBQSte1ZBQ",16932726,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:24.000Z,1520424586348679168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/LBQSte1ZBQ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520424580577435649,"Wordle 315 4/6

⬜⬜⬜⬜🟨
🟨⬜🟨⬜⬜
🟩⬜⬜🟨🟨
🟩🟩🟩🟩🟩",1243544375088623619,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:22.000Z,1520424580577435649,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424576811171840,"Wordle 316 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟨
🟨🟩⬜⬜⬜
⬜⬜⬜🟨⬜
🟩🟩🟩🟩🟩",122382547,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:21.000Z,1520424576811171840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520424574093266944,"ポケモンWordle 4/10

⬛⬛🟨⬛⬛
🟨⬛⬛🟨⬛
🟨⬛🟨⬛⬜
🟩🟩🟩🟩🟩
 https://t.co/doM02LRbuC",3107110592,Tachyon.,False,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-04-30T15:27:21.000Z,1520424574093266944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/doM02LRbuC', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1520424571622416385,"ポケモンWordle 5/10

⬛🟨⬛⬛⬛
🟨⬛⬛⬛⬛
⬛⬛⬛🟩🟩
⬛⬛⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/X3iDl6Lsfp
 #ポケモンWordle",790214131991183360,Twitter for iPhone,False,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-04-30T15:27:20.000Z,1520424571622416385,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/X3iDl6Lsfp', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1520424568871129088,"Wordle (ES)  #114 X/6

⬜⬜🟨⬜⬜
⬜🟨⬜⬜🟨
🟨⬜⬜🟨⬜
🟨🟨⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩⬜🟨🟩
 https://t.co/zQhjPM5hVA",1501882246260793347,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T15:27:19.000Z,1520424568871129088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/zQhjPM5hVA', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520424564777537540,"Wordle Científico #48 3/6

⬜⬜⬜⬜🟨⬜
⬜🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/txywfqNo39",425339389,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-04-30T15:27:19.000Z,1520424564777537540,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/txywfqNo39', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
