id,created_at,reply_settings,conversation_id,possibly_sensitive,text,entities,source,public_metrics,context_annotations,author_id,lang,geo,referenced_tweets,in_reply_to_user_id,attachments
1521727849987727360,2022-05-04T05:46:06.000Z,everyone,1504698912732594196,False,"@ppucedac @Rusty76936632 @bertoconve @mercheiglesiasc @Pancho_Badajoz @PabloRaso1 @Santihumor @cmartinizkierdo @pukyjc @williemjose @juanito_aragor Buenos días 

Wordle (ES)  #118 5/6

🟨🟨⬜⬜⬜
🟨🟨⬜⬜⬜
⬜🟩🟨⬜🟩
⬜🟩🟨🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/91hWJ1rMDs","{'mentions': [{'start': 0, 'end': 9, 'username': 'ppucedac', 'id': '263597822'}, {'start': 10, 'end': 24, 'username': 'Rusty76936632', 'id': '1164095506357936128'}, {'start': 25, 'end': 36, 'username': 'bertoconve', 'id': '741186522561556480'}, {'start': 37, 'end': 53, 'username': 'mercheiglesiasc', 'id': '260686206'}, {'start': 54, 'end': 69, 'username': 'Pancho_Badajoz', 'id': '163801624'}, {'start': 70, 'end': 81, 'username': 'PabloRaso1', 'id': '559072218'}, {'start': 82, 'end': 93, 'username': 'Santihumor', 'id': '132365110'}, {'start': 94, 'end': 110, 'username': 'cmartinizkierdo', 'id': '368185661'}, {'start': 111, 'end': 118, 'username': 'pukyjc', 'id': '387881156'}, {'start': 119, 'end': 131, 'username': 'williemjose', 'id': '1706947710'}, {'start': 132, 'end': 147, 'username': 'juanito_aragor', 'id': '253241290'}], 'urls': [{'start': 216, 'end': 239, 'url': 'https://t.co/91hWJ1rMDs', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",166920924,es,,"[{'type': 'replied_to', 'id': '1521718994738237440'}]",263597822,
1521727849501102080,2022-05-04T05:46:06.000Z,everyone,1521727849501102080,False,"Wordle 319 4/6

⬛🟨🟨⬛⬛
🟨🟨⬛⬛🟩
🟨🟩⬛⬛⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",122094969,en,,,,
1521727848352030721,2022-05-04T05:46:06.000Z,everyone,1521727848352030721,False,"Aquests #WordleCAT 124 X/6 que tenen tantes possibilitats m'enfurismen! 😤😅 És el primer que no resolc amb èxit. En tot cas: premi a la nova fita. Qui no es consola és perquè no vol! 

🟨⬜⬜🟨🟩
⬜🟨🟨⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩

https://t.co/SN32H9lpWm","{'urls': [{'start': 221, 'end': 244, 'url': 'https://t.co/SN32H9lpWm', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520479054184468480/yryaukBy?format=png&name=orig', 'width': 400, 'height': 400}, {'url': 'https://pbs.twimg.com/news_img/1520479054184468480/yryaukBy?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'WordleCAT - Un mot diari', 'description': 'Endevina el mot amagat en 6 intents. Cada dia hi ha un nou mot per endevinar.', 'unwound_url': 'https://wordle.gelozp.com/'}], 'hashtags': [{'start': 8, 'end': 18, 'tag': 'WordleCAT'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2604388948,ca,{'place_id': '36df72c5b68fe386'},,,
1521727847664013313,2022-05-04T05:46:05.000Z,everyone,1521727847664013313,False,"これだったか。

Wordle 319 5/6

⬜⬜⬜⬜🟨
⬜⬜🟨⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,Tweetbot for iΟS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",123722268,ja,,,,
1521727841653637120,2022-05-04T05:46:04.000Z,everyone,1521727841653637120,False,"Wordle (ES)  #118 6/6

⬜⬜⬜🟨🟨
⬜🟨🟨⬜🟨
⬜🟨🟨⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/l9F18pg2YV","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/l9F18pg2YV', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",93018375,en,,,,
1521727841485963264,2022-05-04T05:46:04.000Z,everyone,1521727841485963264,False,"Wordle 319 3/6

🟩⬛🟨🟨⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",406490386,en,,,,
1521727833336434688,2022-05-04T05:46:02.000Z,everyone,1521727833336434688,False,"Wordle (ES)  #118 5/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/6R2AG5R0VK","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/6R2AG5R0VK', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",162669401,en,,,,
1521727833030148098,2022-05-04T05:46:02.000Z,everyone,1521727833030148098,False,"Wordle 319 3/6

⬛🟨⬛🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",64834173,en,,,,
1521727832820523008,2022-05-04T05:46:02.000Z,everyone,1521727832820523008,False,"Wordle (ES)  #118 4/6

⬜🟩🟨⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/T0dBHl1QwT","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/T0dBHl1QwT', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",874007995012845572,en,,,,
1521727827686477827,2022-05-04T05:46:01.000Z,everyone,1521727827686477827,False,"Wordle 318 3/6

🟨⬛⬛🟨⬛
⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1479484799693721603,en,,,,
1521727811794391041,2022-05-04T05:45:57.000Z,everyone,1521727811794391041,False,"Wordle 319 4/6

⬜⬜⬜🟨🟨
⬜🟩⬜⬜🟩
⬜🟨⬜⬜🟨
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",247850052,en,,,,
1521727799773573120,2022-05-04T05:45:54.000Z,everyone,1521727799773573120,False,"Wordle 319 5/6

⬜⬜🟩⬜⬜
⬜🟨🟩🟨⬜
⬜🟩🟩🟨⬜
⬜🟩🟩🟨🟨
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",380578105,en,,,,
1521727799039569921,2022-05-04T05:45:54.000Z,everyone,1521727799039569921,True,"Wordle (ES)  #118 4/6 🩸 

⬜⬜🟨⬜🟩
🟨🟩⬜🟨🟩
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/oRP1mTEJ1H","{'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/oRP1mTEJ1H', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",561486428,en,,,,
1521727794132172802,2022-05-04T05:45:53.000Z,everyone,1521727794132172802,False,"Wordle (ES)  #118 4/6

⬜🟩🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/TAbWsiC821","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/TAbWsiC821', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",270486248,en,,,,
1521727792802676737,2022-05-04T05:45:52.000Z,everyone,1521727792802676737,False,"Yu-Gi-Oh! Wordle - https://t.co/OYluG6h7zs 123 5/6

⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛⬛⬛🟨🟩
⬛⬛⬛🟨🟨
🟩🟩🟩🟩🟩","{'urls': [{'start': 19, 'end': 42, 'url': 'https://t.co/OYluG6h7zs', 'expanded_url': 'https://ygo-wordle.vercel.app', 'display_url': 'ygo-wordle.vercel.app'}]}",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '1108732957936644096', 'name': 'YU-GI-OH!'}}]",1189616523465412609,en,,,,
1521727786032975872,2022-05-04T05:45:51.000Z,everyone,1521727786032975872,False,"Wordle (ES)  #118 4/6

🟩⬜⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/c5rXeG8i8q","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/c5rXeG8i8q', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",620348824,en,,,,
1521727762523992066,2022-05-04T05:45:45.000Z,everyone,1521727762523992066,False,"Wordle (ES)  #118 5/6

🟨⬜🟨🟨⬜
🟩🟩⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/KMA5OHUIdn @marco_roji @mroji1973 @jjromero70  esta constando eh…","{'mentions': [{'start': 78, 'end': 89, 'username': 'marco_roji', 'id': '1278817659963035650'}, {'start': 90, 'end': 100, 'username': 'mroji1973', 'id': '632986242'}, {'start': 101, 'end': 112, 'username': 'jjromero70', 'id': '2442630999'}], 'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/KMA5OHUIdn', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",300526623,es,,,,
1521727761186009091,2022-05-04T05:45:45.000Z,everyone,1521727761186009091,False,"Wordle 319 2/6

⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩

LMFAOO wtf",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",243933836,en,,,,
1521727750117404672,2022-05-04T05:45:42.000Z,everyone,1521727750117404672,False,"Wordle 319 3/6

⬜⬜⬜⬜🟨
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩

簡単な日だった",,feather for iOS  ,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",96114968,ja,,,,
1521727743792226306,2022-05-04T05:45:41.000Z,everyone,1521727743792226306,False,"Wordle (ES)  #118 3/6

⬜🟩🟨⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/HOhIIsKbWo","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/HOhIIsKbWo', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",744458266420346880,en,{'place_id': 'e49b7002ff849a49'},,,
1521727740818472962,2022-05-04T05:45:40.000Z,everyone,1521727740818472962,False,"Wordle (ES)  #118 4/6

🟩🟨⬜⬜⬜
🟩🟩⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/MUK9ej7HwQ","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/MUK9ej7HwQ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPad,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",273601566,en,,,,
1521727736624078848,2022-05-04T05:45:39.000Z,everyone,1521727736624078848,False,"Wordle (ES)  #118 5/6

⬜🟨🟨🟨⬜
⬜⬜⬜⬜🟩
⬜🟩⬜🟨🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/olMJvTgtvP","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/olMJvTgtvP', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1486823665488568327,en,,,,
1521727734258483200,2022-05-04T05:45:38.000Z,everyone,1521727734258483200,False,"Wordle (ES)  #118 4/6

⬜🟩⬜⬜🟩
⬜⬜⬜🟨⬜
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/I1ZwWzwqCx

Empece fatal y me he quedado a las puertas!

#Worldle #103 X/6 (97%)
🟩🟩🟩🟩⬜↖️
🟩🟩🟩🟩⬜↖️
🟩🟩🟩🟩🟨⬅️
🟩🟩🟩🟩🟨↖️
🟩🟩🟩🟩🟨⬅️
🟩🟩🟩🟩🟨↖️
https://t.co/rDDUiwd6Bi","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/I1ZwWzwqCx', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}, {'start': 190, 'end': 213, 'url': 'https://t.co/rDDUiwd6Bi', 'expanded_url': 'https://worldle.teuteuf.fr', 'display_url': 'worldle.teuteuf.fr'}], 'hashtags': [{'start': 118, 'end': 126, 'tag': 'Worldle'}]}",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",209505720,es,,,,
1521727731209318400,2022-05-04T05:45:38.000Z,everyone,1521727731209318400,False,"Wordle 319 3/6

🟩🟨⬛⬛⬛
🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩 https://t.co/TYyddpNF3G","{'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/TYyddpNF3G', 'expanded_url': 'https://twitter.com/StarkMaximum/status/1521727731209318400/photo/1', 'display_url': 'pic.twitter.com/TYyddpNF3G', 'media_key': '16_1521727717326086144'}]}",TweetDeck Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",125743328,en,,,,{'media_keys': ['16_1521727717326086144']}
1521727716151619584,2022-05-04T05:45:34.000Z,everyone,1521727716151619584,False,"Wordle 319 3/6

🟨🟨⬜🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2905935662,en,,,,
1521727712024723457,2022-05-04T05:45:33.000Z,everyone,1521727712024723457,False,"Wordle 319 4/6

🟨⬜⬜🟩⬜
⬜⬜🟩🟩⬜
⬜⬜🟩🟩🟨
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",859709795799937028,en,,,,
1521727707452776449,2022-05-04T05:45:32.000Z,everyone,1521727707452776449,False,"Wordle (ES)  #118 4/6
⬜🟨⬜⬜🟩
⬜⬜🟨🟨🟩
🟩⬜⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/QzDLwbTcUU","{'urls': [{'start': 47, 'end': 70, 'url': 'https://t.co/QzDLwbTcUU', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",705822595422224384,en,,,,
1521727703627444224,2022-05-04T05:45:31.000Z,everyone,1521727703627444224,False,"Wordle Tildes #65 6/6

⬜⬜🟨⬜🟨⬜⬜
⬜⬜⬜🟩⬜⬜⬜
⬜⬜⬜🟩🟨⬜🟨
🟨🟨⬜🟩⬜⬜⬜
⬜🟨⬜⬜🟨🟩🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/slFyyzMeGc","{'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/slFyyzMeGc', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",225580728,en,,,,
1521727703350939648,2022-05-04T05:45:31.000Z,everyone,1521727703350939648,False,"Wordle 319 5/6

⬛🟨🟨🟨⬛
⬛🟨🟩🟨⬛
🟨⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1445008955936108553,en,,,,
1521727699626123265,2022-05-04T05:45:30.000Z,everyone,1521727699626123265,False,"Wordle (ES)  #118 4/6

🟨⬜🟨🟨⬜
🟩🟩⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/Nu1768WkBk","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/Nu1768WkBk', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",363780925,en,,,,
1521727694748241920,2022-05-04T05:45:29.000Z,everyone,1521727694748241920,False,"Wordle 319 4/6

⬛⬛⬛🟩⬛
⬛⬛🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩 https://t.co/FOtdC82PKi","{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/FOtdC82PKi', 'expanded_url': 'https://twitter.com/komradequesti0n/status/1521727694748241920/video/1', 'display_url': 'pic.twitter.com/FOtdC82PKi', 'media_key': '7_1521727673910890497'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1390874702877503492,en,,,,{'media_keys': ['7_1521727673910890497']}
1521727683553546240,2022-05-04T05:45:26.000Z,everyone,1521727683553546240,False,"Wordle 319 2/6

🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",732008352889327618,en,,,,
1521727680831496193,2022-05-04T05:45:26.000Z,everyone,1521727680831496193,False,"Wordle 319 4/6

🟨⬜⬜🟩⬜
⬜⬜🟩🟩🟨
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",169876933,en,,,,
1521727676221960192,2022-05-04T05:45:25.000Z,everyone,1521727676221960192,False,"Wordle (ES)  #118 5/6

⬜⬜🟨🟩⬜
⬜⬜⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/RazjlYsyog","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/RazjlYsyog', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1013092898299174913,en,,,,
