id,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,entities,conversation_id,reply_settings,author_id,referenced_tweets,in_reply_to_user_id,attachments,geo
1521875334257254400,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ko,2022-05-04T15:32:09.000Z,"Wordle 320 4/6

⬛🟨⬛⬛⬛
🟩🟩🟨⬛🟨
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩

흠",Twitter for Android,,1521875334257254400,everyone,1358761215040757760,,,,
1521875332479221760,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",und,2022-05-04T15:32:08.000Z,"#Wordle 320 6/6

⬛🟨⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/VBYnzNrPvb",Twitter for Android,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/VBYnzNrPvb', 'expanded_url': 'https://www.nytimes.com/games/wordle/', 'display_url': 'nytimes.com/games/wordle/'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",1521875332479221760,everyone,164675390,,,,
1521875329438019584,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:32:08.000Z,"Oh no back on my wordle adjacent shit
#Heardle #68

🔊🟩⬜️⬜️⬜️⬜️⬜️

https://t.co/u2wTmG9f69",Twitter for Android,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/u2wTmG9f69', 'expanded_url': 'https://www.heardle.app', 'display_url': 'heardle.app'}], 'hashtags': [{'start': 38, 'end': 46, 'tag': 'Heardle'}]}",1521875329438019584,everyone,1388192736,,,,{'place_id': 'ab2f2fac83aa388d'}
1521875327169052672,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,2022-05-04T15:32:07.000Z,"Wordle 319 2/6

🟩⬛️⬛️🟨⬛️
🟩🟩🟩🟩🟩 

COVID BRAIN FOG EAT MY SHORTS",Twitter for iPhone,,1521875327169052672,everyone,918082298,,,,
1521875325734375424,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:32:07.000Z,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521875325734375424,everyone,1260269239275008000,,,,
1521875325411823616,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:32:07.000Z,"Wordle 320 5/6

⬜🟩🟨⬜🟨
⬜⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",TweetDeck,,1521875325411823616,everyone,1467815108,,,,
1521875325130403840,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:32:07.000Z,"Wordle 320 X/6

⬜⬜🟨🟩⬜
⬜🟩⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
⬜🟩🟩🟩🟩",Twitter for Android,,1521875325130403840,everyone,132969879,,,,
1521875324350472192,False,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:32:07.000Z,"RT @Louisabacio: When it all comes together…

Wordle 319 4/6

⬜🟨⬜🟨⬜
🟩🟨⬜⬜⬜
🟩⬜🟩🟨⬜
🟩🟩🟩🟩🟩",Twitter,"{'mentions': [{'start': 3, 'end': 15, 'username': 'Louisabacio', 'id': '41141547'}]}",1521875324350472192,everyone,1359696399672172547,"[{'type': 'retweeted', 'id': '1521865396197896194'}]",,,
1521875321582407680,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T15:32:06.000Z,"Wordle 320 4/6

⬛⬛🟩🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩
2回目で当てたかったな",Twitter for iPhone,,1521875321582407680,everyone,984301655796535296,,,,
1521875321305272320,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:32:06.000Z,"Wordle 319 3/6

🟨⬜⬜🟩⬜
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,,1521875321305272320,everyone,387773061,,,,
1521875321288818689,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-04T15:32:06.000Z,"ポケモンWordle 4/10

⬛⬛⬛🟩⬛
🟨⬛⬛🟩⬛
⬛⬛⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/4XmfbDNW6t
 #ポケモンWordle",Twitter Web App,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/4XmfbDNW6t', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",1521875321288818689,everyone,1318460478893428741,,,,
1521875311553511431,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:32:04.000Z,"Wordle 320 5/6

⬜⬜⬜🟩⬜
⬜⬜⬜⬜🟨
⬜🟨🟨⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter Web App,,1521875311553511431,everyone,258202429,,,,
1521875306201911296,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-04T15:32:02.000Z,"ポケモンWordle 5/10

🟨⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/3Kp2WLf8US
 #ポケモンWordle",Twitter for iPhone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/3Kp2WLf8US', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",1521875306201911296,everyone,4332054258,,,,
1521875305694056449,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:32:02.000Z,"Wordle 320 6/6

⬛⬛⬛🟩⬛
⬛⬛🟨🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521875305694056449,everyone,17929035,,,,
1521875304238972928,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:32:02.000Z,"Wordle 320 4/6

⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521875304238972928,everyone,66610487,,,,
1521875303596843011,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:32:02.000Z,"Wordle 320 6/6

⬜🟨⬜⬜⬜
⬜🟩🟨⬜⬜
⬜⬜⬜⬜🟨
⬜🟨⬜⬜⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521875303596843011,everyone,2926890067,,,,
1521875300531019776,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:32:01.000Z,"Wordle (ES)  #118 4/6

⬜⬜⬜⬜🟩
⬜⬜⬜🟩🟩
⬜⬜🟨🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/RIGqHlQpFq",Twitter for Android,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/RIGqHlQpFq', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521875300531019776,everyone,1259390176498978816,,,,
1521875292780130306,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T15:31:59.000Z,"なんでこんな単語に最後までかかるんだか。
Wordle 319 6/6

⬜🟨🟨⬜⬜
⬜⬜⬜🟨⬜
⬜⬜🟩🟨⬜
⬜⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter Web App,,1521875292780130306,everyone,96923885,,,,
1521875289592287232,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",tr,2022-05-04T15:31:58.000Z,"Wordle Türkçe 319 5/6

⬛⬛🟨🟨⬛
🟩🟨⬛⬛⬛
🟩⬛⬛🟨⬛
🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩

https://t.co/6KBBwEdsQp",Twitter for iPhone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/6KBBwEdsQp', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",1521875289592287232,everyone,784313661573640192,,,,
1521875286140366850,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",de,2022-05-04T15:31:57.000Z,"Wördl 319 6/6 🔥8

🟨⬛⬛⬛🟩
⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛
⬛🟩⬛⬛🟩
⬛⬛🟨🟨🟩
🟩🟩🟩🟩🟩

https://t.co/xA7K1MJJlt",Twitter for Android,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/xA7K1MJJlt', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",1521875286140366850,everyone,119110448,,,,
1521875285775630337,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:31:57.000Z,"Wordle 320 4/6

⬛🟨⬛⬛🟨
⬛🟩⬛🟨⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521875285775630337,everyone,760236870957568000,,,,
1521875278544646145,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-04T15:31:56.000Z,"ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛
🟨⬛🟨⬛⬛
⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/264sK1gzJU
 #ポケモンWordle",Twitter for iPhone,"{'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/264sK1gzJU', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",1521875278544646145,everyone,115024576,,,,
1521875278179360770,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:31:56.000Z,"Wordle 319 3/6*

🟨⬛🟨⬛⬛
🟩🟨⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521875278179360770,everyone,241173728,,,,
1521875274907930624,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:31:55.000Z,"Wordle (ES)  #118 6/6

⬜🟨🟨⬜🟨
⬜🟩⬜🟨🟨
🟨🟩⬜⬜🟩
⬜🟩🟨⬜🟩
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/6kj5knNoYD",Twitter for iPhone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/6kj5knNoYD', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521875274907930624,everyone,997906799398400000,,,,
1521875274149040136,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:31:55.000Z,"Wordle 320 5/6

🟩🟩⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter Web App,,1521875274149040136,everyone,1077068787264802816,,,,
1521875266032877569,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:31:53.000Z,"Wordle (ES)  #118 5/6

🟨⬜🟨🟨⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/kCzzhkl0sD",Twitter for iPhone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/kCzzhkl0sD', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521875266032877569,everyone,940702688462983174,,,,
1521875264623554562,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:31:52.000Z,"Wordle 319 3/6

⬛⬛🟩⬛⬛
⬛⬛🟩🟨🟨
🟩🟩🟩🟩🟩

i keep forgetting to do it ffs 🙃 
#wordle319 #dailywordle",Twitter for iPhone,"{'hashtags': [{'start': 69, 'end': 79, 'tag': 'wordle319'}, {'start': 80, 'end': 92, 'tag': 'dailywordle'}]}",1521875264623554562,everyone,1360367462966054918,,,,
1521875262152921092,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T15:31:52.000Z,"Wordle 320 3/6

⬛⬛🟨⬛🟨
🟩⬛⬛🟩🟩
🟩🟩🟩🟩🟩

適当にしてはよう3手目で当たったな",Twitter Web App,,1521875262152921092,everyone,1145924288374956034,,,,
1521875262123560960,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T15:31:52.000Z,"Wordle 320 3/6
まさか、これで当たるとは、、、
⬛⬛⬛🟨⬛
🟨🟨⬛⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,,1521875262123560960,everyone,886786612427751424,,,,
1521875260118749185,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:31:51.000Z,"All aboard lol
Wordle 319 4/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟨🟨🟨
🟩🟩🟩🟩🟩",Twitter for Android,,1521875260118749185,everyone,22660576,,,,
1521875257899950080,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:31:51.000Z,"Wordle 320 6/6

⬜🟩⬜⬜🟨
⬜🟩🟨⬜🟨
⬜⬜⬜🟩🟩
⬜⬜⬜⬜🟨
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521875257899950080,everyone,1002297743308505089,,,,
1521875257132564481,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:31:51.000Z,"Wordle 319 5/6

🟩⬛⬛⬛⬛
🟩🟨⬛⬛⬛
🟩🟩🟨🟨⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter Web App,,1521875257132564481,everyone,977383738983305216,,,,
1521875256251617280,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T15:31:50.000Z,"日本語のWordle（ローマ字）
#112
4/6
https://t.co/rwKd9t82uG
🟥 ⬜ 🟥 🟥 ⬜
🟩 🟥 🟥 ⬜ 🟥
🟩 ⬜ ⬜ 🟩 🟩
🟩 🟩 🟩 🟩 🟩",Twitter for iPhone,"{'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/rwKd9t82uG', 'expanded_url': 'https://wordle-jp.netlify.app/', 'display_url': 'wordle-jp.netlify.app'}]}",1521875256251617280,everyone,1500389469848961024,,,,
1521875254221623297,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:31:50.000Z,"@ilonapet Wordle 319 3/6

⬜🟩⬜⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 9, 'username': 'ilonapet', 'id': '20295587'}]}",1521278207709925384,everyone,1072727649976377344,"[{'type': 'replied_to', 'id': '1521869918848790528'}]",20295587,,
1521875249994027008,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ko,2022-05-04T15:31:49.000Z,"Wordle 320 6/6

🟨⬛⬛⬛🟨
⬛🟩🟨⬛🟨
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩

개열받는다",Twitter for iPhone,,1521875249994027008,everyone,443538538,,,,
1521875249691873281,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:31:49.000Z,"So so easy 

Wordle 319 2/6

🟨⬛🟩⬛🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521875249691873281,everyone,1257800903056338949,,,,
1521875246634049536,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:31:48.000Z,"Wordle 320 5/6

⬛🟩🟨⬛🟨
⬛⬛⬛🟩⬛
🟩🟩⬛🟩🟩
🟨🟩⬛⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521875246634049536,everyone,830395287852027904,,,,
