id,conversation_id,reply_settings,lang,entities,possibly_sensitive,source,public_metrics,text,context_annotations,author_id,created_at,referenced_tweets,in_reply_to_user_id,attachments,geo
1521732867050647552,1521732867050647552,everyone,en,,False,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 319 4/6

⬛⬛🟩⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",26569679,2022-05-04T06:06:02.000Z,,,,
1521732856581664768,1521732856581664768,everyone,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/aqLBN2A9r4', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",False,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #118 6/6

🟩⬜⬜🟨⬜
🟩🟨⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/aqLBN2A9r4","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",893776298958573568,2022-05-04T06:06:00.000Z,,,,
1521732847534493697,1521732847534493697,everyone,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/Ap6i9Yy0Ya', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",False,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #118 X/6

⬜⬜🟨⬜⬜
⬜🟩🟨⬜⬜
⬜⬜🟨⬜⬜
🟨🟨⬜⬜⬜
⬜🟩🟨⬜⬜
⬜🟩⬜⬜⬜
 https://t.co/Ap6i9Yy0Ya","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",932644832476127232,2022-05-04T06:05:57.000Z,,,,
1521732844640518144,1521732844640518144,everyone,und,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",False,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","#Wordle 319 3/6

⬛⬛⬛⬛🟨
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",712026182,2022-05-04T06:05:57.000Z,,,,
1521732841784360960,1521612456757497857,everyone,fr,"{'urls': [{'start': 85, 'end': 108, 'url': 'https://t.co/PTITgYe6Pb', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'NarcissusCapM', 'id': '611788548'}, {'start': 15, 'end': 24, 'username': 'WordleFR', 'id': '1480029602105995267'}, {'start': 33, 'end': 42, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",False,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@NarcissusCapM @WordleFR Le Mot (@WordleFR) #115 5/6

⬛🟩⬛⬛⬛
🟨⬛⬛⬛⬛
⬛🟩🟩⬛🟩
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/PTITgYe6Pb

Oklm","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1443184009618526209,2022-05-04T06:05:56.000Z,"[{'type': 'replied_to', 'id': '1521612456757497857'}]",611788548,,
1521732832758059008,1479690934522634242,everyone,en,,False,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 319 2/6*

⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3281314458,2022-05-04T06:05:54.000Z,"[{'type': 'replied_to', 'id': '1521341783267069953'}]",3281314458,,
1521732823446704129,1521732823446704129,everyone,en,,False,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 319 3/6

🟨⬜⬜🟩⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3118932470,2022-05-04T06:05:52.000Z,,,,
1521732822087700480,1521732822087700480,everyone,en,,False,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 319 4/6

🟨⬛⬛🟩⬛
⬛⬛🟩🟩🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",24530697,2022-05-04T06:05:51.000Z,,,,
1521732816459165696,1521732816459165696,everyone,ja,"{'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/8CnLzuBWOC', 'expanded_url': 'https://wordle-jp.netlify.app/', 'display_url': 'wordle-jp.netlify.app'}]}",False,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","日本語のWordle（ローマ字）
#112
3/6
https://t.co/8CnLzuBWOC
⬜ ⬜ 🟥 ⬜ ⬜
⬜ 🟩 🟥 ⬜ ⬜
🟩 🟩 🟩 🟩 🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1519580748139098112,2022-05-04T06:05:50.000Z,,,,
1521732815343079426,1521732815343079426,everyone,en,,False,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 319 4/6

⬛⬛🟩⬛⬛
⬛⬛⬛⬛⬛
⬛🟩🟩🟨🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",977694338808406017,2022-05-04T06:05:50.000Z,,,,
1521732808183631874,1521732808183631874,everyone,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/BWjS9otbCA', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",False,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #118 4/6

⬜⬜🟨🟩⬜
⬜🟩⬜🟩🟩
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/BWjS9otbCA","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",267211630,2022-05-04T06:05:48.000Z,,,,
1521732808175202304,1521732808175202304,everyone,en,,False,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 2/6

⬛🟩⬛🟩🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1381370043234185220,2022-05-04T06:05:48.000Z,,,,
1521732804131930113,1521732804131930113,everyone,und,"{'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/4ux5mq4PlD', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleCAT'}]}",False,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#WordleCAT 124 3/6

⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/4ux5mq4PlD",,1336382753403768834,2022-05-04T06:05:47.000Z,,,,
1521732799400665090,1521732799400665090,everyone,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/VqKBtNowH3', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",False,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #118 4/6

⬜⬜🟨🟨🟩
🟩🟩⬜⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/VqKBtNowH3","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",555508134,2022-05-04T06:05:46.000Z,,,,
1521732796624121856,1521732796624121856,everyone,en,,False,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 2/6

🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1227320170487701505,2022-05-04T06:05:45.000Z,,,,
1521732796045213696,1521732796045213696,everyone,en,,False,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

🟨⬜⬜🟩⬜
⬜🟨🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",20912267,2022-05-04T06:05:45.000Z,,,,
1521732785152659456,1521732785152659456,everyone,und,"{'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/3jE1v0Kn5m', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleCAT'}]}",False,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#WordleCAT 124 6/6

🟨⬜⬜⬜⬜
⬜🟨🟨⬜🟩
⬜⬜🟨🟨🟩
⬜⬜🟨🟨🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/3jE1v0Kn5m",,108864240,2022-05-04T06:05:43.000Z,,,,
1521732780236886016,1521732780236886016,everyone,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/lSyzFOO1Z3', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",False,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #118 4/6

🟨🟩⬜⬜🟩
⬜🟩🟨🟨🟩
⬜🟩🟩🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/lSyzFOO1Z3","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",245439022,2022-05-04T06:05:41.000Z,,,,
1521732777619914752,1521732777619914752,everyone,en,,False,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

⬜⬜🟩⬜⬜
⬜⬜⬜⬜⬜
🟩⬜🟨🟨⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",594345874,2022-05-04T06:05:41.000Z,,,,
1521732774163480576,1521732774163480576,everyone,en,,False,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 2/6

⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",21384391,2022-05-04T06:05:40.000Z,,,,
1521732773031067648,1521731288809541632,everyone,fr,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/ifLVf6959X', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",False,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Le Mot (@WordleFR) #115 💀/6

⬛⬛🟨🟨⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩⬛⬛⬛

https://t.co/ifLVf6959X","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",148494937,2022-05-04T06:05:40.000Z,"[{'type': 'replied_to', 'id': '1521732444436799488'}]",148494937,,
1521732770095157250,1521732770095157250,everyone,en,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/1XY95qobyB', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",False,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #118 3/6

🟨⬜🟨🟨⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/1XY95qobyB","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1365007775210864648,2022-05-04T06:05:39.000Z,,,,
1521732769042337797,1521732769042337797,everyone,en,,False,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

🟨⬛⬛🟩⬛
⬛⬛🟩🟩🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",252626474,2022-05-04T06:05:39.000Z,,,,
1521732768098668544,1521732768098668544,everyone,en,,False,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

🟩⬜🟩⬜⬜
🟨⬜🟨⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",883384930381832192,2022-05-04T06:05:38.000Z,,,,
1521732758711713793,1521732758711713793,everyone,en,,False,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

⬛🟩⬛🟨⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

6 streak 🔥","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1476482954490789889,2022-05-04T06:05:36.000Z,,,,
1521732755989487616,1521732755989487616,everyone,en,"{'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/dABljpbPHx', 'expanded_url': 'https://twitter.com/deepfriedlard/status/1521369984223514624', 'display_url': 'twitter.com/deepfriedlard/…'}]}",False,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

⬛⬛⬛🟨⬛
🟨⬛🟩⬛⬛
🟩🟩🟩🟩🟩 https://t.co/dABljpbPHx","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",55958403,2022-05-04T06:05:36.000Z,"[{'type': 'quoted', 'id': '1521369984223514624'}]",,,
1521732751933779968,1521732751933779968,everyone,en,,False,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

⬜⬜🟨⬜🟨
⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",48405129,2022-05-04T06:05:35.000Z,,,,
1521732741125054465,1521732741125054465,everyone,en,"{'hashtags': [{'start': 9, 'end': 16, 'tag': 'wordle'}]}",False,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Woop! 👊🏼 #wordle 

Wordle 319 2/6

🟩⬜🟨🟨⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",333986108,2022-05-04T06:05:32.000Z,,,,
1521732738738499584,1521732738738499584,everyone,en,,False,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 2/6

⬜⬜🟩⬜🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",375683517,2022-05-04T06:05:31.000Z,,,,
1521732720031846400,1521732720031846400,everyone,en,,False,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6*

⬜⬜⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",705281586,2022-05-04T06:05:27.000Z,,,,
