id,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,conversation_id,reply_settings,entities,author_id,attachments,referenced_tweets,in_reply_to_user_id,geo
1520794406521036802,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:56.000Z,"Wordle 316 6/6

⬜🟨⬜⬜⬜
⬜⬜🟨⬜⬜
⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1520794406521036802,everyone,,509613642,,,,
1520794397935214593,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:54.000Z,"lmao I'm out here guessing movie titles and spanish words before common english words

Wordle 316 6/6

⬛🟨⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟩⬛⬛⬛
⬛🟩🟩🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520794397935214593,everyone,,2924774738,,,,
1520794396525924352,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:53.000Z,"*Phew* that one hurt my brain. 

Wordle 316 5/6

🟨⬛🟨⬛⬛
⬛🟩⬛⬛🟨
🟨🟩🟨⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,1520794396525924352,everyone,,29384802,,,,
1520794392528711680,False,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 9, 'quote_count': 0}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070721098684100608', 'name': 'Karyn Bryant', 'description': 'American actress, writer, and television personality'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1070721098684100608', 'name': 'Karyn Bryant', 'description': 'American actress, writer, and television personality'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:52.000Z,"Whatever 🤓
#wordle #wordnerd
Wordle 316 4/6*

🟨🟨⬜⬜⬜
⬜⬜🟨🟨🟨
🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,1520794392528711680,everyone,"{'hashtags': [{'start': 11, 'end': 18, 'tag': 'wordle'}, {'start': 19, 'end': 28, 'tag': 'wordnerd'}]}",79517227,,,,
1520794384513523713,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:50.000Z,"Boom! Wordle 316 6/6

⬜🟩🟩⬜⬜
🟩⬜⬜🟨🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,1520794384513523713,everyone,,825051245002051584,,,,
1520794379987955712,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:49.000Z,"Wordle 316 5/6

🟨⬛⬛⬛⬛
⬛🟩⬛🟨⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟨🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,1520794379987955712,everyone,,1230830168094232576,,,,
1520794372341571584,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-01T15:56:48.000Z,"Wordle 317 3/6

⬛⬛⬛🟨⬛
🟩⬛🟩⬛🟨
🟩🟩🟩🟩🟩

天才^ ^",Twitter for iPhone,1520794372341571584,everyone,,1162351583494995968,,,,
1520794365865578496,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:46.000Z,"Wordle 316 5/6

🟩⬛⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,1520794365865578496,everyone,,260533556,,,,
1520794354071519232,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:43.000Z,"Wordle 317 5/6

🟩⬜⬜⬜⬜
⬜🟨⬜⬜⬜
⬜⬜⬜⬜🟨
⬜🟨⬜⬜🟨
🟩🟩🟩🟩🟩

#英語垢wordle部",Twitter for Android,1520794354071519232,everyone,"{'hashtags': [{'start': 47, 'end': 58, 'tag': '英語垢wordle部'}]}",101746041,,,,
1520794351022055424,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:42.000Z,"Wordle 316 4/6

⬜⬜⬜⬜⬜
⬜🟩⬜🟨🟨
🟨🟩🟨⬜⬜
🟩🟩🟩🟩🟩",Twitter for Android,1520794351022055424,everyone,,3021973931,,,,
1520794349575065605,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:42.000Z,"Wordle 316 4/6

🟨⬜⬜⬜⬜
⬜🟨🟨⬜⬜
🟩⬜🟨🟨🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,1520794349575065605,everyone,,1429923513306075137,,,,
1520794344621543425,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:41.000Z,"Wordle (ES)  #115 5/6

⬜🟨⬜🟨⬜
🟨⬜⬜🟨🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/6f7BIa8w4i",Twitter for iPhone,1520794344621543425,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/6f7BIa8w4i', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1143636984,,,,
1520794343581249537,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:41.000Z,"Wordle 316 5/6

⬜⬜🟨⬜⬜
🟩⬜⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1520794343581249537,everyone,,369114570,,,,
1520794337214627843,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-01T15:56:39.000Z,"突然の正解
(:3[_____]

ポケモンWordle 7/10

⬛⬛⬛⬛⬛  ⬛⬛🟨⬛⬛
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟨

https://t.co/mLHmEIZ0o1",TweetDeck,1520794337214627843,everyone,"{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/mLHmEIZ0o1', 'expanded_url': 'https://wordle.mega-yadoran.jp', 'display_url': 'wordle.mega-yadoran.jp'}]}",196388860,,,,
1520794334270226433,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-01T15:56:38.000Z,"ポケモンWordle 6/10

⬛⬛⬛⬜⬜  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛
⬛🟨⬛🟩⬛

https://t.co/Q89j4WrOqV
 #ポケモンWordle",Twitter Web App,1520794334270226433,everyone,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/Q89j4WrOqV', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",215903031,,,,
1520794333363904513,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-01T15:56:38.000Z,"ポケモンWordle 3/10

🟨⬛⬛⬛⬛
🟨⬛⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/yC5RE91guY
 #ポケモンWordle",Twitter Web App,1520794333363904513,everyone,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/yC5RE91guY', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",799505835877662720,,,,
1520794333150326784,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:38.000Z,"Wordle 317 4/6

🟨⬜⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1520794333150326784,everyone,,165125889,,,,
1520794325919039489,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:36.000Z,"@mouseyboyz Wordle 316 3/6*

🟨🟨⬛⬛⬛🤨
🟨🟩⬛🟩⬛🤔
🟩🟩🟩🟩🟩😎",Twitter Web App,1520790507512770560,everyone,"{'mentions': [{'start': 0, 'end': 11, 'username': 'mouseyboyz', 'id': '1199108064118333440'}]}",1692751662,,"[{'type': 'replied_to', 'id': '1520790507512770560'}]",1199108064118333440,
1520794320969867264,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:35.000Z,"Wordle 316 5/6

⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
⬛🟨⬛⬛⬛
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩

Amazed i even got this",TweetDeck,1520794320969867264,everyone,,906203075920224256,,,,
1520794315164766209,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:34.000Z,"Wordle 317 6/6

🟩⬜🟩🟩⬜
🟩⬜🟩🟩⬜
⬜⬜⬜⬜⬜
⬜🟨⬜⬜⬜
⬜⬜⬜🟨⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1520794315164766209,everyone,,1476775665072762880,,,,
1520794298601840641,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:30.000Z,"Wordle 316 X/6

⬛🟩⬛⬛⬛
⬛⬛⬛🟨⬛
⬛🟩⬛🟨🟨
⬛⬛🟨🟨⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛",Twitter for iPhone,1520794298601840641,everyone,,2283977486,,,,
1520794289772859393,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:28.000Z,"Wordle 317 6/6

⬜🟨⬜🟨⬜
⬜⬜⬜⬜🟩
⬜⬜⬜⬜⬜
🟨🟨⬜⬜⬜
🟩🟩🟨🟨🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520794289772859393,everyone,,93451827,,,,
1520794281543274497,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:26.000Z,"Wordle 317 4/6

⬜⬜⬜🟨⬜
⬜🟨🟩⬜🟩
🟨🟨⬜🟩🟨
🟩🟩🟩🟩🟩",Twitter for Android,1520794281543274497,everyone,,754216979859279872,,,,
1520794281518067712,True,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-01T15:56:26.000Z,"ポケモンWordle 8/10

⬛⬛⬛⬛⬛  ⬛⬛⬛🟩⬛
⬛⬛⬛⬛⬛  ⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛  🟩🟩🟩🟩🟩
🟨⬛⬛🟩⬛
🟨⬛⬛🟩⬛

https://t.co/xE9vYNKiTm
 #ポケモンWordle",Twitter for iPhone,1520794281518067712,everyone,"{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/xE9vYNKiTm', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 94, 'end': 105, 'tag': 'ポケモンWordle'}]}",1510574763181191169,,,,
1520794280603885570,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:26.000Z,"Wordle 316 6/6

⬛⬛⬛⬛🟩
⬛🟨🟨⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩🔈🔊🕺",Twitter for iPhone,1520794280603885570,everyone,,45752935,,,,
1520794277260922881,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-01T15:56:25.000Z,"ポケモンWordle 3/10

⬛⬛⬛⬛⬛
⬛🟨⬛⬛🟨
🟩🟩🟩🟩🟩

https://t.co/UmikmdJDMS
 #ポケモンWordle",Twitter for iPhone,1520794277260922881,everyone,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/UmikmdJDMS', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",861257768308588548,,,,
1520794269434273794,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:23.000Z,"In today's Wordle I ran out of guesses at turn 3. For turn 4 I tried a plural knowing that it's never a plural but at least it would help me use up more letters.
Wordle 316 5/6

⬜🟨⬜⬜⬜
🟩⬜🟨⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter Web App,1520794268348026881,everyone,,15823185,,"[{'type': 'replied_to', 'id': '1520794268348026881'}]",15823185,
1520794265345204224,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:22.000Z,"Wordle 317 5/6

⬛⬛⬛🟨🟨
⬛⬛🟩⬛⬛
⬛⬛⬛⬛🟩
🟨⬛🟩🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520794265345204224,everyone,,416873431,,,,
1520794260945076225,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ko,2022-05-01T15:56:21.000Z,"Wordle 317 5/6

⬛🟨🟩🟨🟨
🟩⬛🟩🟨⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

오늘은 초록색이 좀 많네",TweetDeck,1520794260945076225,everyone,,916844613066924032,,,,
1520794256788447232,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:20.000Z,"Wordle 316 3/6

⬛⬛⬛⬛⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter Web App,1520794256788447232,everyone,,17458154,,,,
1520794253022146561,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",fr,2022-05-01T15:56:19.000Z,"Découverte d'un nouveau mot
Wordle 316 6/6

⬛🟨⬛⬛⬛
⬛⬛🟨⬛⬛
⬛🟨⬛🟨⬛
⬛🟩🟩⬛⬛
🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩",Twitter for Android,1520794253022146561,everyone,,160317842,,,,
1520794236588900352,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-01T15:56:15.000Z,"Wordle 316 3/6

⬛⬛🟩⬛⬛
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520794236588900352,everyone,,42065196,,,,
1520794234307375104,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-01T15:56:15.000Z,"ポケモンWordle 8/10

⬛⬛⬛⬛⬛  ⬛⬛⬛⬛⬛
🟨⬛⬛⬛⬛  ⬛⬛🟩⬛⬛
🟨⬛⬛⬛⬛  🟩🟩🟩🟩🟩
🟨🟩⬛⬛⬛
⬛⬛⬛⬛⬛

https://t.co/pTUkpOeVu5
 #ポケモンWordle",Twitter Web App,1520794234307375104,everyone,"{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/pTUkpOeVu5', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 94, 'end': 105, 'tag': 'ポケモンWordle'}]}",1008323769071308800,,,,
