id,entities,conversation_id,lang,possibly_sensitive,text,author_id,public_metrics,source,reply_settings,context_annotations,created_at,referenced_tweets,in_reply_to_user_id,geo,attachments
1520174629008347136,,1520174629008347136,en,False,"Wordle 315 3/6

⬜⬜⬜⬜⬜
🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩
Miraculous",1269571233655357440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:54:09.000Z,,,,
1520174611429658624,,1520174611429658624,en,False,"Wordle 315 4/6

⬜⬜🟨🟨⬜
⬜🟨🟨⬜⬜
🟨🟨⬜⬜🟩
🟩🟩🟩🟩🟩",903805166029119489,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:54:05.000Z,,,,
1520174565544296448,,1520174565544296448,en,False,"Wordle 315 6/6

⬜⬜⬜⬜⬜
🟨⬜⬜⬜⬜
🟩⬜🟨⬜⬜
⬜🟨🟨⬜🟨
🟩🟩⬜⬜🟨
🟩🟩🟩🟩🟩",1272138056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:54.000Z,,,,
1520174553435021312,,1520174553435021312,en,False,"Wordle 315 3/6

🟩⬛⬛⬛⬛
🟩⬛🟨⬛🟨
🟩🟩🟩🟩🟩",288714697,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:51.000Z,,,,
1520174537190612993,,1520174537190612993,en,False,"Wordle 314 2/6

🟩⬛🟩🟨🟨
🟩🟩🟩🟩🟩",285546890,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:47.000Z,,,,
1520174536985034754,"{'mentions': [{'start': 0, 'end': 11, 'username': '_Oskarbuto', 'id': '1111413914175225856'}, {'start': 12, 'end': 27, 'username': 'anitamellqueen', 'id': '425127949'}, {'start': 28, 'end': 42, 'username': 'GoldMadHatter', 'id': '1465739878906449924'}, {'start': 43, 'end': 52, 'username': 'GmhOjeda', 'id': '339169611'}], 'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/hQFtPEcfcS', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1480503233307103236,en,False,"@_Oskarbuto @anitamellqueen @GoldMadHatter @GmhOjeda Wordle (ES)  #113 4/6

⬜⬜⬜🟨⬜
🟨🟨🟩⬜🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/hQFtPEcfcS",367339532,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:47.000Z,"[{'type': 'replied_to', 'id': '1520036872470286343'}]",1111413914175225856,,
1520174536754614272,,1520174536754614272,en,False,"Wordle 315 2/6

🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩",965549897368784898,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:47.000Z,,,,
1520174520719396864,,1520174520719396864,en,False,"Wordle 314 4/6

⬛⬛🟨⬛⬛
🟨⬛🟩⬛🟨
🟨⬛🟩🟨🟨
🟩🟩🟩🟩🟩",17597853,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:43.000Z,,,,
1520174501601988611,,1520174501601988611,en,False,"Wordle 314 4/6*

⬛🟩⬛🟨🟨
⬛🟩⬛🟩🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",41976845,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:39.000Z,,,,
1520174499748093954,,1520174499748093954,en,False,"Wordle 314 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜🟨
🟩🟩🟩🟩🟩",977452544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:38.000Z,,,,
1520174496254111745,,1520174496254111745,en,False,"Wordle 315 6/6

🟨⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",51369332,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:38.000Z,,,,
1520174491946844160,,1514375013557682178,en,False,"Wordle 315 4/6

⬜🟨🟨⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩
😱",1006324738786902016,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:37.000Z,"[{'type': 'replied_to', 'id': '1519800155783917568'}]",1006324738786902016,,
1520174489979346944,,1520174489979346944,ja,False,"Wordle 315 4/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟨⬜🟨⬜
🟩🟩🟩🟩🟩

蛙みたい",2907628958,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:36.000Z,,,,
1520174480441544704,,1520174480441544704,en,False,"Wordle 315 5/6

⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",2148624170,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:34.000Z,,,,
1520174473902710786,,1520174473902710786,en,False,"Wordle 315 4/6

⬛🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1688469204,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:32.000Z,,,,
1520174465430216705,"{'hashtags': [{'start': 26, 'end': 41, 'tag': 'VoterRightsAct'}, {'start': 42, 'end': 56, 'tag': 'RestoretheVRA'}]}",1520174465430216705,en,False,"Have a splendid weekend!

#VoterRightsAct
#RestoretheVRA

Wordle 314 4/6

⬜⬜🟨⬜🟨
🟩🟨🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",20863980,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:30.000Z,,,,
1520174460338413572,,1520174460338413572,en,False,"Wordle 314 3/6

⬜⬜🟩⬜⬜
🟨⬜🟩🟨⬜
🟩🟩🟩🟩🟩",1461016123906867201,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:29.000Z,,,,
1520174446916640768,,1520174446916640768,en,False,"Wordle 314 2/6

🟩⬛⬛⬛🟨
🟩🟩🟩🟩🟩",23689483,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:26.000Z,,,,
1520174415929307136,,1520174415929307136,en,False,"Wordle 315 5/6

⬛⬛⬛🟨⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",2614839044,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:18.000Z,,,,
1520174415853629440,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/VtZzcFyyiC', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1520174415853629440,en,False,"Wordle (ES)  #113 4/6

⬛🟨⬛⬛🟩
⬛⬛🟨⬛🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/VtZzcFyyiC",770627666697416704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:18.000Z,,,,
1520174410233225217,,1520174410233225217,en,False,"Wordle 314 4/6

⬜🟩⬜🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜🟨
🟩🟩🟩🟩🟩",55282495,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:17.000Z,,,,
1520174404235276288,,1520174404235276288,en,False,"Wordle 315 4/6

⬜🟨⬜⬜⬜
🟩⬜⬜⬜⬜
🟩⬜⬜⬜🟨
🟩🟩🟩🟩🟩",91037233,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:16.000Z,,,,
1520174403707084802,,1482577454992871425,en,False,"Wordle 315 5/6

⬜⬜⬜🟨🟨
🟨🟨🟨⬜⬜
⬜🟩⬜🟩🟨
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",126225156,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:15.000Z,"[{'type': 'replied_to', 'id': '1519794758981668865'}]",126225156,,
1520174397075509248,,1520174397075509248,ja,False,"最初に偶然出ちゃった2文字から先が長かった😅

Wordle 315 5/6

⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",113887862,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:14.000Z,,,,
1520174396010545152,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/u2e2qYMFM3', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 87, 'end': 98, 'tag': 'ポケモンWordle'}]}",1520174396010545152,ja,False,"ポケモンWordle 6/10
本日分クリア！
⬛🟨⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛

https://t.co/u2e2qYMFM3
 #ポケモンWordle",1017042419538247680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-04-29T22:53:14.000Z,,,,
1520174384941613056,,1520174384941613056,en,False,"🙄
Wordle 315 X/6

⬛🟩⬛🟨⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛",598398368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:11.000Z,,,,
1520174377320525824,,1520174377320525824,en,False,"Wordle 315 3/6

🟩⬜🟨⬜⬜
🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩",167767832,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:09.000Z,,,,
1520174368722235392,,1486114269519351810,en,False,"Wordle (ES)  #113 5/6

⬜⬜⬜⬜🟩
⬜⬜🟨🟨🟩
⬜🟨🟨🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",553962588,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:07.000Z,"[{'type': 'replied_to', 'id': '1519805769868353536'}]",553962588,,
1520174348023308288,"{'urls': [{'start': 107, 'end': 130, 'url': 'https://t.co/n99lpS9ZBd', 'expanded_url': 'http://wordle7.acikbilim.com', 'display_url': 'wordle7.acikbilim.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521196708318826497/4zCjC_7p?format=jpg&name=orig', 'width': 1600, 'height': 900}, {'url': 'https://pbs.twimg.com/news_img/1521196708318826497/4zCjC_7p?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Wordle Türkçe - Günlük Kelime Oyunu', 'description': 'Gizli kelimeyi 7 tahminde bulun. Her gün yeni bir bulmaca.', 'unwound_url': 'http://wordle7.acikbilim.com'}], 'hashtags': [{'start': 21, 'end': 29, 'tag': 'wordle7'}, {'start': 30, 'end': 39, 'tag': 'wordleTR'}]}",1520174348023308288,tr,False,"Wordle Türkçe (7'li) #wordle7 #wordleTR 314 7/7

⬛⬛⬛⬛⬛🟨⬛
⬛🟩⬛⬛⬛🟨⬛
⬛🟩⬛⬛⬛⬛⬛
⬛🟩⬛🟨🟨🟨⬛
⬛🟩⬛⬛🟩🟩🟩
🟨🟩⬛⬛⬛🟨🟩
🟩🟩🟩🟩🟩🟩🟩

 https://t.co/n99lpS9ZBd",88240238,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:02.000Z,,,,
1520174341970972675,,1520174341970972675,en,False,"Wordle 314 2/6

🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1459273383334629378,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:53:01.000Z,,,,
1520174322538749954,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/16kFHdrAMu', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1520174322538749954,en,False,"Wordle (ES)  #113 5/6

🟨⬜🟨🟨⬜
🟨🟨⬜🟨🟩
⬜🟨⬜🟩🟩
🟨⬜🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/16kFHdrAMu",1222387302019878912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:52:56.000Z,,,,
1520174316704481283,,1520174316704481283,en,False,"Wordle 315 5/6

⬜🟨🟨⬜⬜
⬜🟩⬜🟨⬜
🟩🟩⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",50050764,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:52:55.000Z,,,,
1520174313495830529,,1520174313495830529,en,False,"Wordle 314 3/6

🟩⬛⬛⬛⬛
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩 
cake sauce. Completed in &lt;:59 sec",1537381039,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:52:54.000Z,,,,
1520174297276624898,"{'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/VxZXQFk5Za', 'expanded_url': 'https://wordle-jp.netlify.app/', 'display_url': 'wordle-jp.netlify.app'}]}",1520174297276624898,ja,False,"日本語のWordle（ローマ字）
#108
5/6
https://t.co/VxZXQFk5Za
⬛ ⬛ ⬛ ⬛ 🟩
⬛ 🟥 ⬛ ⬛ 🟩
⬛ ⬛ 🟥 ⬛ 🟩
⬛ ⬛ 🟩 🟥 🟩
🟩 🟩 🟩 🟩 🟩",394674011,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:52:50.000Z,,,,
1520174284328472576,,1520174284328472576,en,False,"Wordle 315 6/6

🟨⬛⬛⬛⬛
⬛⬛🟨⬛⬛
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩

🥲😒",124998520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:52:47.000Z,,,,
1520174283531558912,,1520174283531558912,ja,False,"Wordle 315 5/6

⬛⬛🟨⬛🟨
🟨⬛⬛🟨🟨
⬛⬛🟨🟨🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩
なんとか",136955626,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:52:47.000Z,,,,
1520174272094031872,,1520174272094031872,en,False,"Wordle 315 6/6

⬛⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",2784764294,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tweetbot for iΟS,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:52:44.000Z,,,,
1520174269744906240,,1520174269744906240,ja,False,"Wordle 315 6/6

⬜⬜🟨⬜⬜
⬜🟩🟨⬜⬜
🟩🟩⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩苦戦〜",110392938,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Echofon,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:52:44.000Z,,,,
1520174253282566146,"{'mentions': [{'start': 3, 'end': 16, 'username': 'NotPaloleaks', 'id': '1003341736796672002'}], 'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/gUXnZu2jh5', 'expanded_url': 'https://fnzone.es/wordle', 'display_url': 'fnzone.es/wordle'}]}",1520174253282566146,es,False,"RT @NotPaloleaks: ¡YA está disponible una nueva función para todos!

🟩 Fortnite Wordle
🔗: https://t.co/gUXnZu2jh5

🔤 Inspirado en el Wordle…",1492839429492604930,"{'retweet_count': 18, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '974285387987169280', 'name': 'Fortnite', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:52:40.000Z,"[{'type': 'retweeted', 'id': '1520093053561810946'}]",,,
1520174249973014528,,1520174249973014528,en,False,"Wordle 314 3/6

⬜🟩⬜⬜⬜
🟩⬜⬜⬜🟩
🟩🟩🟩🟩🟩",14152613,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:52:39.000Z,,,,
1520174239017762816,,1520174239017762816,en,False,"Fav 4
Wordle 315 4/6

⬜⬜⬜🟨🟩
⬜⬜🟩⬜🟩
⬜⬜🟩⬜🟩
🟩🟩🟩🟩🟩",18659128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T22:52:36.000Z,,,,
