id,created_at,reply_settings,conversation_id,possibly_sensitive,text,source,public_metrics,context_annotations,author_id,lang,referenced_tweets,in_reply_to_user_id,entities,attachments,geo
1521988913195524097,2022-05-04T23:03:28.000Z,everyone,1521988913195524097,False,"Wordle 320 X/6😢

⬛🟨⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩⬛🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",883870015526641664,en,,,,,
1521988911672664064,2022-05-04T23:03:28.000Z,everyone,1521988911672664064,False,"~Wordle 320 5/6

⬜⬜🟨⬜⬜
⬜🟩🟨🟩⬜
🟨🟩⬜🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",96472471,en,,,,,
1521988911219843074,2022-05-04T23:03:28.000Z,everyone,1521988911219843074,False,"Wordle 320 6/6

⬜⬜⬜🟩⬜
⬜🟩🟨⬜⬜
🟨🟩⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",746412487738822656,en,,,,,
1521988906774073346,2022-05-04T23:03:27.000Z,everyone,1521988906774073346,False,"Wordle 320 5/6

⬜🟩⬜⬜🟨
⬜⬜⬜🟨⬜
⬜⬜🟨⬜⬜
⬜⬜⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2260944918,en,,,,,
1521988901874933762,2022-05-04T23:03:26.000Z,everyone,1521988901874933762,False,"Wordle 320 4/6

⬜⬜🟨⬜⬜
⬜🟨⬜⬜🟩
🟨⬜🟨🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",186641491,en,,,,,
1521988900054523906,2022-05-04T23:03:25.000Z,everyone,1521988900054523906,False,"Wordle 320 4/6

🟨🟩⬜🟩⬜
⬜🟨🟨🟩🟨
🟨🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",451356238,en,,,,,
1521988898917916672,2022-05-04T23:03:25.000Z,everyone,1521988898917916672,False,"Is that a word?

Wordle 320 5/6*

⬛🟩⬛⬛⬛
⬛🟩🟨⬛⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",23424545,en,,,,,
1521988883705126914,2022-05-04T23:03:21.000Z,everyone,1521988883705126914,False,"i thought i had my word for a second then 😭 
Wordle 320 4/6

🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",973388877938479104,en,,,,,
1521988872015654912,2022-05-04T23:03:18.000Z,everyone,1521988872015654912,False,"#WordleCAT 125 4/6

⬜⬜⬜⬜⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/jJXHmrpXAF",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,193059542,und,,,"{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/jJXHmrpXAF', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleCAT'}]}",,
1521988871059353602,2022-05-04T23:03:18.000Z,everyone,1521988871059353602,False,"Wordle 320 5/6

⬜⬜⬜⬜⬜
🟨⬜⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",71225543,en,,,,,
1521988869893275648,2022-05-04T23:03:18.000Z,everyone,1521988869893275648,False,"Wordle 320 6/6

⬛⬛⬛🟨🟨
🟨🟨⬛⬛⬛
⬛🟨⬛🟩⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",222964395,en,,,,,
1521988868765282305,2022-05-04T23:03:18.000Z,everyone,1521988868765282305,False,"Wordle 320 6/6

⬜🟨⬜⬜⬜
🟨⬜⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",550155691,en,,,,,
1521988865535397890,2022-05-04T23:03:17.000Z,everyone,1521988865535397890,False,"Wordle 320 5/6

⬛⬛⬛🟩⬛
⬛🟨🟨🟨🟨
⬛🟩🟨🟩⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1441727557989134340,en,,,,,
1521988861005549571,2022-05-04T23:03:16.000Z,everyone,1521988861005549571,False,"So green my Wordle today 😁

Wordle 320 4/6

⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1330175820757917698,en,,,,,
1521988860019974145,2022-05-04T23:03:16.000Z,everyone,1521988860019974145,False,"Wordle 320 4/6

⬛🟨⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",874684881112100865,en,,,,,
1521988856500871172,2022-05-04T23:03:15.000Z,everyone,1521988856500871172,False,"Wordle 320 3/6

⬛⬛⬛🟩⬛
⬛⬛🟨🟨⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1248502404129017858,en,,,,,
1521988855871991808,2022-05-04T23:03:15.000Z,everyone,1521988855871991808,False,"Wordle 320 X/6
ひどい
⬜⬜⬜⬜🟨
⬜⬜⬜🟩🟩
⬜⬜⬜🟩🟩
⬜⬜⬜🟩🟩
⬜🟨⬜🟩🟩
🟩🟩⬜🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",84734709,ja,,,,,
1521988855007744000,2022-05-04T23:03:14.000Z,everyone,1521988855007744000,False,"Wordle 320 5/6

⬛⬛🟨⬛⬛
⬛🟨⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩 https://t.co/HI03xxdted",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1115720206293159936,en,,,"{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/HI03xxdted', 'expanded_url': 'https://twitter.com/real_chronos/status/1521988855007744000/photo/1', 'display_url': 'pic.twitter.com/HI03xxdted', 'media_key': '16_1521988848238084096'}]}",{'media_keys': ['16_1521988848238084096']},
1521988851136405505,2022-05-04T23:03:13.000Z,everyone,1521988851136405505,False,"Wordle 320 5/6

⬛🟩⬛⬛⬛
⬛🟩🟨🟩⬛
🟨🟩⬛🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",25374356,en,,,,,
1521988848963792901,2022-05-04T23:03:13.000Z,everyone,1521988848963792901,False,"Wordle 320 X/6

⬜🟩⬜🟨⬜
🟨🟩⬜⬜⬜
⬜🟩🟨⬜⬜
🟨🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩

Yesterday a 2, today zero. 🤷🏻‍♂️",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",754938465981231104,en,,,,,
1521988846157799425,2022-05-04T23:03:12.000Z,everyone,1521988846157799425,False,"Wordle 319 4/6

⬜🟨⬜⬜⬜
⬜⬜🟨🟨⬜
⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",786227663258152960,en,,,,,
1521988846061301760,2022-05-04T23:03:12.000Z,everyone,1521988846061301760,False,"Wordle 320 4/6

⬜⬜⬜🟨🟨
⬜🟨🟨⬜🟨
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2746674681,en,,,,,
1521988842491813888,2022-05-04T23:03:11.000Z,everyone,1521988842491813888,False,"Wordle 320 X/6

⬛⬛⬛⬛⬛
⬛🟨⬛🟨⬛
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1495019369570521089,en,,,,,
1521988840294162432,2022-05-04T23:03:11.000Z,everyone,1521988840294162432,False,"Doh!
Wordle 320 4/6

⬛🟨⬛🟨⬛
🟨🟩⬛🟩⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2572742457,en,,,,,
1521988831154634752,2022-05-04T23:03:09.000Z,everyone,1521988831154634752,False,"Wordle 320 6/6

⬜🟨⬜⬜🟨
⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟨🟨⬜🟨
🟩🟨🟨🟨⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",129168178,en,,,,,
1521988830085140481,2022-05-04T23:03:08.000Z,everyone,1521988830085140481,False,"Ouch

Wordle 320 6/6

⬛⬛⬛🟨🟨
⬛🟩⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2449641,en,,,,,
1521988829116342273,2022-05-04T23:03:08.000Z,everyone,1521988829116342273,False,"Wordle 320 6/6

⬛⬛⬛⬛🟨
⬛⬛⬛🟩🟩
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩

omg nice yakuza reference",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1323273734,en,,,,,
1521988822283685888,2022-05-04T23:03:07.000Z,everyone,1521988822283685888,False,"Wordle 319 5/6 I was thinking harder than i should have 😂😂

🟩⬛🟨⬛⬛
🟩⬛🟨🟨⬛
🟩🟨🟨⬛⬛
🟩🟨🟨🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",92447276,en,,,,,
1521988822225113088,2022-05-04T23:03:07.000Z,everyone,1521988822225113088,False,"Wordle 320 6/6 (one of them)

⬜⬜⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",35519288,en,,,,,
1521988820668928000,2022-05-04T23:03:06.000Z,everyone,1521988820668928000,False,"Wordle 320 4/6

⬛🟨⬛⬛⬛
🟨🟩⬛🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩

The Simpsons. DOH 🍩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000614173', 'name': 'The Simpsons', 'description': 'Homer and Marge Simpson raise Bart, Lisa and baby Maggie in Springfield.\n\nPhoto via @TheSimpsons'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10027336172', 'name': 'The Simpsons', 'description': ""This long-running animated comedy focuses on the eponymous family in the town of Springfield in an unnamed U.S. state. The head of the Simpson family, Homer, is not a typical family man. A nuclear-plant employee, he does his best to lead his family but often finds that they are leading him. The family includes loving, blue-haired matriarch Marge, troublemaking son Bart, overachieving daughter Lisa and baby Maggie. Other Springfield residents include the family's religious neighbour, Ned Flanders, family physician Dr Hibbert, Moe the bartender and police chief Clancy Wiggum.""}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028414416', 'name': 'Os Simpsons'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029697719', 'name': 'The Simpsons'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '172', 'name': 'Global TV Show', 'description': 'For global/conceptual TV shows without localization.'}, 'entity': {'id': '1223191069757562880', 'name': 'The Simpsons'}}]",739890511444627461,en,,,,,
1521988818416676864,2022-05-04T23:03:06.000Z,everyone,1521988818416676864,False,"Wordle 320 5/6

⬛🟨⬛⬛⬛
⬛⬛🟨⬛⬛
🟨🟩⬛🟩⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2422363298,en,,,,,
1521988817657688065,2022-05-04T23:03:05.000Z,everyone,1483615985643167748,False,"Wordle 320 6/6

🟨🟩⬜⬜🟨
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",194894757,en,"[{'type': 'replied_to', 'id': '1521756783878242305'}]",194894757,,,
1521988811076505600,2022-05-04T23:03:04.000Z,everyone,1521988811076505600,False,"Wordle 320 4/6

⬛⬛⬛🟩⬛
⬛⬛⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",767756962951868416,en,,,,,
1521988808274759680,2022-05-04T23:03:03.000Z,everyone,1521988808274759680,False,"Wordle 319 4/6

🟩⬛⬛⬛⬛
⬛🟩🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1941990332,en,,,,,
1521988792776859648,2022-05-04T23:03:00.000Z,everyone,1521988792776859648,False,"Volvimos  - Wordle (ES)  #118 4/6

⬜🟩⬜⬜🟨
⬜🟩🟨🟨🟨
🟩🟩🟨🟨⬜
🟩🟩🟩🟩🟩
 https://t.co/dGsUn0PTHf",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",26551522,en,,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/dGsUn0PTHf', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521988785428381698,2022-05-04T23:02:58.000Z,everyone,1521988785428381698,False,"Wordle 320 4/6

⬜⬜⬜🟩⬜
⬜⬜🟩⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3547504817,en,,,,,
1521988776729395201,2022-05-04T23:02:56.000Z,everyone,1521988776729395201,False,"Wordle 320 4/6

⬜⬜⬜🟩⬜
⬜⬜⬜🟩⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1894928342,en,,,,,
1521988770542800898,2022-05-04T23:02:54.000Z,everyone,1521988770542800898,False,"Wordle 320 4/6

⬜⬜⬜⬜🟨
🟨🟨🟨⬜⬜
🟩⬜🟨🟩🟨
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2826504267,en,,,,,
1521988770169556993,2022-05-04T23:02:54.000Z,everyone,1521988770169556993,False,"いけたな…😔
Wordle 320 4/6

⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1959395863,ja,,,,,
1521988760501583872,2022-05-04T23:02:52.000Z,everyone,1521988760501583872,False,"Wordle 320 6/6

⬜🟨🟨⬜🟩
🟩⬜⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",396404897,en,,,,,
1521988760161996800,2022-05-04T23:02:52.000Z,everyone,1521988760161996800,False,"Wordle 320 6/6

⬜🟨🟨⬜⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩

close",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1268233449938325506,en,,,,,
1521988758492819456,2022-05-04T23:02:51.000Z,everyone,1521988758492819456,False,"Wordle 320 5/6

⬜⬜⬜⬜🟨
🟨🟩⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",YoruFukurou,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",716406671044509697,en,,,,,
1521988752008167424,2022-05-04T23:02:50.000Z,everyone,1521988752008167424,False,"Oh, another one of **those** games, tonight. Great.

Wordle 320 5/6

⬛🟨⬛⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",93463406,en,,,,,
